"Hourly By Entrance - Week 40, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,323,0,303,0,309,0,361,0,611,0,851,0,613,0
01:00,176,0,136,0,157,0,182,0,317,0,583,0,407,0
02:00,126,0,122,0,116,0,157,0,318,0,432,0,508,0
03:00,122,0,103,0,88,0,146,0,222,0,402,0,639,0
04:00,82,0,69,0,27,0,108,0,77,0,112,0,154,0
05:00,110,0,199,0,126,0,138,0,150,0,83,0,83,0
06:00,649,0,585,0,652,0,575,0,549,0,246,0,175,0
07:00,1048,0,1016,0,1219,0,525,0,846,0,405,0,177,0
08:00,2457,0,2377,0,2270,0,1180,0,2120,0,825,0,266,0
09:00,1958,0,2249,0,1898,0,1361,0,2063,0,1241,0,627,0
10:00,2086,0,2368,0,2097,0,1732,0,2476,0,1937,0,1078,0
11:00,3139,0,2499,0,2225,0,1978,0,2832,0,2545,0,1519,0
12:00,2927,0,2696,0,3393,0,3018,0,3778,0,3040,0,2587,0
13:00,3702,0,3642,0,4879,0,3877,0,4784,0,3823,0,3966,0
14:00,3133,0,3041,0,3946,0,3272,0,4525,0,4377,0,4706,0
15:00,3202,0,3006,0,4817,0,3558,0,4544,0,4143,0,4108,0
16:00,3278,0,3103,0,3033,0,3349,0,3733,0,3950,0,2431,0
17:00,3378,0,3693,0,3855,0,4467,0,3685,0,3613,0,2437,0
18:00,2747,0,3546,0,2749,0,3008,0,3144,0,3196,0,2243,0
19:00,1943,0,2078,0,2193,0,2441,0,2641,0,2401,0,2343,0
20:00,1733,0,1601,0,1864,0,2346,0,2393,0,2173,0,1996,0
21:00,1183,0,1294,0,1510,0,1715,0,2071,0,1898,0,1710,0
22:00,1247,0,1141,0,1250,0,1423,0,1816,0,1720,0,1410,0
23:00,797,0,775,0,881,0,900,0,1372,0,1257,0,710,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,406,0,390,0,565,0,795,0,1050,0,2037,0,1181,0
01:00,227,0,226,0,234,0,482,0,448,0,1264,0,769,0
02:00,139,0,161,0,260,0,369,0,406,0,1092,0,919,0
03:00,159,0,160,0,263,0,421,0,446,0,1773,0,1752,0
04:00,112,0,123,0,99,0,146,0,105,0,466,0,481,0
05:00,298,0,266,0,275,0,265,0,328,0,212,0,103,0
06:00,754,0,716,0,762,0,561,0,665,0,580,0,228,0
07:00,1177,0,1528,0,1393,0,1319,0,1099,0,722,0,283,0
08:00,2525,0,3040,0,2740,0,2758,0,2567,0,883,0,271,0
09:00,2351,0,2901,0,2503,0,2585,0,2232,0,1430,0,537,0
10:00,2757,0,2551,0,2833,0,2102,0,3000,0,3048,0,1493,0
11:00,3524,0,3260,0,3546,0,2792,0,4516,0,5769,0,3214,0
12:00,5670,0,5344,0,5959,0,5669,0,7256,0,8391,0,5510,0
13:00,9133,0,8673,0,8711,0,9137,0,10227,0,9501,0,7357,0
14:00,6743,0,5985,0,7362,0,6016,0,8831,0,10129,0,9658,0
15:00,6695,0,6194,0,6389,0,6225,0,8267,0,10298,0,8317,0
16:00,7101,0,5629,0,6190,0,7643,0,8782,0,10715,0,8374,0
17:00,7720,0,8131,0,7880,0,8678,0,9636,0,9695,0,7619,0
18:00,4967,0,5773,0,5893,0,8385,0,6846,0,6331,0,3980,0
19:00,3029,0,3286,0,3883,0,8157,0,5661,0,4011,0,2999,0
20:00,2162,0,2082,0,2614,0,5530,0,3864,0,2155,0,1912,0
21:00,1681,0,1584,0,2129,0,2975,0,3286,0,1851,0,1409,0
22:00,1095,0,1375,0,1526,0,1946,0,3064,0,1537,0,1114,0
23:00,847,0,1054,0,1438,0,1520,0,2507,0,1585,0,793,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,452,0,486,0,494,0,740,0,681,0,772,0,1593,0
01:00,226,0,171,0,172,0,376,0,273,0,555,0,1443,0
02:00,127,0,214,0,150,0,239,0,196,0,660,0,1437,0
03:00,215,0,247,0,175,0,355,0,254,0,1005,0,1729,0
04:00,170,0,135,0,211,0,192,0,179,0,293,0,1449,0
05:00,239,0,272,0,263,0,345,0,312,0,152,0,498,0
06:00,877,0,751,0,780,0,786,0,910,0,345,0,314,0
07:00,1542,0,1622,0,1626,0,1806,0,2209,0,460,0,380,0
08:00,2660,0,3357,0,3374,0,3448,0,4389,0,766,0,528,0
09:00,2338,0,3093,0,2426,0,2765,0,3789,0,1582,0,867,0
10:00,2871,0,3022,0,2457,0,3106,0,4129,0,3794,0,1722,0
11:00,4608,0,3840,0,3846,0,4624,0,5894,0,7598,0,3703,0
12:00,7106,0,7147,0,6571,0,7336,0,10557,0,9940,0,5867,0
13:00,10739,0,11311,0,10699,0,10303,0,14972,0,12020,0,6840,0
14:00,8295,0,7371,0,7600,0,7826,0,10004,0,12636,0,6598,0
15:00,6342,0,6570,0,6278,0,6804,0,8566,0,10884,0,7362,0
16:00,5838,0,6807,0,6190,0,8266,0,8630,0,8635,0,6601,0
17:00,8712,0,9494,0,9542,0,11306,0,12142,0,8434,0,6302,0
18:00,5878,0,6338,0,6458,0,10893,0,9065,0,6566,0,4719,0
19:00,2921,0,3172,0,3290,0,6292,0,3949,0,3409,0,2581,0
20:00,2014,0,2101,0,2214,0,3961,0,2463,0,2633,0,1461,0
21:00,1570,0,1610,0,1657,0,2473,0,1917,0,2064,0,1005,0
22:00,1183,0,1267,0,1333,0,1880,0,1364,0,1750,0,768,0
23:00,872,0,879,0,1079,0,1406,0,1042,0,1493,0,638,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,388,0,221,0,242,0,320,0,651,0,969,0,446,0
01:00,207,0,129,0,122,0,141,0,341,0,646,0,321,0
02:00,159,0,117,0,158,0,263,0,377,0,647,0,428,0
03:00,85,0,158,0,169,0,147,0,275,0,887,0,648,0
04:00,98,0,52,0,76,0,71,0,53,0,171,0,138,0
05:00,103,0,104,0,125,0,85,0,100,0,79,0,54,0
06:00,374,0,407,0,363,0,279,0,313,0,210,0,98,0
07:00,682,0,764,0,634,0,573,0,574,0,318,0,81,0
08:00,1752,0,2390,0,1250,0,1397,0,1380,0,778,0,167,0
09:00,2605,0,2878,0,4378,0,3680,0,3883,0,1397,0,1004,0
10:00,3506,0,3457,0,4663,0,5346,0,4963,0,3365,0,2341,0
11:00,4653,0,4502,0,4746,0,6259,0,5355,0,4845,0,3340,0
12:00,5472,0,5169,0,5960,0,5664,0,6915,0,7112,0,4392,0
13:00,7590,0,7106,0,6582,0,7510,0,8027,0,8642,0,3796,0
14:00,5935,0,6100,0,6637,0,6373,0,7173,0,9400,0,4899,0
15:00,7152,0,6139,0,6056,0,7390,0,7814,0,9931,0,5635,0
16:00,7756,0,6889,0,6686,0,7107,0,8427,0,9464,0,5960,0
17:00,7933,0,7592,0,7595,0,8469,0,8147,0,8895,0,5588,0
18:00,4793,0,6213,0,4703,0,5842,0,6058,0,7117,0,3384,0
19:00,3004,0,2785,0,2801,0,4933,0,4548,0,2919,0,3232,0
20:00,2225,0,1488,0,1563,0,3816,0,3628,0,1487,0,2161,0
21:00,1495,0,1131,0,1628,0,2408,0,2154,0,1130,0,1553,0
22:00,1025,0,977,0,1201,0,1493,0,1811,0,986,0,1610,0
23:00,521,0,610,0,816,0,961,0,1390,0,776,0,1079,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,57,0,71,0,58,0,99,0,124,0,201,0,118,0
01:00,49,0,36,0,29,0,81,0,66,0,173,0,118,0
02:00,79,0,39,0,61,0,85,0,81,0,160,0,115,0
03:00,44,0,69,0,78,0,62,0,106,0,153,0,96,0
04:00,147,0,71,0,161,0,142,0,38,0,83,0,42,0
05:00,282,0,230,0,209,0,279,0,333,0,125,0,22,0
06:00,485,0,554,0,457,0,430,0,443,0,203,0,96,0
07:00,660,0,761,0,868,0,823,0,725,0,350,0,114,0
08:00,1418,0,1708,0,671,0,777,0,823,0,781,0,126,0
09:00,2059,0,2094,0,3033,0,2429,0,1709,0,1700,0,576,0
10:00,1655,0,2518,0,3783,0,4701,0,4024,0,3674,0,1707,0
11:00,2733,0,3897,0,4169,0,4468,0,4192,0,5099,0,2192,0
12:00,4756,0,4829,0,5041,0,4974,0,5169,0,6564,0,3526,0
13:00,5831,0,6125,0,5342,0,6397,0,6801,0,8865,0,4745,0
14:00,5061,0,4734,0,4460,0,4571,0,5969,0,7561,0,5445,0
15:00,5448,0,4834,0,3624,0,5233,0,5987,0,8656,0,5606,0
16:00,5655,0,4926,0,4958,0,5668,0,6457,0,7949,0,4519,0
17:00,5781,0,5230,0,4335,0,5959,0,6041,0,6487,0,3787,0
18:00,3794,0,3473,0,3415,0,4922,0,4421,0,4179,0,2854,0
19:00,1872,0,1452,0,1649,0,3339,0,2486,0,1723,0,1548,0
20:00,908,0,723,0,703,0,2227,0,1153,0,572,0,774,0
21:00,540,0,407,0,546,0,931,0,808,0,370,0,410,0
22:00,275,0,280,0,338,0,421,0,506,0,275,0,365,0
23:00,152,0,143,0,169,0,238,0,418,0,210,0,239,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,334,0,275,0,370,0,558,0,748,0,1126,0,1078,0
01:00,206,0,125,0,120,0,205,0,347,0,754,0,750,0
02:00,114,0,69,0,72,0,161,0,279,0,632,0,673,0
03:00,67,0,72,0,91,0,183,0,265,0,1161,0,1031,0
04:00,97,0,115,0,185,0,152,0,199,0,364,0,470,0
05:00,179,0,180,0,196,0,233,0,264,0,132,0,107,0
