"Hourly By Entrance - Week 26, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
12:00,7068,0,5769,0,6428,0,5446,0,6938,0,7749,0,4492,0
13:00,9907,0,9741,0,10032,0,8671,0,10064,0,9497,0,7277,0
14:00,7845,0,7670,0,9588,0,6696,0,9238,0,11071,0,9922,0
15:00,7895,0,7624,0,7889,0,6741,0,8737,0,11443,0,10157,0
16:00,7212,0,6850,0,7795,0,7689,0,9205,0,11061,0,8616,0
17:00,8652,0,8678,0,9678,0,9489,0,10157,0,10153,0,8713,0
18:00,5700,0,6776,0,7099,0,8558,0,7401,0,6884,0,4748,0
19:00,2492,0,3014,0,3549,0,5828,0,4201,0,3285,0,2252,0
20:00,1630,0,1677,0,1810,0,3238,0,2712,0,2153,0,1112,0
21:00,1274,0,1076,0,1320,0,1763,0,2011,0,2133,0,939,0
22:00,1572,0,1515,0,2216,0,2377,0,3426,0,3550,0,1838,0
23:00,1409,0,1019,0,1615,0,1794,0,3059,0,3308,0,1297,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,376,0,269,0,352,0,706,0,652,0,837,0,1664,0
01:00,274,0,77,0,135,0,299,0,264,0,604,0,1511,0
02:00,181,0,115,0,142,0,195,0,190,0,719,0,1507,0
03:00,111,0,131,0,182,0,295,0,248,0,1093,0,1810,0
04:00,85,0,84,0,106,0,205,0,177,0,321,0,1515,0
05:00,246,0,224,0,273,0,349,0,304,0,168,0,524,0
06:00,850,0,783,0,842,0,886,0,872,0,377,0,331,0
07:00,1721,0,1436,0,1681,0,1845,0,2109,0,503,0,403,0
08:00,3905,0,3215,0,3682,0,3248,0,4181,0,835,0,555,0
09:00,2798,0,2495,0,3180,0,3092,0,3612,0,1718,0,910,0
10:00,3106,0,2908,0,3139,0,3335,0,3937,0,4110,0,1803,0
11:00,4631,0,3966,0,4164,0,4247,0,5617,0,8225,0,3870,0
12:00,7264,0,6651,0,6159,0,8158,0,10049,0,10758,0,6121,0
13:00,10961,0,8981,0,8746,0,13325,0,14251,0,13013,0,7135,0
14:00,8723,0,7310,0,6403,0,8166,0,9526,0,13677,0,6881,0
15:00,8891,0,7461,0,6048,0,5433,0,8157,0,11777,0,7676,0
16:00,8712,0,7808,0,6623,0,4431,0,8213,0,9340,0,6882,0
17:00,10401,0,8657,0,9270,0,4456,0,11554,0,9128,0,6568,0
18:00,6843,0,6768,0,6910,0,7508,0,8627,0,7106,0,4922,0
19:00,3087,0,3027,0,3235,0,5586,0,3760,0,3693,0,2690,0
20:00,2200,0,1954,0,2142,0,3830,0,2345,0,2851,0,1523,0
21:00,1440,0,1418,0,1551,0,2482,0,1824,0,2235,0,1049,0
22:00,1013,0,1202,0,1110,0,1347,0,1297,0,1898,0,802,0
23:00,626,0,685,0,924,0,1017,0,993,0,1619,0,667,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,10,0,3,0,2,0,4,0,5,0,11,0,21,0
01:00,3,0,0,0,0,0,2,0,3,0,10,0,17,0
02:00,6,0,1,0,2,0,26,0,36,0,15,0,20,0
03:00,58,0,40,0,70,0,94,0,103,0,301,0,387,0
04:00,60,0,49,0,81,0,80,0,125,0,372,0,499,0
05:00,130,0,121,0,108,0,125,0,155,0,115,0,76,0
06:00,289,0,299,0,299,0,253,0,337,0,180,0,117,0
07:00,605,0,721,0,764,0,730,0,818,0,334,0,146,0
08:00,2095,0,1963,0,3525,0,2403,0,2128,0,734,0,222,0
09:00,2152,0,2068,0,2624,0,2167,0,2879,0,1463,0,490,0
10:00,2855,0,2769,0,3171,0,3115,0,3372,0,2971,0,1906,0
11:00,4817,0,4106,0,4909,0,4289,0,5065,0,5124,0,2686,0
12:00,6015,0,5209,0,5558,0,5236,0,6196,0,6920,0,4262,0
13:00,7583,0,7443,0,7254,0,7877,0,7204,0,7694,0,4707,0
14:00,6379,0,6327,0,4614,0,7348,0,6486,0,8765,0,3581,0
15:00,6532,0,6984,0,5775,0,7929,0,7542,0,9084,0,5584,0
16:00,7561,0,7598,0,6414,0,7871,0,8181,0,8866,0,6955,0
17:00,7623,0,7779,0,7539,0,8744,0,8295,0,8297,0,5237,0
18:00,4535,0,5191,0,5213,0,7359,0,6123,0,5772,0,4147,0
19:00,2147,0,2680,0,2430,0,3910,0,3548,0,3069,0,2327,0
20:00,1431,0,1232,0,1346,0,2107,0,2296,0,2028,0,1080,0
21:00,839,0,831,0,915,0,1159,0,1442,0,1355,0,813,0
22:00,181,0,158,0,312,0,300,0,320,0,182,0,454,0
23:00,5,0,11,0,17,0,15,0,23,0,26,0,22,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,180,0,92,0,106,0,118,0,182,0,327,0,342,0
01:00,113,0,59,0,73,0,64,0,79,0,234,0,214,0
02:00,94,0,60,0,112,0,71,0,53,0,148,0,175,0
03:00,145,0,173,0,77,0,91,0,79,0,178,0,232,0
04:00,46,0,57,0,120,0,114,0,120,0,90,0,89,0
05:00,243,0,352,0,275,0,222,0,227,0,160,0,118,0
06:00,661,0,446,0,582,0,530,0,550,0,292,0,151,0
07:00,1035,0,1133,0,1203,0,996,0,909,0,413,0,239,0
08:00,1277,0,1746,0,2320,0,1760,0,1821,0,1221,0,428,0
09:00,2154,0,2519,0,2951,0,2270,0,2575,0,2492,0,1044,0
10:00,3375,0,3929,0,3601,0,3812,0,3551,0,4645,0,1959,0
11:00,4854,0,4818,0,4527,0,4680,0,4722,0,6653,0,3105,0
12:00,6284,0,6278,0,5295,0,5038,0,6175,0,9135,0,4745,0
13:00,8098,0,7147,0,6319,0,5692,0,7654,0,10676,0,6350,0
14:00,7173,0,6295,0,5633,0,5322,0,6755,0,11812,0,7567,0
15:00,7610,0,7228,0,5934,0,6286,0,7151,0,11655,0,7710,0
16:00,7379,0,6927,0,6526,0,9279,0,7712,0,11023,0,7283,0
17:00,7142,0,6439,0,7156,0,9523,0,7565,0,8849,0,7561,0
18:00,4760,0,4493,0,4815,0,5623,0,5227,0,5626,0,4125,0
19:00,1637,0,1782,0,1889,0,3353,0,2638,0,2524,0,1664,0
20:00,1031,0,940,0,1110,0,2353,0,1353,0,1265,0,998,0
21:00,645,0,781,0,820,0,1163,0,991,0,958,0,810,0
22:00,516,0,458,0,507,0,599,0,556,0,561,0,459,0
23:00,239,0,321,0,310,0,329,0,394,0,395,0,336,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,289,0,296,0,303,0,559,0,559,0,1222,0,1283,0
01:00,129,0,124,0,118,0,244,0,281,0,874,0,785,0
02:00,66,0,60,0,95,0,118,0,197,0,542,0,715,0
03:00,55,0,50,0,68,0,190,0,205,0,1018,0,1319,0
04:00,115,0,83,0,115,0,119,0,168,0,568,0,656,0
05:00,77,0,252,0,250,0,257,0,213,0,139,0,142,0
06:00,193,0,487,0,464,0,505,0,513,0,292,0,102,0
07:00,501,0,981,0,925,0,1005,0,974,0,446,0,122,0
08:00,961,0,2606,0,2083,0,2223,0,2011,0,561,0,235,0
09:00,1456,0,2375,0,2174,0,2240,0,2080,0,1106,0,376,0
10:00,2288,0,2196,0,2322,0,3058,0,2435,0,2202,0,1238,0
11:00,2986,0,2791,0,2927,0,2332,0,3595,0,4242,0,2165,0
12:00,6082,0,5075,0,5066,0,3917,0,6061,0,7755,0,3951,0
13:00,11578,0,10884,0,11355,0,8480,0,11415,0,9947,0,6962,0
14:00,7909,0,8435,0,8555,0,6621,0,9304,0,12177,0,7264,0
15:00,6821,0,6887,0,6466,0,6136,0,7690,0,12115,0,9279,0
16:00,6131,0,6497,0,6718,0,7372,0,9743,0,12549,0,7754,0
17:00,8347,0,8467,0,9480,0,9860,0,10817,0,11274,0,7017,0
18:00,5557,0,6877,0,6073,0,8543,0,7642,0,6701,0,4324,0
19:00,2104,0,2652,0,3125,0,4495,0,3944,0,3079,0,1975,0
20:00,1247,0,1285,0,1427,0,2889,0,2526,0,1911,0,863,0
21:00,915,0,799,0,985,0,1341,0,1614,0,1700,0,628,0
22:00,668,0,876,0,1288,0,1546,0,1996,0,1691,0,1282,0
23:00,553,0,541,0,790,0,844,0,1546,0,1623,0,628,0
