"Hourly By Entrance - Week 9, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
01:00,241,0,187,0,230,0,259,0,437,0,1181,0,1519,0
02:00,143,0,188,0,126,0,299,0,517,0,1094,0,1406,0
03:00,136,0,207,0,186,0,213,0,420,0,1570,0,2145,0
04:00,158,0,130,0,125,0,164,0,233,0,697,0,772,0
05:00,298,0,351,0,367,0,399,0,341,0,278,0,204,0
06:00,807,0,753,0,842,0,821,0,985,0,542,0,305,0
07:00,1448,0,1507,0,1652,0,1524,0,1695,0,608,0,208,0
08:00,3180,0,3535,0,3469,0,3550,0,3930,0,964,0,378,0
09:00,2849,0,2588,0,2447,0,2865,0,3146,0,1704,0,764,0
10:00,2513,0,2390,0,2390,0,2901,0,3004,0,4263,0,1585,0
11:00,3015,0,3092,0,3482,0,4476,0,4074,0,8876,0,3391,0
12:00,4887,0,6152,0,7023,0,7556,0,6819,0,10920,0,5958,0
13:00,7662,0,9599,0,10613,0,10404,0,9825,0,11224,0,8062,0
14:00,5228,0,5476,0,7319,0,7949,0,7895,0,10741,0,8202,0
15:00,4664,0,4444,0,6355,0,6960,0,8385,0,12033,0,8374,0
16:00,5802,0,5900,0,6648,0,8610,0,9055,0,11633,0,7893,0
17:00,8335,0,8046,0,9430,0,10500,0,10363,0,11424,0,6769,0
18:00,7508,0,8872,0,9839,0,12431,0,9021,0,8537,0,4708,0
19:00,3429,0,4294,0,4879,0,9857,0,5075,0,4017,0,2119,0
20:00,2172,0,2152,0,2759,0,5982,0,3130,0,3149,0,1371,0
21:00,1457,0,1663,0,1996,0,2908,0,2689,0,2774,0,1071,0
22:00,1329,0,1568,0,1613,0,2018,0,2539,0,2525,0,817,0
23:00,766,0,781,0,1219,0,1708,0,2546,0,3067,0,570,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,267,0,374,0,430,0,611,0,826,0,1700,0,2148,0
01:00,207,0,169,0,221,0,278,0,438,0,1158,0,1580,0
02:00,229,0,221,0,335,0,221,0,363,0,1116,0,1704,0
03:00,142,0,318,0,245,0,395,0,398,0,1660,0,2755,0
04:00,159,0,200,0,234,0,739,0,238,0,621,0,1158,0
05:00,271,0,295,0,315,0,432,0,342,0,223,0,125,0
06:00,696,0,637,0,839,0,802,0,802,0,460,0,216,0
07:00,1349,0,1450,0,1474,0,1376,0,1491,0,733,0,267,0
08:00,3505,0,4052,0,3924,0,3697,0,3708,0,1224,0,371,0
09:00,2572,0,3153,0,3156,0,2756,0,2963,0,1874,0,701,0
10:00,2356,0,2332,0,2418,0,2567,0,2657,0,3576,0,1260,0
11:00,3156,0,3244,0,3413,0,3390,0,3825,0,6455,0,2371,0
12:00,7099,0,5874,0,6194,0,7205,0,7202,0,9332,0,4355,0
13:00,11168,0,8992,0,9345,0,10425,0,10924,0,10864,0,5419,0
14:00,4685,0,5651,0,6083,0,5556,0,7677,0,9987,0,4788,0
15:00,5027,0,5125,0,5605,0,5741,0,7997,0,10861,0,5501,0
16:00,6495,0,6098,0,6636,0,6687,0,8824,0,12092,0,6773,0
17:00,8311,0,7483,0,8467,0,10076,0,10325,0,9766,0,4898,0
18:00,5702,0,5546,0,6422,0,9341,0,7465,0,6110,0,3149,0
19:00,2552,0,2582,0,3120,0,4863,0,3553,0,3964,0,1771,0
20:00,1768,0,1774,0,1989,0,3372,0,2581,0,2955,0,1280,0
21:00,1344,0,1360,0,1642,0,2091,0,2169,0,2920,0,1004,0
22:00,956,0,971,0,1344,0,1396,0,2394,0,3066,0,809,0
23:00,633,0,855,0,1124,0,1238,0,2089,0,2936,0,763,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,276,0,32,0,45,0,54,0,79,0,67,0,109,0
01:00,140,0,11,0,14,0,21,0,29,0,93,0,89,0
02:00,189,0,87,0,143,0,115,0,223,0,396,0,594,0
03:00,142,0,109,0,231,0,167,0,350,0,746,0,1473,0
04:00,93,0,44,0,86,0,90,0,94,0,245,0,268,0
05:00,116,0,87,0,95,0,117,0,110,0,65,0,102,0
06:00,340,0,289,0,400,0,396,0,406,0,218,0,146,0
07:00,709,0,628,0,743,0,736,0,892,0,272,0,145,0
08:00,1737,0,1261,0,1684,0,2200,0,2560,0,693,0,235,0
09:00,1876,0,3443,0,4332,0,3044,0,3054,0,2960,0,525,0
10:00,2380,0,4432,0,5484,0,5156,0,3594,0,6138,0,1683,0
11:00,3341,0,4514,0,6094,0,4965,0,4895,0,6281,0,3325,0
12:00,5106,0,4044,0,5786,0,5903,0,6937,0,8133,0,3376,0
13:00,6359,0,5160,0,7192,0,7934,0,8247,0,8278,0,3894,0
14:00,4993,0,4309,0,6455,0,6631,0,7587,0,10103,0,4985,0
15:00,5423,0,2697,0,6828,0,6895,0,8299,0,10072,0,6107,0
16:00,5549,0,6111,0,7347,0,7762,0,8626,0,9905,0,6153,0
17:00,6220,0,6097,0,7293,0,8426,0,7641,0,7839,0,4930,0
18:00,5267,0,2069,0,1649,0,1979,0,947,0,987,0,1052,0
19:00,1583,0,384,0,421,0,625,0,278,0,294,0,216,0
20:00,1217,0,327,0,310,0,463,0,168,0,261,0,128,0
21:00,866,0,225,0,225,0,297,0,327,0,213,0,178,0
22:00,611,0,183,0,163,0,218,0,204,0,212,0,125,0
23:00,474,0,126,0,131,0,152,0,114,0,178,0,86,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,79,0,79,0,134,0,75,0,200,0,180,0,259,0
01:00,41,0,62,0,59,0,43,0,47,0,140,0,204,0
02:00,88,0,45,0,43,0,58,0,69,0,144,0,158,0
03:00,31,0,103,0,101,0,27,0,131,0,185,0,220,0
04:00,73,0,22,0,51,0,129,0,77,0,86,0,77,0
05:00,113,0,253,0,194,0,285,0,147,0,112,0,46,0
06:00,424,0,445,0,459,0,541,0,420,0,215,0,94,0
07:00,834,0,845,0,869,0,827,0,905,0,441,0,116,0
08:00,1701,0,929,0,543,0,1552,0,1642,0,358,0,240,0
09:00,1935,0,3603,0,3148,0,2643,0,2356,0,3176,0,505,0
10:00,2499,0,3864,0,4074,0,4077,0,2835,0,5077,0,1579,0
11:00,3714,0,3462,0,3932,0,4152,0,3458,0,6325,0,2438,0
12:00,5091,0,4797,0,5741,0,5667,0,4764,0,8840,0,4149,0
13:00,6113,0,5994,0,7319,0,8174,0,6829,0,11349,0,5652,0
14:00,4870,0,4102,0,5947,0,5819,0,5767,0,13625,0,6553,0
15:00,5031,0,4458,0,5946,0,6062,0,6710,0,12124,0,6781,0
16:00,5610,0,4786,0,5592,0,6813,0,6576,0,10536,0,6179,0
17:00,6117,0,5431,0,5981,0,7224,0,6310,0,8164,0,5059,0
18:00,4234,0,3555,0,4197,0,6174,0,4024,0,4620,0,3180,0
19:00,1782,0,1780,0,1944,0,3967,0,2041,0,1720,0,1088,0
20:00,935,0,960,0,1016,0,2412,0,837,0,884,0,431,0
21:00,475,0,586,0,616,0,1090,0,753,0,697,0,419,0
22:00,324,0,363,0,336,0,419,0,411,0,392,0,249,0
23:00,181,0,200,0,222,0,279,0,284,0,418,0,202,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,145,0,216,0,257,0,466,0,616,0,1371,0,1315,0
01:00,139,0,94,0,113,0,211,0,251,0,778,0,818,0
02:00,88,0,130,0,97,0,173,0,183,0,584,0,755,0
03:00,258,0,101,0,66,0,232,0,246,0,903,0,1186,0
04:00,109,0,91,0,100,0,397,0,176,0,411,0,517,0
05:00,308,0,222,0,234,0,301,0,256,0,214,0,66,0
06:00,442,0,454,0,487,0,663,0,519,0,387,0,96,0
07:00,797,0,1284,0,1155,0,1492,0,1441,0,637,0,135,0
08:00,2369,0,3155,0,2888,0,3685,0,3121,0,887,0,195,0
09:00,2196,0,2674,0,2442,0,2692,0,2749,0,1178,0,332,0
10:00,1711,0,1925,0,1700,0,2197,0,1830,0,2503,0,713,0
11:00,4443,0,2485,0,3571,0,3715,0,3414,0,5169,0,1794,0
12:00,5514,0,3807,0,4530,0,6372,0,6570,0,8338,0,3811,0
13:00,7679,0,6775,0,6350,0,6641,0,9957,0,9280,0,4343,0
14:00,4618,0,4377,0,4686,0,5025,0,6791,0,10504,0,4977,0
15:00,4043,0,3997,0,4139,0,5038,0,6525,0,11408,0,5929,0
16:00,4879,0,5199,0,5195,0,6274,0,8457,0,12808,0,7591,0
17:00,7751,0,8618,0,9018,0,10133,0,11479,0,13001,0,5901,0
18:00,4566,0,6578,0,7208,0,11012,0,7155,0,6180,0,2660,0
19:00,1331,0,2394,0,2495,0,5462,0,3306,0,3234,0,1060,0
20:00,674,0,1312,0,1197,0,2872,0,2009,0,1877,0,771,0
21:00,501,0,1005,0,951,0,1496,0,1616,0,1630,0,578,0
22:00,456,0,648,0,1129,0,952,0,1448,0,1785,0,323,0
23:00,374,0,535,0,905,0,914,0,1262,0,1786,0,389,0
