"Hourly By Entrance - Week 22, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
06:00,285,0,329,0,328,0,346,0,236,0,125,0,82,0
07:00,737,0,742,0,737,0,971,0,716,0,304,0,102,0
08:00,1707,0,2489,0,1914,0,2591,0,1782,0,1426,0,340,0
09:00,3037,0,2730,0,2166,0,3367,0,2009,0,2101,0,729,0
10:00,3909,0,2875,0,2619,0,3833,0,2929,0,4615,0,1531,0
11:00,5864,0,3662,0,3833,0,3965,0,4519,0,6718,0,2991,0
12:00,5261,0,4859,0,5627,0,5485,0,5776,0,7324,0,3878,0
13:00,5589,0,5852,0,7832,0,7579,0,6833,0,6332,0,4138,0
14:00,3424,0,5126,0,6270,0,6426,0,5846,0,5881,0,4881,0
15:00,4355,0,5193,0,6873,0,6792,0,6619,0,7086,0,5963,0
16:00,5376,0,5790,0,7448,0,7306,0,7147,0,6959,0,5733,0
17:00,7152,0,6978,0,8408,0,7398,0,7268,0,6044,0,5261,0
18:00,4229,0,4587,0,5827,0,5504,0,5812,0,3887,0,3930,0
19:00,2005,0,1985,0,2695,0,3478,0,3081,0,2357,0,2044,0
20:00,1038,0,1177,0,1506,0,2204,0,2019,0,1391,0,1598,0
21:00,458,0,673,0,670,0,1187,0,990,0,1122,0,769,0
22:00,11,0,82,0,67,0,107,0,132,0,134,0,93,0
23:00,17,0,20,0,26,0,26,0,51,0,40,0,80,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,89,0,82,0,123,0,139,0,186,0,294,0,268,0
01:00,53,0,51,0,106,0,50,0,83,0,211,0,168,0
02:00,41,0,98,0,169,0,91,0,56,0,134,0,138,0
03:00,48,0,92,0,113,0,40,0,82,0,161,0,182,0
04:00,83,0,87,0,146,0,164,0,125,0,82,0,70,0
05:00,200,0,176,0,290,0,241,0,233,0,144,0,91,0
06:00,350,0,619,0,720,0,506,0,564,0,259,0,118,0
07:00,617,0,1625,0,1385,0,1493,0,933,0,370,0,185,0
08:00,1252,0,2444,0,2214,0,1527,0,1865,0,1079,0,331,0
09:00,1824,0,2374,0,2735,0,2392,0,2621,0,2194,0,813,0
10:00,2589,0,3218,0,3456,0,3260,0,3620,0,4114,0,1525,0
11:00,3529,0,3785,0,4555,0,4738,0,4826,0,5908,0,2431,0
12:00,4584,0,4338,0,5507,0,5650,0,6297,0,8117,0,3700,0
13:00,5467,0,5313,0,5889,0,6467,0,7817,0,9454,0,4946,0
14:00,4935,0,4843,0,5630,0,6068,0,6891,0,10475,0,5908,0
15:00,4838,0,5051,0,6263,0,6576,0,7304,0,10347,0,6027,0
16:00,5566,0,6113,0,6693,0,9775,0,7855,0,9795,0,5696,0
17:00,5758,0,5541,0,6772,0,10258,0,7686,0,7853,0,5903,0
18:00,3851,0,4064,0,4751,0,5980,0,5330,0,4988,0,3220,0
19:00,1595,0,1417,0,1838,0,3635,0,2688,0,2233,0,1297,0
20:00,963,0,809,0,1125,0,2482,0,1381,0,1120,0,778,0
21:00,692,0,630,0,931,0,1321,0,1015,0,845,0,628,0
22:00,406,0,395,0,556,0,667,0,569,0,493,0,357,0
23:00,274,0,244,0,365,0,322,0,404,0,348,0,262,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,535,0,264,0,329,0,482,0,708,0,1386,0,1204,0
01:00,210,0,95,0,98,0,191,0,317,0,839,0,743,0
02:00,105,0,54,0,87,0,165,0,216,0,551,0,525,0
03:00,103,0,134,0,66,0,296,0,235,0,903,0,887,0
04:00,99,0,162,0,147,0,173,0,116,0,537,0,449,0
05:00,216,0,265,0,264,0,229,0,242,0,178,0,95,0
06:00,451,0,423,0,417,0,414,0,441,0,292,0,94,0
07:00,997,0,1015,0,996,0,954,0,883,0,446,0,153,0
08:00,2266,0,2518,0,2516,0,2396,0,1933,0,557,0,195,0
09:00,2176,0,2397,0,2555,0,2792,0,2264,0,1078,0,408,0
10:00,2391,0,1999,0,2196,0,2218,0,2456,0,2525,0,896,0
11:00,3337,0,2159,0,2695,0,2900,0,3552,0,4901,0,1904,0
12:00,6381,0,3839,0,4928,0,4965,0,6122,0,8264,0,3954,0
13:00,11424,0,5921,0,10438,0,9466,0,11956,0,11583,0,6285,0
14:00,7650,0,3935,0,7530,0,7062,0,10063,0,10537,0,7641,0
15:00,5645,0,3396,0,5555,0,6227,0,8031,0,10441,0,7251,0
16:00,5633,0,4447,0,6957,0,6172,0,6988,0,8920,0,7440,0
17:00,8126,0,6716,0,8549,0,6990,0,7467,0,7211,0,5503,0
18:00,5053,0,5214,0,7099,0,5713,0,4376,0,3195,0,2605,0
19:00,1962,0,1929,0,2950,0,4730,0,2936,0,2504,0,1480,0
20:00,1213,0,1253,0,1701,0,3669,0,1943,0,2063,0,1200,0
21:00,787,0,863,0,1181,0,1593,0,1564,0,1594,0,932,0
22:00,486,0,661,0,883,0,1148,0,1355,0,1524,0,823,0
23:00,434,0,582,0,909,0,1053,0,1980,0,1443,0,875,0
