"Hourly By Entrance - Week 15, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,247,0,290,0,406,0,401,0,608,0,914,0,866,0
01:00,124,0,182,0,132,0,183,0,270,0,476,0,448,0
02:00,87,0,72,0,161,0,200,0,287,0,304,0,519,0
03:00,84,0,161,0,159,0,86,0,274,0,342,0,730,0
04:00,66,0,70,0,71,0,60,0,134,0,226,0,265,0
05:00,148,0,174,0,133,0,140,0,173,0,72,0,111,0
06:00,386,0,461,0,372,0,509,0,496,0,186,0,184,0
07:00,1178,0,937,0,756,0,1018,0,1391,0,451,0,420,0
08:00,2094,0,2044,0,1896,0,2094,0,2278,0,623,0,803,0
09:00,1986,0,1812,0,1645,0,1767,0,2447,0,1292,0,1589,0
10:00,2145,0,2428,0,1449,0,1992,0,2877,0,2381,0,2196,0
11:00,2739,0,2745,0,2167,0,2218,0,2612,0,2887,0,2706,0
12:00,3333,0,3166,0,2885,0,3217,0,3383,0,3166,0,3227,0
13:00,3840,0,3808,0,3531,0,5105,0,4975,0,4426,0,2606,0
14:00,3235,0,3215,0,3215,0,4187,0,4246,0,4173,0,2932,0
15:00,4551,0,3879,0,3456,0,4258,0,3669,0,4278,0,2717,0
16:00,4609,0,6095,0,3322,0,5448,0,5266,0,4494,0,2736,0
17:00,3761,0,4406,0,3954,0,4727,0,4306,0,4185,0,3012,0
18:00,2771,0,3051,0,3800,0,4134,0,3227,0,3319,0,2240,0
19:00,2184,0,1850,0,1916,0,2329,0,1961,0,2510,0,2019,0
20:00,1832,0,1450,0,1571,0,2111,0,2020,0,2148,0,1787,0
21:00,1344,0,1254,0,1402,0,1796,0,1744,0,2154,0,1726,0
22:00,1082,0,1207,0,1338,0,1688,0,1528,0,1762,0,1322,0
23:00,775,0,859,0,964,0,960,0,1467,0,1485,0,653,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,307,0,393,0,533,0,622,0,964,0,1807,0,2090,0
01:00,243,0,128,0,190,0,310,0,497,0,1269,0,1562,0
02:00,86,0,80,0,128,0,235,0,330,0,1025,0,1493,0
03:00,86,0,118,0,110,0,266,0,489,0,1307,0,2499,0
04:00,95,0,167,0,143,0,147,0,184,0,604,0,1002,0
