"Hourly By Entrance - Week 14, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,154,0,332,0,397,0,446,0,683,0,870,0,744,0
01:00,77,0,157,0,126,0,205,0,338,0,576,0,441,0
02:00,49,0,201,0,119,0,175,0,261,0,461,0,419,0
03:00,63,0,166,0,107,0,160,0,197,0,400,0,625,0
04:00,103,0,32,0,51,0,85,0,92,0,109,0,161,0
05:00,179,0,138,0,122,0,132,0,167,0,87,0,133,0
06:00,586,0,570,0,588,0,509,0,581,0,178,0,179,0
07:00,286,0,1190,0,1467,0,1210,0,1187,0,389,0,355,0
08:00,0,0,2148,0,3029,0,2346,0,2150,0,526,0,681,0
09:00,0,0,2019,0,2685,0,2135,0,2229,0,1122,0,1360,0
10:00,285,0,1832,0,2420,0,2116,0,2193,0,1991,0,1480,0
11:00,2180,0,2314,0,2236,0,2246,0,2609,0,2844,0,1852,0
12:00,3321,0,3005,0,2813,0,3005,0,3292,0,3549,0,2674,0
13:00,4835,0,4274,0,3834,0,4180,0,3974,0,4644,0,2168,0
14:00,3514,0,3116,0,3324,0,3344,0,6393,0,5378,0,2640,0
15:00,3323,0,3037,0,3802,0,3766,0,7386,0,4707,0,2866,0
16:00,3485,0,3405,0,3468,0,5895,0,4882,0,6265,0,4038,0
17:00,3516,0,3352,0,4075,0,4365,0,4056,0,3578,0,2852,0
18:00,2777,0,2940,0,3089,0,3417,0,3159,0,3023,0,2542,0
19:00,1734,0,1763,0,1835,0,2535,0,2500,0,2134,0,1534,0
20:00,1534,0,1683,0,1735,0,2419,0,1706,0,2026,0,1406,0
21:00,1290,0,1392,0,1315,0,1925,0,1703,0,1898,0,1186,0
22:00,1157,0,1321,0,1283,0,1494,0,1856,0,1995,0,1197,0
23:00,739,0,773,0,944,0,1014,0,1378,0,1290,0,612,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,593,0,404,0,528,0,841,0,1708,0,1869,0,1912,0
01:00,567,0,222,0,212,0,355,0,463,0,1226,0,1499,0
02:00,964,0,187,0,97,0,287,0,527,0,988,0,1266,0
03:00,255,0,136,0,198,0,268,0,368,0,1372,0,2048,0
04:00,185,0,137,0,205,0,173,0,327,0,674,0,874,0
05:00,234,0,253,0,355,0,389,0,286,0,200,0,147,0
06:00,845,0,702,0,985,0,785,0,819,0,437,0,301,0
07:00,1540,0,1211,0,1832,0,1411,0,1293,0,530,0,337,0
08:00,3262,0,3189,0,2572,0,3149,0,3348,0,784,0,294,0
09:00,2415,0,2633,0,2432,0,2861,0,3509,0,1598,0,687,0
10:00,2668,0,2138,0,2784,0,2904,0,3243,0,3541,0,1214,0
11:00,3322,0,3825,0,3929,0,4601,0,3592,0,6241,0,2873,0
12:00,6243,0,6475,0,6641,0,7039,0,7704,0,9527,0,4147,0
13:00,9420,0,9637,0,10023,0,9854,0,10496,0,10428,0,5445,0
14:00,7525,0,7587,0,8277,0,8343,0,10085,0,11575,0,6949,0
15:00,6637,0,6465,0,7348,0,7189,0,8485,0,11470,0,6443,0
16:00,7285,0,6452,0,7496,0,7092,0,8928,0,10479,0,5283,0
17:00,8516,0,7966,0,9025,0,10571,0,10563,0,9786,0,5225,0
18:00,5635,0,5897,0,7248,0,10323,0,7780,0,5849,0,3045,0
19:00,2706,0,2788,0,3608,0,7569,0,4110,0,3044,0,1680,0
20:00,2167,0,2155,0,2710,0,6135,0,2790,0,2639,0,1347,0
21:00,1431,0,1711,0,2181,0,3148,0,3460,0,2568,0,1107,0
22:00,1218,0,1403,0,1670,0,2481,0,2869,0,2859,0,1148,0
23:00,894,0,911,0,1479,0,2444,0,2619,0,2684,0,668,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,525,0,229,0,275,0,368,0,671,0,750,0,1157,0
01:00,370,0,105,0,118,0,150,0,275,0,543,0,1064,0
02:00,459,0,87,0,133,0,138,0,180,0,623,0,1116,0
03:00,673,0,176,0,146,0,196,0,265,0,943,0,1407,0
04:00,210,0,97,0,119,0,141,0,155,0,315,0,309,0
05:00,169,0,254,0,219,0,238,0,238,0,166,0,91,0
06:00,366,0,761,0,673,0,757,0,583,0,369,0,143,0
07:00,798,0,1624,0,1666,0,1734,0,1308,0,487,0,258,0
