"Hourly By Entrance - Week 28, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
14:00,7911,0,6886,0,7443,0,7862,0,7884,0,8774,0,5638,0
15:00,7449,0,7624,0,7807,0,8175,0,8512,0,9960,0,7697,0
16:00,7886,0,7854,0,7535,0,9018,0,8521,0,8852,0,6550,0
17:00,8074,0,8562,0,7807,0,9905,0,8791,0,7892,0,5831,0
18:00,6270,0,5591,0,5057,0,8868,0,6447,0,7057,0,4279,0
19:00,2623,0,2967,0,2485,0,5154,0,3705,0,3468,0,2563,0
20:00,1666,0,1640,0,1951,0,3435,0,2476,0,2037,0,1957,0
21:00,933,0,1230,0,1150,0,1455,0,1467,0,1417,0,1218,0
22:00,238,0,260,0,284,0,122,0,260,0,208,0,151,0
23:00,31,0,50,0,53,0,36,0,65,0,60,0,5,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,169,0,111,0,149,0,216,0,105,0,243,0,295,0
01:00,78,0,60,0,77,0,64,0,71,0,198,0,260,0
02:00,209,0,50,0,72,0,79,0,72,0,145,0,175,0
03:00,169,0,67,0,57,0,91,0,77,0,140,0,249,0
04:00,134,0,155,0,150,0,119,0,120,0,109,0,158,0
05:00,228,0,248,0,202,0,312,0,282,0,206,0,100,0
06:00,578,0,517,0,440,0,635,0,446,0,310,0,116,0
07:00,1839,0,1028,0,889,0,1519,0,900,0,397,0,333,0
08:00,2481,0,1726,0,1765,0,1944,0,1828,0,904,0,340,0
09:00,1723,0,1875,0,1590,0,2501,0,2410,0,1656,0,705,0
10:00,3984,0,3241,0,2316,0,3144,0,3176,0,3317,0,1553,0
11:00,5145,0,4652,0,3048,0,4285,0,4267,0,5488,0,2776,0
12:00,6013,0,4986,0,3918,0,6027,0,5553,0,7024,0,3967,0
13:00,7523,0,5653,0,4676,0,7444,0,7116,0,8269,0,5043,0
14:00,7139,0,5477,0,4617,0,6154,0,6975,0,9283,0,5755,0
15:00,7260,0,6541,0,5461,0,5982,0,7687,0,9282,0,7323,0
16:00,7586,0,6645,0,5476,0,6741,0,7952,0,9908,0,8721,0
17:00,6778,0,9570,0,5751,0,7062,0,7522,0,9077,0,8199,0
18:00,4461,0,5337,0,5707,0,6378,0,4919,0,4720,0,3613,0
19:00,1959,0,2060,0,1982,0,4003,0,2547,0,2370,0,1597,0
20:00,1139,0,1235,0,1183,0,3069,0,1563,0,1218,0,926,0
21:00,693,0,762,0,760,0,1417,0,950,0,883,0,676,0
22:00,384,0,416,0,486,0,542,0,598,0,641,0,569,0
23:00,258,0,260,0,290,0,356,0,356,0,628,0,307,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,337,0,313,0,304,0,369,0,542,0,807,0,1037,0
01:00,193,0,135,0,118,0,221,0,244,0,573,0,784,0
02:00,113,0,87,0,74,0,134,0,209,0,411,0,646,0
03:00,74,0,108,0,104,0,159,0,190,0,588,0,1024,0
04:00,92,0,113,0,123,0,318,0,168,0,255,0,557,0
05:00,216,0,238,0,185,0,263,0,172,0,98,0,78,0
06:00,631,0,337,0,352,0,417,0,445,0,260,0,128,0
07:00,419,0,1071,0,971,0,692,0,1000,0,414,0,167,0
08:00,1244,0,2460,0,2295,0,1808,0,1841,0,686,0,256,0
09:00,2046,0,2595,0,2460,0,2424,0,2492,0,1043,0,466,0
10:00,1750,0,2321,0,1922,0,1938,0,2796,0,2415,0,1090,0
11:00,3052,0,3082,0,2382,0,3033,0,3398,0,5292,0,3028,0
12:00,5183,0,6169,0,4232,0,5347,0,5308,0,7975,0,5985,0
13:00,9386,0,11757,0,7596,0,11372,0,11208,0,9939,0,7424,0
14:00,7404,0,8848,0,6276,0,7634,0,6840,0,12154,0,9660,0
15:00,6855,0,7037,0,5690,0,6327,0,7497,0,11362,0,8987,0
16:00,7667,0,7944,0,6618,0,8155,0,8924,0,11069,0,9515,0
17:00,9073,0,7353,0,8115,0,10430,0,9592,0,9590,0,7845,0
18:00,6440,0,4489,0,4330,0,10444,0,6759,0,6512,0,4322,0
19:00,2711,0,2557,0,2405,0,6292,0,3245,0,3113,0,2715,0
20:00,1348,0,1522,0,1642,0,3585,0,2061,0,1820,0,1446,0
21:00,844,0,1184,0,1180,0,1821,0,1525,0,1832,0,1034,0
22:00,973,0,1276,0,1124,0,1333,0,1561,0,1803,0,680,0
23:00,542,0,564,0,605,0,809,0,1147,0,1287,0,481,0
