"Hourly By Entrance - Week 12, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
12:00,9977,0,7753,0,7290,0,6551,0,6600,0,8651,0,3614,0
13:00,10176,0,10372,0,10401,0,9956,0,8125,0,9877,0,4570,0
14:00,12680,0,8482,0,8392,0,8108,0,7815,0,9954,0,4072,0
15:00,11486,0,8026,0,8403,0,7940,0,7434,0,9771,0,4535,0
16:00,11504,0,8130,0,9496,0,7750,0,8003,0,9894,0,4507,0
17:00,9691,0,9184,0,10911,0,10722,0,6381,0,8539,0,2735,0
18:00,7213,0,7038,0,7634,0,9820,0,4218,0,5112,0,2034,0
19:00,5150,0,4057,0,4839,0,8077,0,2992,0,3562,0,1704,0
20:00,3563,0,2246,0,2464,0,4902,0,1646,0,2248,0,1818,0
21:00,2822,0,1644,0,1604,0,2515,0,1106,0,2242,0,1445,0
22:00,2247,0,1519,0,1566,0,1585,0,741,0,2027,0,1230,0
23:00,2011,0,888,0,1163,0,1417,0,496,0,1960,0,1095,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,891,0,171,0,265,0,218,0,1020,0,204,0,875,0
01:00,646,0,117,0,113,0,85,0,394,0,100,0,701,0
02:00,822,0,70,0,133,0,74,0,77,0,42,0,772,0
03:00,1253,0,145,0,153,0,199,0,123,0,34,0,1155,0
04:00,284,0,103,0,124,0,153,0,105,0,82,0,382,0
05:00,152,0,282,0,200,0,232,0,297,0,153,0,56,0
06:00,334,0,909,0,679,0,680,0,473,0,408,0,107,0
07:00,459,0,1365,0,1724,0,1355,0,930,0,387,0,150,0
08:00,635,0,3561,0,3481,0,3538,0,1244,0,929,0,211,0
09:00,1669,0,2621,0,2817,0,3179,0,1651,0,1558,0,428,0
10:00,4975,0,2723,0,2906,0,2742,0,2318,0,2808,0,821,0
11:00,10656,0,5073,0,3941,0,3604,0,4433,0,5088,0,1674,0
12:00,11863,0,7688,0,7260,0,6744,0,7135,0,8684,0,2549,0
13:00,13334,0,10114,0,11019,0,9963,0,10093,0,12058,0,2939,0
14:00,14550,0,6514,0,9606,0,7184,0,8982,0,11746,0,2858,0
15:00,14023,0,5017,0,8816,0,6785,0,6574,0,6568,0,3055,0
16:00,12152,0,6150,0,6113,0,8104,0,2779,0,3350,0,3022,0
17:00,10185,0,7648,0,8931,0,11562,0,4531,0,6055,0,2363,0
18:00,8027,0,5536,0,6739,0,9331,0,3832,0,5125,0,1629,0
19:00,3773,0,2165,0,3220,0,4321,0,2719,0,3069,0,818,0
20:00,3316,0,1489,0,1921,0,3069,0,1598,0,2071,0,552,0
21:00,2488,0,1095,0,1401,0,1869,0,785,0,1551,0,426,0
22:00,1963,0,600,0,1005,0,1063,0,443,0,1287,0,348,0
23:00,1615,0,352,0,774,0,870,0,288,0,1301,0,289,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,153,0,135,0,52,0,50,0,134,0,41,0,128,0
01:00,153,0,102,0,26,0,25,0,48,0,15,0,80,0
02:00,851,0,474,0,57,0,141,0,40,0,24,0,471,0
03:00,1736,0,736,0,136,0,131,0,61,0,59,0,1313,0
04:00,468,0,226,0,72,0,74,0,81,0,46,0,293,0
05:00,544,0,241,0,191,0,140,0,59,0,68,0,53,0
06:00,162,0,313,0,336,0,300,0,225,0,124,0,25,0
07:00,284,0,599,0,834,0,817,0,409,0,243,0,34,0
08:00,350,0,3621,0,1933,0,1927,0,1040,0,1376,0,17,0
09:00,1285,0,6242,0,2123,0,2175,0,3646,0,2785,0,6,0
10:00,2862,0,6712,0,3546,0,3510,0,5002,0,4576,0,49,0
11:00,4131,0,7957,0,4603,0,4754,0,5885,0,6504,0,439,0
12:00,5805,0,7127,0,6376,0,6566,0,5737,0,6463,0,2002,0
13:00,7383,0,8817,0,8496,0,8213,0,5445,0,7700,0,2678,0
14:00,6649,0,7957,0,7980,0,8175,0,6896,0,8172,0,2341,0
15:00,4992,0,8180,0,8071,0,8512,0,7517,0,8247,0,2719,0
16:00,6018,0,8273,0,8695,0,8752,0,6942,0,8148,0,2335,0
17:00,5546,0,8563,0,8495,0,8604,0,6171,0,7644,0,2129,0
18:00,2906,0,4187,0,4182,0,3552,0,2891,0,3710,0,1469,0
19:00,410,0,470,0,452,0,426,0,463,0,496,0,310,0
20:00,350,0,331,0,292,0,311,0,326,0,346,0,230,0
21:00,287,0,277,0,215,0,223,0,291,0,292,0,194,0
22:00,251,0,175,0,142,0,176,0,168,0,224,0,161,0
23:00,193,0,128,0,101,0,123,0,83,0,164,0,109,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,166,0,153,0,99,0,73,0,200,0,122,0,194,0
01:00,141,0,143,0,41,0,35,0,62,0,33,0,156,0
02:00,133,0,143,0,46,0,93,0,33,0,38,0,123,0
03:00,258,0,117,0,40,0,93,0,41,0,74,0,149,0
04:00,122,0,96,0,72,0,126,0,94,0,51,0,64,0
05:00,177,0,229,0,251,0,328,0,203,0,103,0,323,0
06:00,227,0,300,0,381,0,541,0,487,0,228,0,248,0
07:00,206,0,305,0,1050,0,674,0,548,0,192,0,306,0
08:00,537,0,2954,0,1645,0,1070,0,1357,0,1415,0,467,0
09:00,2416,0,3670,0,2301,0,1207,0,2746,0,2869,0,351,0
10:00,4880,0,3770,0,3706,0,2431,0,3384,0,4260,0,276,0
11:00,7682,0,4707,0,4744,0,4388,0,3415,0,4744,0,220,0
12:00,7711,0,7286,0,6365,0,6504,0,5708,0,6885,0,1727,0
13:00,6792,0,8991,0,8694,0,8770,0,5708,0,9781,0,3164,0
14:00,6087,0,7865,0,7847,0,7415,0,6051,0,9868,0,2630,0
15:00,4119,0,7772,0,6987,0,7586,0,6283,0,9130,0,2676,0
16:00,5495,0,6996,0,6929,0,7719,0,7453,0,8129,0,2210,0
17:00,4795,0,7133,0,6654,0,7636,0,8018,0,6879,0,1620,0
18:00,2458,0,4729,0,4418,0,5683,0,4417,0,4596,0,1275,0
19:00,1242,0,2213,0,2159,0,3520,0,2206,0,2070,0,803,0
20:00,789,0,1012,0,990,0,2002,0,984,0,846,0,530,0
21:00,668,0,576,0,605,0,1044,0,518,0,670,0,508,0
22:00,481,0,349,0,409,0,385,0,272,0,485,0,241,0
23:00,269,0,210,0,268,0,334,0,236,0,356,0,293,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,945,0,114,0,218,0,230,0,732,0,193,0,625,0
01:00,635,0,53,0,56,0,89,0,232,0,92,0,476,0
02:00,517,0,65,0,70,0,113,0,47,0,24,0,393,0
03:00,820,0,99,0,63,0,163,0,92,0,36,0,529,0
04:00,248,0,86,0,171,0,144,0,93,0,11,0,181,0
05:00,90,0,153,0,180,0,272,0,694,0,167,0,25,0
06:00,213,0,460,0,221,0,800,0,309,0,250,0,44,0
07:00,275,0,1237,0,288,0,1371,0,605,0,398,0,76,0
08:00,343,0,2726,0,2345,0,2812,0,1209,0,497,0,97,0
09:00,1072,0,2436,0,2434,0,1668,0,1136,0,1118,0,210,0
10:00,4513,0,1744,0,2339,0,2423,0,1988,0,2724,0,558,0
11:00,9458,0,4329,0,3251,0,3133,0,3709,0,6457,0,1202,0
12:00,9357,0,6777,0,7532,0,5801,0,8658,0,11593,0,2102,0
13:00,9537,0,9965,0,11571,0,10661,0,10531,0,12276,0,2543,0
14:00,11665,0,6120,0,8529,0,7029,0,8853,0,10596,0,2711,0
15:00,12003,0,4925,0,7634,0,5750,0,8095,0,9912,0,3055,0
16:00,11688,0,4742,0,6900,0,6821,0,6242,0,8611,0,3358,0
17:00,9973,0,7312,0,9948,0,10655,0,3792,0,4814,0,2685,0
18:00,6683,0,5123,0,7933,0,9645,0,2974,0,2727,0,1433,0
19:00,2435,0,1555,0,2268,0,4757,0,1898,0,2037,0,506,0
20:00,2291,0,989,0,1198,0,2274,0,945,0,1238,0,358,0
21:00,1796,0,750,0,964,0,1043,0,533,0,938,0,276,0
22:00,1651,0,420,0,652,0,655,0,423,0,939,0,253,0
23:00,1629,0,266,0,595,0,527,0,276,0,985,0,226,0
