"Hourly By Entrance - Week 53, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,304,0,352,0,357,0,0,0,0,0,0,0,0,0
01:00,181,0,221,0,203,0,0,0,0,0,0,0,0,0
02:00,316,0,232,0,129,0,0,0,0,0,0,0,0,0
03:00,120,0,196,0,115,0,0,0,0,0,0,0,0,0
04:00,64,0,62,0,39,0,0,0,0,0,0,0,0,0
05:00,67,0,53,0,56,0,0,0,0,0,0,0,0,0
06:00,234,0,241,0,209,0,0,0,0,0,0,0,0,0
07:00,539,0,498,0,503,0,0,0,0,0,0,0,0,0
08:00,860,0,967,0,832,0,0,0,0,0,0,0,0,0
09:00,1083,0,1211,0,1125,0,0,0,0,0,0,0,0,0
10:00,1975,0,1630,0,2006,0,0,0,0,0,0,0,0,0
11:00,2833,0,4923,0,2599,0,0,0,0,0,0,0,0,0
12:00,3375,0,6845,0,2937,0,0,0,0,0,0,0,0,0
13:00,3842,0,3678,0,3468,0,0,0,0,0,0,0,0,0
14:00,3906,0,3045,0,3044,0,0,0,0,0,0,0,0,0
15:00,4140,0,2918,0,3394,0,0,0,0,0,0,0,0,0
16:00,4237,0,3694,0,3715,0,0,0,0,0,0,0,0,0
17:00,3912,0,4112,0,3775,0,0,0,0,0,0,0,0,0
18:00,2872,0,3160,0,2424,0,0,0,0,0,0,0,0,0
19:00,1839,0,2184,0,1855,0,0,0,0,0,0,0,0,0
20:00,1453,0,1557,0,1859,0,0,0,0,0,0,0,0,0
21:00,1091,0,1076,0,1691,0,0,0,0,0,0,0,0,0
22:00,969,0,1098,0,1458,0,0,0,0,0,0,0,0,0
23:00,693,0,849,0,1333,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,474,0,879,0,826,0,0,0,0,0,0,0,0,0
01:00,538,0,303,0,313,0,0,0,0,0,0,0,0,0
02:00,311,0,313,0,303,0,0,0,0,0,0,0,0,0
03:00,266,0,343,0,211,0,0,0,0,0,0,0,0,0
04:00,163,0,253,0,206,0,0,0,0,0,0,0,0,0
05:00,227,0,211,0,166,0,0,0,0,0,0,0,0,0
06:00,335,0,428,0,468,0,0,0,0,0,0,0,0,0
07:00,656,0,842,0,898,0,0,0,0,0,0,0,0,0
08:00,1471,0,1929,0,1429,0,0,0,0,0,0,0,0,0
09:00,1390,0,1894,0,1459,0,0,0,0,0,0,0,0,0
10:00,2738,0,2689,0,2151,0,0,0,0,0,0,0,0,0
11:00,5297,0,5046,0,4563,0,0,0,0,0,0,0,0,0
12:00,8543,0,8748,0,7225,0,0,0,0,0,0,0,0,0
13:00,10982,0,10699,0,9552,0,0,0,0,0,0,0,0,0
14:00,11444,0,11580,0,9626,0,0,0,0,0,0,0,0,0
15:00,12149,0,11821,0,9984,0,0,0,0,0,0,0,0,0
16:00,13185,0,13094,0,11774,0,0,0,0,0,0,0,0,0
17:00,12634,0,12991,0,10244,0,0,0,0,0,0,0,0,0
18:00,8070,0,9134,0,3919,0,0,0,0,0,0,0,0,0
19:00,4204,0,4890,0,2264,0,0,0,0,0,0,0,0,0
20:00,2312,0,2549,0,2318,0,0,0,0,0,0,0,0,0
21:00,1614,0,1673,0,2649,0,0,0,0,0,0,0,0,0
22:00,1223,0,1417,0,2538,0,0,0,0,0,0,0,0,0
23:00,984,0,1244,0,1940,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,623,0,386,0,572,0,0,0,0,0,0,0,0,0
01:00,509,0,177,0,467,0,0,0,0,0,0,0,0,0
02:00,306,0,212,0,281,0,0,0,0,0,0,0,0,0
03:00,131,0,152,0,121,0,0,0,0,0,0,0,0,0
04:00,180,0,155,0,166,0,0,0,0,0,0,0,0,0
05:00,154,0,287,0,141,0,0,0,0,0,0,0,0,0
06:00,331,0,794,0,304,0,0,0,0,0,0,0,0,0
07:00,613,0,1528,0,563,0,0,0,0,0,0,0,0,0
08:00,1505,0,3653,0,1382,0,0,0,0,0,0,0,0,0
09:00,1752,0,2963,0,1609,0,0,0,0,0,0,0,0,0
10:00,2814,0,3430,0,2584,0,0,0,0,0,0,0,0,0
11:00,5358,0,5321,0,4920,0,0,0,0,0,0,0,0,0
12:00,8867,0,8421,0,8143,0,0,0,0,0,0,0,0,0
13:00,9811,0,13702,0,9010,0,0,0,0,0,0,0,0,0
