"Hourly By Entrance - Week 42, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
06:00,683,0,736,0,577,0,653,0,804,0,408,0,235,0
07:00,1456,0,1680,0,1705,0,1441,0,1642,0,657,0,289,0
08:00,2900,0,3604,0,3543,0,3128,0,3143,0,849,0,279,0
09:00,2831,0,3076,0,3014,0,2498,0,2894,0,1735,0,535,0
10:00,2745,0,2591,0,2958,0,2836,0,2784,0,3377,0,1322,0
11:00,4137,0,2832,0,4158,0,4182,0,4668,0,6567,0,2678,0
12:00,6450,0,4187,0,6297,0,7232,0,7199,0,9558,0,4114,0
13:00,8873,0,6647,0,9545,0,10138,0,10299,0,10154,0,5552,0
14:00,7555,0,5201,0,9447,0,9135,0,8524,0,11116,0,6750,0
15:00,5831,0,5392,0,7316,0,7289,0,8772,0,10943,0,6804,0
16:00,5830,0,5985,0,6810,0,7542,0,9047,0,10987,0,7100,0
17:00,8274,0,7736,0,8949,0,9624,0,10405,0,10078,0,6493,0
18:00,6434,0,5801,0,8377,0,10503,0,8852,0,7502,0,4662,0
19:00,3909,0,3608,0,4899,0,9484,0,5794,0,5293,0,2810,0
20:00,2393,0,2426,0,2841,0,5762,0,3782,0,3611,0,1855,0
21:00,1900,0,2101,0,2124,0,2916,0,4388,0,3252,0,1312,0
22:00,1270,0,1475,0,3063,0,2019,0,3151,0,3021,0,1358,0
23:00,1110,0,1364,0,1773,0,1742,0,2920,0,3024,0,999,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,434,0,453,0,564,0,736,0,660,0,849,0,1549,0
01:00,206,0,166,0,194,0,393,0,264,0,611,0,1404,0
02:00,117,0,203,0,161,0,247,0,189,0,725,0,1398,0
03:00,187,0,183,0,173,0,386,0,247,0,1105,0,1682,0
04:00,160,0,152,0,197,0,184,0,173,0,321,0,1410,0
05:00,231,0,291,0,297,0,347,0,302,0,166,0,485,0
06:00,743,0,698,0,812,0,811,0,883,0,378,0,305,0
07:00,1519,0,1506,0,1791,0,1666,0,2146,0,505,0,370,0
08:00,2530,0,3580,0,3476,0,3559,0,4265,0,841,0,514,0
09:00,2174,0,3120,0,2691,0,2829,0,3681,0,1739,0,844,0
10:00,2691,0,2998,0,2951,0,3085,0,4012,0,4173,0,1676,0
11:00,4253,0,3728,0,4202,0,4484,0,5727,0,8358,0,3603,0
12:00,6775,0,6741,0,7240,0,7035,0,10260,0,10936,0,5710,0
13:00,10705,0,10973,0,12069,0,10459,0,14550,0,13225,0,6658,0
14:00,8087,0,6571,0,8391,0,7663,0,9722,0,13902,0,6421,0
15:00,5625,0,5876,0,6749,0,6730,0,8325,0,11975,0,7166,0
16:00,5333,0,5979,0,6860,0,8283,0,8387,0,9501,0,6424,0
17:00,8320,0,9058,0,10508,0,11683,0,11800,0,9279,0,6133,0
18:00,5564,0,6238,0,7552,0,10795,0,8809,0,7223,0,4593,0
19:00,2687,0,3176,0,3721,0,6115,0,3838,0,3752,0,2512,0
20:00,1835,0,2231,0,2470,0,4103,0,2394,0,2897,0,1421,0
21:00,1433,0,1655,0,1943,0,2630,0,1863,0,2270,0,977,0
22:00,1037,0,1295,0,1498,0,1907,0,1326,0,1927,0,747,0
23:00,834,0,981,0,1280,0,1523,0,1013,0,1643,0,620,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,337,0,337,0,345,0,479,0,571,0,1104,0,1108,0
01:00,370,0,177,0,221,0,250,0,335,0,625,0,811,0
02:00,255,0,160,0,158,0,290,0,294,0,705,0,956,0
03:00,162,0,106,0,185,0,279,0,344,0,971,0,1271,0
04:00,43,0,64,0,43,0,101,0,123,0,195,0,284,0
05:00,103,0,92,0,99,0,111,0,108,0,109,0,94,0
06:00,347,0,264,0,325,0,335,0,319,0,218,0,279,0
07:00,750,0,744,0,712,0,651,0,651,0,305,0,155,0
08:00,1756,0,2430,0,2399,0,1652,0,1989,0,732,0,241,0
09:00,2272,0,3345,0,2502,0,1757,0,2160,0,1336,0,595,0
10:00,4743,0,3790,0,2986,0,4855,0,2725,0,3168,0,1247,0
11:00,4837,0,4526,0,4131,0,6313,0,4508,0,6362,0,2502,0
12:00,6005,0,4695,0,5969,0,6462,0,5937,0,7827,0,3554,0
13:00,6973,0,6150,0,7852,0,7526,0,7702,0,8512,0,4322,0
14:00,5747,0,5887,0,6193,0,6151,0,7769,0,9245,0,5291,0
15:00,6412,0,5919,0,7258,0,7003,0,8429,0,9797,0,5999,0
16:00,6689,0,6829,0,8039,0,7687,0,8986,0,9061,0,5045,0
17:00,7616,0,8515,0,9486,0,8534,0,8592,0,8691,0,5015,0
18:00,5914,0,6363,0,9285,0,7864,0,7097,0,6584,0,4233,0
19:00,3812,0,2646,0,4628,0,6213,0,4609,0,4623,0,3144,0
20:00,2569,0,1834,0,2032,0,3936,0,3330,0,2971,0,2456,0
21:00,1669,0,1572,0,1799,0,2509,0,2459,0,2447,0,1648,0
22:00,1458,0,1308,0,3415,0,1595,0,1847,0,2091,0,1153,0
23:00,842,0,811,0,1131,0,1146,0,1516,0,2126,0,1060,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,105,0,88,0,90,0,137,0,156,0,268,0,262,0
01:00,56,0,35,0,44,0,72,0,72,0,188,0,194,0
02:00,79,0,58,0,95,0,97,0,107,0,185,0,174,0
03:00,70,0,66,0,103,0,74,0,98,0,176,0,225,0
04:00,102,0,94,0,129,0,146,0,117,0,74,0,68,0
05:00,282,0,242,0,277,0,318,0,314,0,152,0,37,0
06:00,463,0,508,0,455,0,466,0,425,0,263,0,135,0
07:00,693,0,813,0,877,0,835,0,787,0,428,0,138,0
08:00,1186,0,1497,0,1312,0,1389,0,1187,0,863,0,189,0
09:00,1629,0,2297,0,2484,0,2417,0,2014,0,2125,0,511,0
10:00,2064,0,3166,0,4067,0,4134,0,3953,0,5026,0,1920,0
11:00,3622,0,3825,0,4631,0,4674,0,4414,0,6070,0,2747,0
12:00,4354,0,4709,0,5846,0,5392,0,5378,0,7752,0,4193,0
13:00,5946,0,5835,0,7152,0,6737,0,6933,0,9938,0,5830,0
14:00,5218,0,4633,0,5806,0,5116,0,6122,0,9132,0,6566,0
15:00,5544,0,4831,0,5636,0,5619,0,6561,0,9124,0,6877,0
16:00,5684,0,5020,0,6018,0,5976,0,6794,0,8743,0,6406,0
17:00,5708,0,5381,0,5643,0,6665,0,6412,0,8245,0,5265,0
18:00,3807,0,3684,0,4286,0,5958,0,4391,0,5226,0,3517,0
19:00,1682,0,1541,0,2092,0,3841,0,2213,0,2155,0,1706,0
20:00,954,0,901,0,1078,0,2602,0,1123,0,934,0,837,0
21:00,599,0,560,0,659,0,1189,0,748,0,793,0,548,0
22:00,334,0,314,0,458,0,485,0,485,0,548,0,457,0
23:00,187,0,206,0,259,0,273,0,404,0,426,0,300,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,346,0,285,0,457,0,599,0,705,0,1228,0,1110,0
01:00,214,0,130,0,138,0,205,0,326,0,824,0,774,0
02:00,118,0,71,0,79,0,193,0,262,0,686,0,692,0
03:00,69,0,74,0,103,0,221,0,249,0,1257,0,1064,0
04:00,101,0,119,0,272,0,169,0,188,0,397,0,487,0
05:00,186,0,187,0,246,0,263,0,249,0,144,0,110,0
06:00,492,0,346,0,488,0,468,0,440,0,404,0,117,0
07:00,814,0,1002,0,1015,0,890,0,971,0,556,0,185,0
08:00,1876,0,2299,0,2342,0,2272,0,2150,0,819,0,263,0
09:00,1960,0,2137,0,2493,0,2397,0,2358,0,1293,0,491,0
10:00,2129,0,1933,0,2553,0,2332,0,2829,0,2851,0,1234,0
11:00,3143,0,2859,0,4054,0,3350,0,4099,0,5841,0,2698,0
12:00,5044,0,5407,0,7050,0,6322,0,7646,0,8507,0,4840,0
13:00,9168,0,9839,0,11165,0,11347,0,11636,0,10291,0,6410,0
14:00,7019,0,7978,0,8059,0,8044,0,8560,0,11845,0,7513,0
15:00,6844,0,6895,0,7215,0,7011,0,8079,0,12061,0,7239,0
16:00,7195,0,6566,0,7830,0,8575,0,9482,0,11891,0,6964,0
17:00,7603,0,7413,0,11012,0,10899,0,9795,0,10336,0,5971,0
18:00,5538,0,5093,0,7475,0,11094,0,6543,0,6213,0,3482,0
19:00,2540,0,2526,0,3265,0,6846,0,3276,0,3235,0,2103,0
20:00,1404,0,1513,0,1625,0,3692,0,2179,0,2081,0,1366,0
21:00,993,0,1021,0,1143,0,1838,0,1507,0,1851,0,916,0
22:00,1029,0,1019,0,1079,0,1403,0,1588,0,1921,0,770,0
23:00,538,0,588,0,781,0,981,0,1248,0,1514,0,567,0
