"Hourly By Entrance - Week 38, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
14:00,5626,0,5214,0,5912,0,4386,0,6506,0,4615,0,4901,0
15:00,6064,0,5202,0,6484,0,5651,0,7376,0,3578,0,4428,0
16:00,6144,0,5377,0,6840,0,6222,0,7384,0,4998,0,3967,0
17:00,5793,0,5532,0,6207,0,6770,0,6717,0,6769,0,4432,0
18:00,3980,0,3689,0,3880,0,5721,0,4238,0,4901,0,2707,0
19:00,1596,0,1697,0,1888,0,3509,0,2253,0,2108,0,1276,0
20:00,958,0,677,0,953,0,1929,0,1280,0,1000,0,771,0
21:00,620,0,557,0,628,0,831,0,922,0,856,0,563,0
22:00,386,0,245,0,481,0,404,0,647,0,626,0,358,0
23:00,237,0,213,0,271,0,292,0,343,0,425,0,257,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,320,0,298,0,332,0,534,0,630,0,1091,0,1016,0
01:00,196,0,136,0,119,0,198,0,292,0,739,0,711,0
02:00,110,0,75,0,77,0,154,0,234,0,603,0,632,0
03:00,63,0,79,0,91,0,178,0,224,0,1093,0,979,0
04:00,87,0,126,0,116,0,154,0,169,0,356,0,456,0
05:00,170,0,196,0,172,0,231,0,225,0,134,0,104,0
06:00,447,0,362,0,340,0,432,0,401,0,365,0,112,0
07:00,772,0,1047,0,831,0,717,0,884,0,507,0,172,0
08:00,1710,0,2398,0,2047,0,1659,0,1943,0,736,0,243,0
09:00,1748,0,2227,0,2004,0,2018,0,2151,0,1152,0,448,0
10:00,1936,0,2014,0,1839,0,2109,0,2577,0,2543,0,1131,0
11:00,2904,0,2982,0,2941,0,3216,0,3687,0,5253,0,2473,0
12:00,4506,0,5633,0,5040,0,5752,0,6866,0,7721,0,4476,0
13:00,7998,0,10248,0,8445,0,10715,0,10659,0,9400,0,5958,0
14:00,6182,0,8314,0,6998,0,7774,0,7770,0,10811,0,7041,0
15:00,6050,0,7187,0,6510,0,6866,0,7348,0,11014,0,6805,0
16:00,6328,0,6838,0,6927,0,8041,0,8630,0,10845,0,6568,0
17:00,6644,0,7727,0,8894,0,9690,0,8977,0,9371,0,5646,0
18:00,4802,0,5313,0,6302,0,9778,0,6024,0,5643,0,3269,0
19:00,2280,0,2634,0,2803,0,6294,0,2996,0,2918,0,1964,0
20:00,1273,0,1577,0,1616,0,3413,0,1979,0,1861,0,1257,0
21:00,903,0,1064,0,1108,0,1675,0,1371,0,1661,0,841,0
22:00,938,0,1061,0,1101,0,1332,0,1448,0,1723,0,713,0
23:00,486,0,614,0,667,0,831,0,1131,0,1360,0,524,0
