"Hourly By Entrance - Week 50, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
09:00,2509,0,1760,0,2436,0,2911,0,2759,0,2481,0,647,0
10:00,3459,0,3843,0,4654,0,4798,0,5126,0,5973,0,2838,0
11:00,4861,0,5198,0,5039,0,5562,0,5944,0,7399,0,3871,0
12:00,6303,0,6817,0,6308,0,6593,0,7519,0,9963,0,5825,0
13:00,8596,0,8272,0,7763,0,8134,0,9736,0,12491,0,8255,0
14:00,7522,0,7356,0,6321,0,6419,0,8416,0,11830,0,9395,0
15:00,7761,0,7537,0,5951,0,7036,0,9077,0,11832,0,9814,0
16:00,7657,0,7378,0,6337,0,7412,0,9582,0,11138,0,8901,0
17:00,7368,0,6760,0,5886,0,8237,0,9038,0,10173,0,7216,0
18:00,4661,0,4187,0,4636,0,7303,0,6106,0,6427,0,4914,0
19:00,2266,0,1787,0,2279,0,4489,0,2892,0,2650,0,2357,0
20:00,1278,0,1016,0,1185,0,3096,0,1404,0,1188,0,1171,0
21:00,687,0,669,0,682,0,1483,0,960,0,1017,0,774,0
22:00,445,0,371,0,494,0,565,0,630,0,691,0,673,0
23:00,247,0,236,0,274,0,325,0,538,0,500,0,441,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,395,0,313,0,587,0,756,0,886,0,1589,0,1651,0
01:00,264,0,149,0,178,0,247,0,406,0,1067,0,1226,0
02:00,188,0,81,0,101,0,254,0,326,0,884,0,1206,0
03:00,181,0,96,0,133,0,289,0,309,0,1623,0,1673,0
04:00,168,0,129,0,326,0,211,0,233,0,511,0,677,0
05:00,278,0,252,0,311,0,333,0,309,0,182,0,158,0
06:00,663,0,482,0,623,0,582,0,552,0,520,0,175,0
07:00,1430,0,1372,0,1324,0,1181,0,1221,0,717,0,309,0
08:00,3603,0,2717,0,3094,0,3127,0,2709,0,1057,0,379,0
09:00,3319,0,2712,0,3254,0,3133,0,2973,0,1672,0,757,0
10:00,3254,0,3279,0,3285,0,2947,0,3565,0,3691,0,2188,0
11:00,4393,0,4826,0,5222,0,4114,0,5167,0,7571,0,4947,0
12:00,7086,0,7957,0,9075,0,7942,0,9648,0,11043,0,7368,0
13:00,12994,0,12142,0,14478,0,14009,0,14692,0,13361,0,9802,0
14:00,9412,0,9812,0,10654,0,9828,0,10805,0,15378,0,11667,0
15:00,8601,0,9158,0,9593,0,8458,0,10201,0,15658,0,11682,0
16:00,9494,0,9569,0,10379,0,10639,0,11969,0,15438,0,11308,0
17:00,12328,0,11319,0,14406,0,13914,0,12369,0,13416,0,9687,0
18:00,8044,0,7306,0,9838,0,14226,0,8263,0,8066,0,5379,0
19:00,3591,0,3023,0,4308,0,8570,0,4137,0,4199,0,3075,0
20:00,1984,0,1488,0,2195,0,4642,0,2751,0,2699,0,2002,0
21:00,1370,0,1157,0,1539,0,2318,0,1902,0,2402,0,1376,0
22:00,1133,0,995,0,1464,0,1730,0,2006,0,2491,0,1113,0
23:00,668,0,775,0,1028,0,1280,0,1573,0,1964,0,798,0
