"Hourly By Entrance - Week 36, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,312,0,349,0,322,0,307,0,530,0,531,0,920,0
01:00,186,0,128,0,140,0,152,0,230,0,313,0,594,0
02:00,148,0,131,0,103,0,126,0,212,0,385,0,680,0
03:00,131,0,103,0,89,0,149,0,313,0,384,0,815,0
04:00,44,0,64,0,61,0,55,0,60,0,98,0,162,0
05:00,174,0,134,0,195,0,146,0,171,0,83,0,92,0
06:00,431,0,450,0,462,0,447,0,614,0,258,0,87,0
07:00,930,0,921,0,1129,0,965,0,1459,0,479,0,168,0
08:00,1840,0,1769,0,2579,0,1891,0,2908,0,925,0,277,0
09:00,1568,0,1542,0,2301,0,1880,0,2302,0,1254,0,807,0
10:00,2019,0,1841,0,2006,0,2125,0,2244,0,2281,0,2079,0
11:00,2483,0,2605,0,2239,0,2421,0,2111,0,2921,0,3813,0
12:00,3457,0,3513,0,2951,0,3515,0,2469,0,2992,0,4315,0
13:00,4081,0,3261,0,4219,0,4933,0,3004,0,3345,0,3752,0
14:00,3889,0,4150,0,3295,0,3933,0,3226,0,3926,0,3008,0
15:00,3096,0,3367,0,3461,0,4172,0,3479,0,3946,0,2678,0
16:00,3756,0,3293,0,3981,0,3660,0,3850,0,3896,0,2944,0
17:00,3013,0,3458,0,3450,0,4248,0,4040,0,3611,0,6120,0
18:00,2500,0,2610,0,3624,0,3702,0,2973,0,3045,0,4404,0
19:00,1602,0,1792,0,1799,0,2432,0,1972,0,2421,0,2705,0
20:00,1402,0,1473,0,1550,0,2116,0,1795,0,2178,0,2256,0
21:00,1160,0,1210,0,1200,0,1879,0,1947,0,2158,0,1710,0
22:00,1060,0,1094,0,1199,0,1218,0,1430,0,2048,0,1342,0
23:00,823,0,690,0,751,0,992,0,1145,0,1720,0,788,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,537,0,475,0,617,0,832,0,1127,0,1104,0,2313,0
01:00,300,0,325,0,409,0,395,0,731,0,790,0,1726,0
02:00,130,0,182,0,405,0,208,0,524,0,845,0,1786,0
03:00,167,0,175,0,1102,0,349,0,333,0,1024,0,2796,0
04:00,174,0,191,0,86,0,133,0,130,0,292,0,1151,0
05:00,206,0,289,0,350,0,253,0,317,0,218,0,152,0
06:00,740,0,681,0,496,0,609,0,753,0,373,0,232,0
