"Hourly By Entrance - Week 4, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,301,0,263,0,341,0,385,0,483,0,750,0,647,0
01:00,142,0,112,0,151,0,166,0,240,0,625,0,647,0
02:00,90,0,96,0,92,0,147,0,221,0,515,0,695,0
03:00,131,0,171,0,136,0,174,0,311,0,649,0,857,0
04:00,152,0,59,0,95,0,75,0,94,0,124,0,254,0
05:00,196,0,174,0,149,0,174,0,119,0,82,0,79,0
06:00,840,0,725,0,767,0,733,0,671,0,277,0,168,0
07:00,1649,0,1627,0,1532,0,1499,0,1385,0,544,0,261,0
08:00,2661,0,3229,0,2811,0,1069,0,2218,0,709,0,272,0
09:00,1849,0,2684,0,2219,0,1352,0,2068,0,1052,0,560,0
10:00,1649,0,2467,0,1757,0,1678,0,2066,0,2085,0,1074,0
11:00,3874,0,2540,0,3541,0,1919,0,2884,0,2632,0,2036,0
12:00,3649,0,3475,0,4240,0,6461,0,3420,0,3135,0,4234,0
13:00,4288,0,4311,0,3636,0,6543,0,6105,0,4758,0,4793,0
14:00,3246,0,3935,0,3075,0,2843,0,3482,0,4175,0,2411,0
15:00,2810,0,4000,0,2912,0,2762,0,3604,0,3344,0,2200,0
16:00,3051,0,4296,0,3595,0,3095,0,3954,0,3705,0,2552,0
17:00,3708,0,4439,0,3825,0,4270,0,4498,0,4177,0,2923,0
18:00,2965,0,3638,0,3333,0,3805,0,3750,0,3394,0,2633,0
19:00,1810,0,2208,0,2251,0,2433,0,2536,0,2640,0,1948,0
20:00,1562,0,1710,0,1667,0,2096,0,2130,0,2079,0,1713,0
21:00,1039,0,1205,0,1208,0,1464,0,2017,0,1759,0,1364,0
22:00,1049,0,1118,0,1127,0,1236,0,1904,0,2229,0,1283,0
23:00,649,0,777,0,680,0,996,0,1445,0,1330,0,711,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,254,0,593,0,477,0,719,0,1040,0,1924,0,2396,0
01:00,232,0,265,0,205,0,303,0,560,0,1431,0,1704,0
02:00,92,0,227,0,169,0,231,0,462,0,1382,0,2086,0
03:00,109,0,221,0,149,0,426,0,450,0,2000,0,3208,0
04:00,141,0,171,0,186,0,134,0,270,0,666,0,1118,0
05:00,267,0,243,0,365,0,318,0,380,0,303,0,215,0
06:00,651,0,950,0,1003,0,1034,0,913,0,521,0,255,0
07:00,1669,0,2246,0,2478,0,1843,0,2113,0,742,0,284,0
08:00,4116,0,5306,0,3593,0,4059,0,3773,0,945,0,317,0
09:00,2881,0,3296,0,2781,0,2551,0,2044,0,1647,0,564,0
10:00,2381,0,2271,0,2457,0,2383,0,2951,0,3138,0,1293,0
11:00,3076,0,2962,0,2863,0,3814,0,3927,0,7077,0,2741,0
12:00,5379,0,5694,0,6055,0,6468,0,6872,0,9597,0,4571,0
13:00,9175,0,8290,0,10081,0,10050,0,10123,0,10682,0,7460,0
14:00,7355,0,5547,0,7448,0,7832,0,9206,0,11788,0,7881,0
15:00,5601,0,5382,0,6489,0,5814,0,8411,0,11783,0,8332,0
16:00,6404,0,7478,0,7285,0,7460,0,9439,0,11987,0,9620,0
17:00,10873,0,11445,0,11601,0,12445,0,12344,0,12831,0,10174,0
18:00,8385,0,9503,0,9948,0,12205,0,10578,0,9376,0,5864,0
19:00,3486,0,4461,0,4698,0,8817,0,5950,0,4755,0,2583,0
20:00,1805,0,2472,0,2611,0,5526,0,3678,0,3364,0,1735,0
21:00,1410,0,1883,0,2083,0,2699,0,3222,0,2894,0,1395,0
22:00,1039,0,1436,0,1671,0,1707,0,2713,0,3196,0,1096,0
23:00,844,0,1223,0,1298,0,1621,0,2700,0,3148,0,1191,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,305,0,524,0,470,0,659,0,861,0,1635,0,2055,0
01:00,189,0,275,0,185,0,290,0,559,0,1183,0,1546,0
02:00,201,0,267,0,236,0,294,0,434,0,1262,0,1735,0
03:00,130,0,542,0,265,0,444,0,398,0,1717,0,2699,0
04:00,142,0,229,0,329,0,142,0,250,0,617,0,1201,0
05:00,285,0,255,0,339,0,379,0,336,0,207,0,120,0
06:00,561,0,708,0,743,0,797,0,845,0,458,0,227,0
07:00,1402,0,1490,0,1542,0,1355,0,1661,0,690,0,258,0
