"Hourly By Entrance - Week 13, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
05:00,78,0,133,0,110,0,93,0,101,0,99,0,344,0
06:00,123,0,272,0,271,0,222,0,362,0,164,0,170,0
07:00,229,0,699,0,636,0,565,0,684,0,374,0,153,0
08:00,365,0,1834,0,2362,0,2745,0,2040,0,873,0,119,0
09:00,858,0,2524,0,3243,0,5387,0,2789,0,1829,0,622,0
10:00,1561,0,3146,0,3938,0,5868,0,3466,0,3948,0,1821,0
11:00,2327,0,5540,0,5380,0,5567,0,4843,0,5616,0,2053,0
12:00,2678,0,7017,0,6241,0,6550,0,7189,0,6135,0,1690,0
13:00,3907,0,8612,0,7148,0,8061,0,8648,0,7789,0,2919,0
14:00,4954,0,7387,0,6890,0,7402,0,8687,0,9471,0,4445,0
15:00,5017,0,8343,0,7359,0,8283,0,8130,0,7861,0,5291,0
16:00,4214,0,9028,0,7941,0,8582,0,8261,0,7828,0,5530,0
17:00,3771,0,8720,0,7887,0,9076,0,8125,0,7266,0,5991,0
18:00,2512,0,4617,0,4441,0,5652,0,4604,0,4613,0,4389,0
19:00,490,0,299,0,632,0,958,0,630,0,819,0,1345,0
20:00,248,0,171,0,370,0,564,0,230,0,257,0,132,0
21:00,191,0,158,0,245,0,399,0,245,0,149,0,46,0
22:00,125,0,66,0,178,0,150,0,204,0,62,0,36,0
23:00,87,0,54,0,91,0,87,0,105,0,50,0,18,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,145,0,81,0,79,0,96,0,145,0,192,0,175,0
01:00,72,0,26,0,32,0,42,0,70,0,118,0,0,0
02:00,75,0,86,0,23,0,57,0,49,0,98,0,113,0
03:00,149,0,88,0,36,0,74,0,69,0,133,0,157,0
04:00,63,0,127,0,55,0,129,0,95,0,54,0,61,0
05:00,42,0,205,0,211,0,271,0,235,0,134,0,140,0
06:00,106,0,353,0,402,0,498,0,461,0,324,0,147,0
07:00,153,0,789,0,468,0,854,0,696,0,322,0,205,0
08:00,268,0,1417,0,3041,0,1333,0,1345,0,1036,0,325,0
09:00,680,0,2296,0,2907,0,1987,0,3132,0,2833,0,481,0
10:00,1686,0,3255,0,3573,0,2713,0,3758,0,4289,0,1100,0
11:00,2761,0,5091,0,4526,0,4206,0,4256,0,5261,0,1863,0
12:00,3431,0,6839,0,5879,0,5935,0,5879,0,6662,0,3531,0
13:00,4771,0,8919,0,6215,0,7641,0,7015,0,8166,0,4940,0
14:00,5382,0,7202,0,5347,0,5971,0,6333,0,8940,0,5281,0
15:00,5616,0,8193,0,5739,0,6250,0,6066,0,7945,0,4884,0
16:00,6648,0,6773,0,9152,0,6830,0,6675,0,7451,0,4826,0
17:00,7270,0,6370,0,7807,0,7226,0,7189,0,6437,0,4467,0
18:00,3070,0,4673,0,4537,0,5919,0,4741,0,4097,0,2899,0
19:00,1380,0,1697,0,1953,0,3803,0,2484,0,1903,0,1320,0
20:00,708,0,734,0,1039,0,2300,0,1234,0,760,0,720,0
21:00,371,0,397,0,583,0,1064,0,760,0,630,0,567,0
22:00,280,0,266,0,388,0,424,0,462,0,386,0,344,0
23:00,196,0,176,0,266,0,289,0,317,0,314,0,275,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,374,0,180,0,246,0,232,0,226,0,817,0,763,0
01:00,205,0,59,0,83,0,60,0,58,0,621,0,0,0
02:00,229,0,48,0,126,0,75,0,73,0,539,0,593,0
03:00,439,0,64,0,67,0,67,0,65,0,951,0,528,0
04:00,207,0,88,0,89,0,181,0,177,0,310,0,752,0
05:00,68,0,165,0,207,0,192,0,187,0,128,0,284,0
06:00,122,0,476,0,296,0,235,0,229,0,277,0,109,0
07:00,177,0,1208,0,1314,0,307,0,299,0,409,0,170,0
08:00,228,0,2572,0,3003,0,2494,0,2430,0,578,0,167,0
09:00,538,0,2620,0,2378,0,2589,0,2523,0,1165,0,223,0
10:00,1274,0,2161,0,2383,0,2487,0,2424,0,2500,0,511,0
11:00,2550,0,3091,0,2706,0,3457,0,3369,0,5768,0,1329,0
12:00,4360,0,6178,0,5063,0,6841,0,6666,0,9506,0,2815,0
13:00,5043,0,11974,0,11255,0,12201,0,11888,0,11248,0,4163,0
14:00,6420,0,7178,0,6979,0,6626,0,6456,0,11279,0,4809,0
15:00,6702,0,5081,0,5739,0,5673,0,5528,0,11225,0,5432,0
16:00,5201,0,5115,0,6261,0,7339,0,7151,0,10287,0,5285,0
17:00,2292,0,7288,0,8386,0,10581,0,10310,0,8149,0,4570,0
18:00,3215,0,5511,0,7741,0,8438,0,8222,0,5142,0,2463,0
19:00,1806,0,2363,0,2438,0,2413,0,2351,0,2460,0,1031,0
20:00,1021,0,1172,0,1167,0,1274,0,1241,0,1477,0,713,0
21:00,491,0,800,0,825,0,1025,0,999,0,1129,0,553,0
22:00,379,0,485,0,1254,0,694,0,676,0,1155,0,317,0
23:00,290,0,371,0,604,0,633,0,617,0,1121,0,267,0
