"Hourly By Entrance - Week 47, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
05:00,247,0,237,0,314,0,364,0,327,0,178,0,585,0
06:00,753,0,646,0,776,0,824,0,960,0,406,0,367,0
07:00,1230,0,1246,0,1656,0,1576,0,2336,0,544,0,446,0
08:00,3653,0,2866,0,3848,0,4122,0,4644,0,908,0,620,0
09:00,3073,0,2386,0,3019,0,3114,0,4008,0,1878,0,1019,0
10:00,2622,0,2830,0,3123,0,3209,0,4369,0,4506,0,2027,0
11:00,3691,0,4449,0,4026,0,4272,0,6236,0,9027,0,4361,0
12:00,5213,0,6936,0,7376,0,7298,0,11176,0,11816,0,6918,0
13:00,7342,0,11201,0,11343,0,11369,0,15849,0,14288,0,8065,0
14:00,5850,0,8359,0,7712,0,7855,0,10590,0,15020,0,7778,0
15:00,6585,0,7357,0,6411,0,7522,0,9068,0,12938,0,8682,0
16:00,6859,0,7827,0,7212,0,8797,0,9135,0,10265,0,7782,0
17:00,8869,0,9209,0,9921,0,12853,0,12854,0,10025,0,7431,0
18:00,5898,0,6211,0,7570,0,11629,0,9596,0,7804,0,5565,0
19:00,2878,0,3151,0,3772,0,6829,0,4180,0,4052,0,3044,0
20:00,1886,0,1985,0,2393,0,4369,0,2607,0,3130,0,1723,0
21:00,1454,0,1543,0,1976,0,2825,0,2029,0,2452,0,1184,0
22:00,1067,0,1226,0,1639,0,2051,0,1443,0,2080,0,905,0
23:00,828,0,1026,0,1276,0,1683,0,1103,0,1775,0,751,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,109,0,92,0,134,0,140,0,243,0,729,0,643,0
01:00,146,0,139,0,148,0,98,0,204,0,634,0,709,0
02:00,162,0,123,0,83,0,157,0,230,0,747,0,781,0
03:00,97,0,217,0,152,0,398,0,334,0,1193,0,1308,0
04:00,48,0,68,0,71,0,114,0,93,0,228,0,285,0
05:00,113,0,104,0,114,0,136,0,152,0,58,0,156,0
06:00,296,0,291,0,322,0,348,0,368,0,250,0,205,0
07:00,808,0,676,0,758,0,830,0,773,0,342,0,154,0
08:00,2355,0,1801,0,2047,0,1858,0,1952,0,848,0,167,0
09:00,2382,0,1782,0,2037,0,1763,0,2994,0,1529,0,442,0
10:00,3120,0,3134,0,2663,0,2747,0,3696,0,3664,0,1402,0
11:00,4696,0,3682,0,3842,0,3915,0,4306,0,6219,0,3155,0
12:00,6735,0,6011,0,6362,0,5201,0,5747,0,9260,0,3971,0
13:00,7736,0,7181,0,7670,0,6863,0,7592,0,10457,0,5377,0
14:00,5518,0,6110,0,6275,0,5785,0,8117,0,9897,0,6342,0
15:00,6470,0,6569,0,7421,0,6652,0,8117,0,9560,0,7617,0
16:00,7573,0,7178,0,8033,0,8942,0,9294,0,10400,0,7107,0
17:00,8728,0,8897,0,9904,0,10389,0,7053,0,10294,0,4716,0
18:00,6474,0,7118,0,7860,0,7310,0,6209,0,9165,0,3972,0
19:00,2637,0,3558,0,4111,0,4209,0,3508,0,5684,0,2356,0
20:00,1514,0,2042,0,2049,0,1984,0,2276,0,3569,0,1833,0
21:00,1148,0,1521,0,1613,0,1678,0,1945,0,2749,0,1625,0
22:00,1058,0,1151,0,1389,0,939,0,1783,0,2036,0,1120,0
23:00,748,0,736,0,783,0,723,0,1509,0,1812,0,938,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,102,0,73,0,85,0,162,0,191,0,306,0,311,0
01:00,77,0,44,0,46,0,74,0,98,0,210,0,247,0
02:00,63,0,61,0,104,0,111,0,130,0,193,0,210,0
03:00,95,0,93,0,99,0,82,0,117,0,208,0,304,0
04:00,99,0,82,0,126,0,155,0,149,0,88,0,100,0
05:00,207,0,185,0,296,0,331,0,364,0,163,0,46,0
06:00,354,0,435,0,474,0,533,0,532,0,306,0,159,0
07:00,575,0,720,0,911,0,927,0,969,0,487,0,171,0
08:00,1283,0,1013,0,1190,0,1536,0,1538,0,1037,0,218,0
09:00,2135,0,1618,0,2363,0,2719,0,2517,0,2306,0,580,0
10:00,2705,0,3457,0,4574,0,4462,0,4652,0,5560,0,2563,0
11:00,3586,0,4780,0,4944,0,5195,0,5408,0,6881,0,3494,0
12:00,4455,0,6318,0,6189,0,6167,0,6847,0,9280,0,5250,0
13:00,5996,0,7675,0,7634,0,7601,0,8864,0,11617,0,7448,0
14:00,5239,0,6961,0,6215,0,6013,0,7657,0,11027,0,8478,0
15:00,5438,0,7129,0,5857,0,6586,0,8270,0,11008,0,8858,0
16:00,5912,0,6920,0,6215,0,6934,0,8730,0,10362,0,8041,0
17:00,5958,0,6217,0,5776,0,7712,0,8235,0,9472,0,6514,0
18:00,3915,0,3808,0,4554,0,6844,0,5554,0,5982,0,4433,0
19:00,1844,0,1610,0,2240,0,4196,0,2619,0,2466,0,2121,0
20:00,1051,0,922,0,1168,0,2896,0,1271,0,1110,0,1054,0
21:00,609,0,612,0,668,0,1391,0,870,0,953,0,699,0
22:00,364,0,334,0,486,0,529,0,571,0,647,0,608,0
23:00,186,0,217,0,271,0,305,0,489,0,467,0,400,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,246,0,262,0,444,0,622,0,798,0,1357,0,1428,0
01:00,140,0,128,0,136,0,205,0,367,0,910,0,995,0
02:00,100,0,69,0,78,0,211,0,296,0,757,0,889,0
03:00,97,0,75,0,101,0,240,0,280,0,1387,0,1368,0
04:00,121,0,107,0,248,0,176,0,211,0,437,0,626,0
05:00,199,0,209,0,237,0,277,0,280,0,158,0,139,0
06:00,619,0,401,0,472,0,481,0,498,0,445,0,149,0
07:00,1194,0,1131,0,1004,0,979,0,1101,0,613,0,236,0
08:00,4017,0,2289,0,2342,0,2594,0,2440,0,905,0,336,0
09:00,3063,0,2322,0,2464,0,2589,0,2677,0,1429,0,630,0
10:00,2513,0,2788,0,2487,0,2429,0,3210,0,3152,0,1586,0
11:00,2874,0,4118,0,3953,0,3384,0,4652,0,6463,0,3471,0
12:00,5008,0,6593,0,6867,0,6538,0,8682,0,9424,0,6231,0
13:00,8331,0,10029,0,10953,0,11519,0,13222,0,11402,0,8255,0
14:00,5924,0,8354,0,8060,0,8074,0,9724,0,13123,0,9678,0
15:00,5471,0,7846,0,7257,0,6941,0,9179,0,13362,0,9326,0
16:00,6195,0,8131,0,7852,0,8751,0,10772,0,13175,0,8974,0
17:00,9496,0,9524,0,10899,0,11470,0,11131,0,11448,0,7695,0
18:00,5651,0,5983,0,7443,0,11732,0,7437,0,6882,0,4486,0
19:00,2514,0,2462,0,3259,0,7054,0,3723,0,3583,0,2709,0
20:00,1337,0,1214,0,1660,0,3821,0,2475,0,2303,0,1758,0
21:00,992,0,940,0,1164,0,1909,0,1712,0,2049,0,1179,0
22:00,861,0,819,0,1108,0,1423,0,1804,0,2125,0,991,0
23:00,473,0,645,0,779,0,1056,0,1416,0,1675,0,730,0
