"Hourly By Entrance - Week 49, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,304,0,247,0,256,0,279,0,502,0,874,0,735,0
01:00,144,0,125,0,75,0,181,0,225,0,571,0,624,0
02:00,122,0,174,0,65,0,146,0,300,0,502,0,599,0
03:00,84,0,141,0,155,0,141,0,256,0,418,0,844,0
04:00,53,0,102,0,54,0,72,0,121,0,118,0,170,0
05:00,193,0,174,0,141,0,163,0,174,0,85,0,57,0
06:00,562,0,558,0,508,0,509,0,580,0,197,0,160,0
07:00,1163,0,1155,0,1139,0,1183,0,1199,0,467,0,170,0
08:00,948,0,2695,0,2464,0,856,0,2808,0,786,0,256,0
09:00,0,0,2170,0,2170,0,0,0,2630,0,1504,0,573,0
10:00,0,0,2234,0,2436,0,0,0,2574,0,2986,0,2145,0
11:00,3003,0,2490,0,4528,0,2209,0,6279,0,3578,0,2873,0
12:00,9584,0,3937,0,6745,0,8986,0,9405,0,9380,0,5444,0
13:00,10174,0,5521,0,5871,0,8446,0,8376,0,7818,0,4084,0
14:00,2614,0,3072,0,3164,0,2587,0,3745,0,3979,0,2461,0
15:00,2944,0,3469,0,3318,0,3174,0,3958,0,4887,0,3034,0
16:00,3364,0,3671,0,3855,0,4371,0,4937,0,6206,0,3777,0
17:00,4116,0,4593,0,4344,0,5277,0,5331,0,6520,0,3504,0
18:00,3123,0,3299,0,3367,0,4021,0,4073,0,4056,0,2998,0
19:00,1986,0,1902,0,2310,0,3000,0,3041,0,3055,0,2268,0
20:00,1522,0,1534,0,1590,0,2392,0,2288,0,2390,0,1707,0
21:00,1108,0,1217,0,1184,0,1848,0,1773,0,1730,0,1267,0
22:00,840,0,901,0,1147,0,1204,0,1714,0,1737,0,1071,0
23:00,729,0,601,0,739,0,1097,0,1433,0,1412,0,647,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,431,0,480,0,464,0,510,0,1183,0,2267,0,3254,0
01:00,209,0,178,0,199,0,274,0,473,0,1551,0,2163,0
02:00,221,0,198,0,166,0,251,0,477,0,1325,0,1816,0
03:00,121,0,185,0,142,0,269,0,449,0,2342,0,3262,0
04:00,138,0,155,0,115,0,185,0,242,0,482,0,879,0
05:00,349,0,262,0,362,0,312,0,349,0,218,0,143,0
06:00,839,0,725,0,605,0,605,0,796,0,474,0,306,0
07:00,1473,0,1685,0,1670,0,1470,0,1693,0,632,0,297,0
08:00,3611,0,3591,0,2670,0,3143,0,3272,0,985,0,358,0
09:00,3554,0,3326,0,2512,0,2741,0,3188,0,1799,0,707,0
10:00,2898,0,2976,0,1695,0,2268,0,3041,0,3958,0,1603,0
11:00,4014,0,3628,0,2944,0,3509,0,4539,0,8211,0,3660,0
12:00,6939,0,6524,0,5321,0,5900,0,7861,0,10788,0,6609,0
13:00,10513,0,10834,0,9590,0,10437,0,11484,0,11495,0,8671,0
14:00,7233,0,7271,0,6958,0,6552,0,9461,0,11846,0,9821,0
15:00,6866,0,6891,0,6973,0,7013,0,9629,0,12372,0,11163,0
16:00,9315,0,9498,0,9853,0,10368,0,11183,0,12827,0,12420,0
17:00,13231,0,13117,0,12115,0,13425,0,14136,0,13104,0,12410,0
18:00,9772,0,9969,0,10862,0,12939,0,11848,0,9581,0,7835,0
19:00,4605,0,5007,0,6200,0,11604,0,7194,0,7075,0,3964,0
20:00,2427,0,2788,0,3121,0,7925,0,4806,0,5986,0,2293,0
21:00,1779,0,2136,0,1650,0,3902,0,3949,0,4753,0,1488,0
22:00,1346,0,1476,0,1231,0,2169,0,3702,0,4347,0,1247,0
23:00,1122,0,1195,0,875,0,1561,0,3112,0,4242,0,905,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,522,0,328,0,504,0,804,0,695,0,942,0,1881,0
01:00,329,0,151,0,214,0,369,0,277,0,676,0,1704,0
02:00,337,0,180,0,187,0,312,0,197,0,804,0,1697,0
03:00,387,0,130,0,201,0,530,0,258,0,1228,0,2043,0
04:00,196,0,133,0,153,0,227,0,180,0,354,0,1711,0
05:00,287,0,245,0,303,0,360,0,317,0,182,0,586,0
06:00,721,0,676,0,746,0,812,0,931,0,417,0,367,0
07:00,1334,0,1294,0,1588,0,1552,0,2265,0,559,0,446,0
08:00,3421,0,3109,0,3745,0,4123,0,4503,0,934,0,621,0
09:00,3012,0,2508,0,2914,0,3099,0,3886,0,1933,0,1022,0
10:00,3058,0,2904,0,3001,0,3179,0,4236,0,4639,0,2033,0
11:00,4540,0,4514,0,3861,0,4184,0,6047,0,9295,0,4376,0
12:00,7600,0,7140,0,7122,0,7246,0,10838,0,12168,0,6943,0
13:00,9791,0,11631,0,10866,0,11312,0,15370,0,14713,0,8094,0
14:00,7749,0,8457,0,7368,0,7788,0,10271,0,15468,0,7807,0
15:00,7922,0,7089,0,6178,0,7518,0,8794,0,13323,0,8714,0
16:00,7663,0,7809,0,6980,0,8710,0,8859,0,10571,0,7811,0
17:00,9352,0,9506,0,9536,0,12764,0,12466,0,10323,0,7458,0
18:00,6291,0,6575,0,7280,0,11571,0,9306,0,8036,0,5585,0
19:00,3106,0,3374,0,3633,0,6843,0,4054,0,4173,0,3055,0
20:00,2095,0,2110,0,2293,0,4324,0,2528,0,3223,0,1730,0
21:00,1574,0,1616,0,1896,0,2789,0,1968,0,2525,0,1189,0
22:00,1230,0,1279,0,1583,0,2035,0,1400,0,2142,0,909,0
23:00,898,0,1081,0,1217,0,1666,0,1069,0,1828,0,754,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,269,0,265,0,294,0,320,0,263,0,739,0,385,0
01:00,213,0,171,0,252,0,260,0,294,0,836,0,460,0
02:00,246,0,92,0,165,0,174,0,220,0,601,0,625,0
03:00,109,0,251,0,133,0,83,0,338,0,1028,0,1386,0
04:00,67,0,44,0,28,0,54,0,91,0,155,0,269,0
05:00,85,0,79,0,98,0,110,0,121,0,78,0,93,0
06:00,274,0,271,0,275,0,348,0,265,0,196,0,155,0
07:00,729,0,745,0,699,0,857,0,707,0,378,0,136,0
08:00,1927,0,1741,0,1660,0,1746,0,1671,0,715,0,185,0
09:00,2093,0,2206,0,1787,0,1604,0,1763,0,1645,0,471,0
10:00,4282,0,3351,0,4085,0,3830,0,3269,0,5632,0,1856,0
11:00,5672,0,4298,0,5208,0,4172,0,5307,0,8405,0,3505,0
12:00,5317,0,5583,0,5106,0,5223,0,7299,0,9667,0,4064,0
13:00,6936,0,7747,0,7286,0,7018,0,8971,0,9901,0,5618,0
14:00,6051,0,6900,0,6772,0,6412,0,9197,0,10365,0,7755,0
15:00,6541,0,6764,0,7135,0,7125,0,8767,0,10431,0,8510,0
16:00,8360,0,8190,0,8875,0,8826,0,10068,0,11229,0,9559,0
17:00,7460,0,9258,0,9455,0,9597,0,10745,0,11791,0,3620,0
18:00,6972,0,8694,0,8173,0,6547,0,8233,0,9461,0,4035,0
19:00,3156,0,4568,0,4713,0,3409,0,4167,0,6118,0,2029,0
20:00,1928,0,2839,0,2528,0,1879,0,2409,0,4312,0,1720,0
21:00,1571,0,1927,0,1969,0,1555,0,2618,0,3225,0,1263,0
22:00,1259,0,1617,0,1635,0,1064,0,1926,0,2583,0,951,0
23:00,840,0,921,0,906,0,843,0,1475,0,2349,0,626,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,141,0,82,0,89,0,153,0,204,0,316,0,327,0
01:00,79,0,46,0,47,0,71,0,104,0,218,0,261,0
02:00,79,0,64,0,109,0,105,0,138,0,200,0,222,0
03:00,118,0,108,0,104,0,78,0,126,0,214,0,319,0
04:00,111,0,83,0,135,0,148,0,156,0,90,0,104,0
05:00,228,0,206,0,312,0,315,0,394,0,167,0,47,0
06:00,418,0,488,0,504,0,507,0,574,0,314,0,168,0
07:00,693,0,788,0,971,0,885,0,1044,0,503,0,180,0
08:00,1255,0,1186,0,1260,0,1451,0,1647,0,1071,0,230,0
09:00,2324,0,1745,0,2547,0,2595,0,2708,0,2385,0,622,0
10:00,3196,0,3887,0,4861,0,4280,0,5036,0,5738,0,2722,0
11:00,4627,0,5230,0,5260,0,4955,0,5837,0,7116,0,3709,0
12:00,5976,0,6846,0,6583,0,5873,0,7385,0,9585,0,5582,0
13:00,8102,0,8299,0,8094,0,7247,0,9563,0,12019,0,7910,0
14:00,7263,0,7341,0,6592,0,5718,0,8266,0,11381,0,9005,0
15:00,7608,0,7521,0,6200,0,6269,0,8912,0,11393,0,9405,0
16:00,7357,0,7379,0,6609,0,6605,0,9411,0,10719,0,8522,0
17:00,7098,0,6787,0,6136,0,7337,0,8875,0,9781,0,6909,0
18:00,4434,0,4211,0,4835,0,6501,0,5998,0,6180,0,4709,0
19:00,2103,0,1805,0,2377,0,3996,0,2844,0,2547,0,2259,0
20:00,1196,0,1023,0,1236,0,2756,0,1379,0,1140,0,1123,0
21:00,659,0,672,0,711,0,1319,0,944,0,976,0,742,0
22:00,418,0,374,0,515,0,503,0,619,0,663,0,645,0
23:00,227,0,235,0,285,0,290,0,530,0,480,0,422,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,409,0,313,0,547,0,792,0,782,0,1490,0,1074,0
01:00,270,0,150,0,167,0,260,0,360,0,999,0,960,0
02:00,220,0,81,0,94,0,267,0,291,0,830,0,1151,0
03:00,241,0,100,0,124,0,304,0,273,0,1523,0,1276,0
04:00,174,0,130,0,304,0,223,0,206,0,478,0,347,0
05:00,235,0,255,0,289,0,351,0,273,0,172,0,101,0
06:00,548,0,486,0,579,0,612,0,487,0,487,0,124,0
07:00,1144,0,1385,0,1232,0,1242,0,1078,0,672,0,275,0
