"Hourly By Entrance - Week 8, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,214,0,194,0,289,0,334,0,565,0,969,0,1235,0
01:00,163,0,81,0,122,0,152,0,305,0,720,0,779,0
02:00,111,0,93,0,98,0,129,0,246,0,453,0,883,0
03:00,80,0,111,0,77,0,99,0,132,0,437,0,1092,0
04:00,61,0,56,0,43,0,76,0,109,0,149,0,315,0
05:00,95,0,131,0,131,0,154,0,161,0,66,0,136,0
06:00,621,0,594,0,607,0,647,0,639,0,243,0,155,0
07:00,917,0,1068,0,1151,0,1193,0,1295,0,445,0,158,0
08:00,1285,0,2389,0,2411,0,2391,0,2449,0,883,0,281,0
09:00,1562,0,2015,0,2105,0,2268,0,2761,0,1249,0,573,0
10:00,1796,0,2189,0,2056,0,1946,0,2492,0,2621,0,1205,0
11:00,2824,0,2913,0,2321,0,2411,0,2772,0,3098,0,1839,0
12:00,5512,0,4952,0,3144,0,3094,0,3704,0,4151,0,2097,0
13:00,7015,0,7234,0,3737,0,3796,0,6884,0,4792,0,2290,0
14:00,3821,0,5222,0,3011,0,3314,0,3804,0,5462,0,2629,0
15:00,2875,0,2818,0,3165,0,3096,0,3901,0,6309,0,2205,0
16:00,2927,0,3138,0,3157,0,3336,0,3611,0,5357,0,2320,0
17:00,3741,0,3792,0,3745,0,4110,0,3826,0,3251,0,2449,0
18:00,3137,0,3482,0,3604,0,4479,0,3932,0,3118,0,2470,0
19:00,1836,0,2049,0,2264,0,2861,0,2875,0,10996,0,2456,0
20:00,1584,0,1713,0,1856,0,2387,0,2557,0,4476,0,1851,0
21:00,1070,0,1246,0,1434,0,1534,0,2050,0,2922,0,1481,0
22:00,939,0,1045,0,1228,0,1283,0,1866,0,3552,0,1405,0
23:00,547,0,731,0,739,0,936,0,1554,0,1892,0,692,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,342,0,326,0,487,0,545,0,1024,0,2421,0,3927,0
01:00,285,0,198,0,225,0,361,0,408,0,1537,0,2840,0
02:00,158,0,101,0,191,0,184,0,528,0,1399,0,2514,0
03:00,112,0,132,0,124,0,223,0,366,0,1688,0,3292,0
04:00,130,0,103,0,142,0,209,0,218,0,568,0,1036,0
05:00,272,0,233,0,372,0,346,0,284,0,267,0,175,0
06:00,794,0,933,0,928,0,832,0,885,0,485,0,272,0
07:00,1612,0,1490,0,1714,0,1719,0,1499,0,676,0,273,0
08:00,3337,0,3594,0,3036,0,3230,0,3595,0,971,0,348,0
09:00,2996,0,2663,0,3177,0,2539,0,3000,0,1528,0,682,0
10:00,2756,0,2315,0,3010,0,2843,0,2927,0,4236,0,1350,0
11:00,3134,0,2786,0,3283,0,3612,0,3865,0,7443,0,3355,0
12:00,6260,0,5834,0,5852,0,6256,0,6764,0,10201,0,5703,0
13:00,9575,0,9489,0,9564,0,9555,0,10558,0,11027,0,7281,0
14:00,7325,0,7153,0,6650,0,6686,0,8551,0,11954,0,7647,0
15:00,4924,0,4564,0,6216,0,6735,0,7896,0,12214,0,8282,0
16:00,5738,0,5764,0,7154,0,7415,0,8711,0,11289,0,7820,0
17:00,8759,0,8772,0,9522,0,10703,0,10335,0,9393,0,6888,0
18:00,8310,0,8734,0,9952,0,12486,0,10236,0,7818,0,5192,0
19:00,3145,0,4093,0,5142,0,8830,0,5952,0,7701,0,2421,0
20:00,1812,0,2066,0,2415,0,5291,0,3994,0,4881,0,1663,0
21:00,1398,0,1572,0,1942,0,2940,0,3282,0,3888,0,1210,0
22:00,966,0,1627,0,1769,0,2163,0,2983,0,5361,0,938,0
23:00,607,0,1031,0,1148,0,1684,0,3224,0,4872,0,744,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,292,0,390,0,458,0,615,0,850,0,1638,0,2541,0
01:00,227,0,186,0,231,0,272,0,429,0,1081,0,1849,0
02:00,272,0,228,0,334,0,212,0,364,0,1023,0,1975,0
03:00,134,0,320,0,254,0,399,0,406,0,1554,0,3218,0
04:00,150,0,195,0,225,0,914,0,243,0,587,0,1344,0
05:00,282,0,315,0,333,0,449,0,341,0,211,0,144,0
06:00,699,0,689,0,902,0,801,0,797,0,434,0,244,0
07:00,1383,0,1564,0,1532,0,1373,0,1475,0,691,0,312,0
08:00,3603,0,4258,0,4146,0,3735,0,3730,0,1153,0,417,0
09:00,2552,0,3323,0,3273,0,2779,0,3036,0,1766,0,794,0
10:00,2244,0,2370,0,2528,0,2620,0,2741,0,3494,0,1440,0
11:00,3000,0,3380,0,3580,0,3468,0,3912,0,6251,0,2673,0
12:00,6963,0,5920,0,6557,0,7204,0,7489,0,8951,0,4736,0
13:00,10753,0,9013,0,9847,0,10236,0,11067,0,9749,0,5783,0
14:00,4892,0,5781,0,6445,0,5417,0,8042,0,9222,0,5265,0
15:00,5074,0,5510,0,5883,0,5575,0,8039,0,9921,0,6019,0
16:00,6421,0,6506,0,7064,0,6531,0,8989,0,11522,0,7582,0
17:00,8155,0,8009,0,8944,0,9980,0,10532,0,9283,0,5416,0
18:00,5656,0,5951,0,6723,0,9294,0,7606,0,5760,0,3501,0
19:00,2521,0,2758,0,3318,0,4870,0,3540,0,3856,0,1988,0
20:00,1750,0,1903,0,2086,0,3362,0,2561,0,2803,0,1445,0
21:00,1323,0,1469,0,1737,0,2077,0,2111,0,2935,0,1155,0
22:00,925,0,1036,0,1403,0,1395,0,2460,0,3016,0,932,0
23:00,640,0,900,0,1188,0,1250,0,2115,0,2830,0,851,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,325,0,312,0,246,0,346,0,292,0,333,0,484,0
01:00,144,0,186,0,139,0,148,0,209,0,284,0,873,0
02:00,172,0,145,0,93,0,221,0,256,0,448,0,1183,0
03:00,119,0,186,0,66,0,187,0,235,0,806,0,1304,0
04:00,126,0,59,0,45,0,55,0,83,0,228,0,209,0
05:00,75,0,84,0,67,0,104,0,91,0,93,0,77,0
06:00,362,0,361,0,334,0,295,0,265,0,185,0,136,0
07:00,631,0,599,0,672,0,821,0,701,0,250,0,96,0
08:00,1342,0,1326,0,1619,0,2280,0,2028,0,675,0,187,0
09:00,1484,0,1852,0,1604,0,2200,0,2490,0,1291,0,423,0
10:00,2557,0,3261,0,2653,0,2544,0,3902,0,2909,0,1032,0
11:00,4111,0,3856,0,3177,0,3302,0,4748,0,4834,0,2134,0
12:00,4253,0,4061,0,5065,0,4416,0,4679,0,6321,0,2923,0
13:00,5039,0,4559,0,6490,0,6250,0,5786,0,7626,0,3561,0
14:00,4209,0,4019,0,5272,0,5192,0,5744,0,8153,0,4666,0
15:00,4321,0,4300,0,5277,0,5341,0,6112,0,8996,0,4427,0
16:00,4979,0,5092,0,5813,0,6058,0,6358,0,8413,0,4250,0
17:00,5219,0,4915,0,5209,0,6523,0,6629,0,5896,0,3925,0
18:00,4614,0,4654,0,5116,0,6990,0,6038,0,3639,0,3471,0
19:00,1550,0,2325,0,2050,0,2841,0,2584,0,2303,0,2222,0
20:00,1067,0,1335,0,1688,0,1660,0,1661,0,1644,0,1584,0
21:00,925,0,980,0,1191,0,1211,0,1101,0,1021,0,990,0
22:00,690,0,714,0,838,0,849,0,953,0,830,0,843,0
23:00,540,0,475,0,621,0,593,0,574,0,546,0,549,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,92,0,61,0,67,0,97,0,173,0,195,0,283,0
01:00,47,0,30,0,51,0,63,0,74,0,122,0,185,0
02:00,64,0,27,0,30,0,48,0,33,0,113,0,221,0
03:00,40,0,30,0,43,0,47,0,94,0,207,0,208,0
04:00,99,0,91,0,128,0,152,0,95,0,52,0,63,0
05:00,169,0,180,0,196,0,261,0,275,0,129,0,49,0
06:00,321,0,441,0,484,0,537,0,484,0,248,0,81,0
07:00,593,0,731,0,835,0,683,0,942,0,413,0,123,0
08:00,1438,0,1316,0,1706,0,1484,0,1663,0,904,0,227,0
09:00,1914,0,1472,0,2164,0,1984,0,2182,0,1899,0,481,0
10:00,2717,0,3311,0,2626,0,2560,0,3944,0,3450,0,1207,0
11:00,3795,0,3503,0,3750,0,3663,0,4235,0,5779,0,2513,0
12:00,4912,0,4786,0,5309,0,5478,0,5555,0,7662,0,4303,0
13:00,6658,0,6041,0,7106,0,7589,0,6896,0,10096,0,5431,0
14:00,5340,0,4572,0,5698,0,5678,0,6542,0,10790,0,6671,0
15:00,4787,0,4807,0,5619,0,6182,0,6553,0,10455,0,6486,0
16:00,5066,0,5270,0,5377,0,6508,0,6580,0,9669,0,5432,0
17:00,5428,0,5404,0,5672,0,7070,0,6273,0,7364,0,4785,0
18:00,3702,0,3701,0,3823,0,5687,0,4863,0,4898,0,3128,0
19:00,1719,0,1695,0,1851,0,3342,0,2337,0,2595,0,1302,0
20:00,850,0,853,0,1025,0,2323,0,1211,0,1037,0,701,0
21:00,485,0,568,0,579,0,991,0,783,0,788,0,454,0
22:00,309,0,286,0,279,0,420,0,569,0,611,0,323,0
23:00,211,0,175,0,201,0,224,0,328,0,384,0,181,0
,,,,,,,,,,,,,,
