"Hourly By Entrance - Week 37, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
03:00,150,0,209,0,275,0,407,0,404,0,1749,0,3168,0
04:00,114,0,126,0,184,0,212,0,184,0,438,0,693,0
05:00,192,0,284,0,274,0,324,0,270,0,233,0,163,0
06:00,695,0,771,0,632,0,616,0,561,0,396,0,203,0
07:00,1275,0,1340,0,1024,0,1176,0,1362,0,476,0,266,0
08:00,2584,0,2698,0,2389,0,2462,0,2456,0,780,0,409,0
09:00,2707,0,2445,0,2352,0,2650,0,2598,0,1538,0,732,0
10:00,2886,0,2072,0,2422,0,2697,0,3216,0,3232,0,1544,0
11:00,3637,0,3160,0,4012,0,3462,0,3899,0,6366,0,2948,0
12:00,5723,0,4342,0,5296,0,5734,0,5979,0,8083,0,5058,0
13:00,8937,0,7647,0,8169,0,7864,0,9247,0,9218,0,6546,0
14:00,6577,0,7057,0,5676,0,6392,0,9391,0,10513,0,6618,0
15:00,5855,0,5239,0,5479,0,5986,0,8216,0,11269,0,7329,0
16:00,7089,0,6220,0,6562,0,6918,0,7481,0,10053,0,6485,0
17:00,7587,0,7710,0,8010,0,8778,0,9345,0,9794,0,5758,0
18:00,5285,0,5506,0,5665,0,8301,0,6098,0,6082,0,3179,0
19:00,2458,0,2571,0,2844,0,5763,0,3739,0,3645,0,1733,0
20:00,2097,0,1789,0,2679,0,5419,0,3906,0,3418,0,1377,0
21:00,1616,0,1389,0,2281,0,3477,0,2821,0,3229,0,887,0
22:00,1397,0,1252,0,1979,0,2267,0,2989,0,3030,0,763,0
23:00,836,0,962,0,1568,0,1581,0,2747,0,3141,0,595,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,322,0,605,0,455,0,742,0,573,0,741,0,1437,0
01:00,150,0,215,0,200,0,367,0,230,0,533,0,1303,0
02:00,83,0,280,0,153,0,197,0,165,0,634,0,1297,0
03:00,157,0,329,0,151,0,313,0,215,0,965,0,1560,0
04:00,121,0,106,0,134,0,190,0,152,0,282,0,1308,0
05:00,211,0,222,0,219,0,242,0,264,0,146,0,450,0
06:00,732,0,686,0,718,0,729,0,766,0,331,0,284,0
07:00,1299,0,1810,0,1416,0,1524,0,1859,0,442,0,344,0
08:00,2874,0,3046,0,2759,0,3612,0,3691,0,736,0,477,0
09:00,2315,0,2670,0,2104,0,2647,0,3186,0,1518,0,783,0
10:00,2626,0,2687,0,2252,0,2686,0,3472,0,3641,0,1555,0
11:00,3882,0,3503,0,3740,0,4102,0,4956,0,7292,0,3341,0
12:00,5510,0,6598,0,6599,0,5882,0,8874,0,9537,0,5292,0
13:00,7975,0,9808,0,10703,0,8724,0,12585,0,11534,0,6170,0
14:00,6455,0,6604,0,7854,0,6749,0,8408,0,12125,0,5952,0
15:00,6743,0,6367,0,5853,0,5963,0,7201,0,10444,0,6641,0
16:00,6873,0,7230,0,6527,0,7993,0,7254,0,8286,0,5954,0
17:00,7613,0,8476,0,8132,0,10201,0,10206,0,8093,0,5684,0
18:00,5284,0,5902,0,6081,0,9883,0,7620,0,6300,0,4257,0
19:00,2732,0,2938,0,3097,0,5380,0,3319,0,3272,0,2328,0
20:00,1912,0,1999,0,2240,0,3516,0,2070,0,2527,0,1318,0
21:00,1502,0,1473,0,1664,0,2274,0,1612,0,1981,0,907,0
22:00,1226,0,1240,0,1531,0,1628,0,1146,0,1680,0,694,0
23:00,628,0,702,0,1215,0,1251,0,876,0,1433,0,575,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,136,0,143,0,156,0,129,0,128,0,512,0,677,0
01:00,142,0,172,0,169,0,151,0,143,0,594,0,639,0
02:00,88,0,96,0,131,0,108,0,79,0,383,0,718,0
03:00,72,0,45,0,88,0,64,0,46,0,228,0,594,0
04:00,44,0,79,0,103,0,45,0,92,0,134,0,561,0
05:00,137,0,170,0,124,0,196,0,147,0,114,0,134,0
06:00,298,0,362,0,264,0,341,0,294,0,213,0,108,0
07:00,773,0,1198,0,711,0,711,0,774,0,282,0,136,0
08:00,2012,0,2627,0,2072,0,1404,0,1749,0,613,0,299,0
09:00,2207,0,2835,0,2087,0,1994,0,1944,0,1910,0,633,0
10:00,3917,0,3052,0,2905,0,3606,0,3074,0,5314,0,1501,0
11:00,5594,0,4256,0,4531,0,4656,0,4675,0,6924,0,2642,0
12:00,5963,0,5124,0,6473,0,5510,0,6597,0,7747,0,3766,0
13:00,7157,0,5574,0,7913,0,7083,0,6119,0,7769,0,5056,0
14:00,6612,0,5257,0,7114,0,7708,0,6516,0,8483,0,6397,0
15:00,7088,0,5766,0,7129,0,7788,0,7553,0,8648,0,6697,0
16:00,7725,0,6855,0,7875,0,8482,0,8288,0,8607,0,6407,0
17:00,8278,0,7976,0,7779,0,8868,0,8464,0,7667,0,5959,0
18:00,5224,0,4800,0,5146,0,6153,0,5483,0,5661,0,3559,0
19:00,1627,0,1881,0,2434,0,2758,0,2681,0,2871,0,2788,0
20:00,1491,0,1654,0,2295,0,2338,0,2495,0,2793,0,2549,0
21:00,978,0,963,0,921,0,1065,0,1227,0,1239,0,1236,0
22:00,761,0,820,0,839,0,791,0,935,0,940,0,907,0
23:00,619,0,614,0,720,0,694,0,825,0,829,0,722,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,97,0,80,0,74,0,118,0,170,0,241,0,293,0
01:00,76,0,72,0,33,0,54,0,84,0,241,0,222,0
02:00,45,0,65,0,51,0,101,0,65,0,156,0,213,0
03:00,43,0,72,0,82,0,31,0,61,0,171,0,222,0
04:00,117,0,34,0,102,0,113,0,101,0,70,0,110,0
05:00,230,0,211,0,268,0,271,0,211,0,130,0,43,0
06:00,483,0,449,0,365,0,423,0,438,0,242,0,140,0
07:00,665,0,623,0,900,0,705,0,832,0,329,0,193,0
08:00,1082,0,1632,0,1889,0,1523,0,1877,0,806,0,222,0
09:00,1100,0,1808,0,2303,0,1411,0,2331,0,2565,0,420,0
10:00,3532,0,2441,0,3146,0,2491,0,2999,0,5055,0,1077,0
11:00,4320,0,3057,0,3978,0,4115,0,4078,0,4919,0,2626,0
12:00,4013,0,3139,0,4719,0,5133,0,4828,0,4677,0,4088,0
13:00,5780,0,4131,0,5730,0,5282,0,5267,0,7889,0,5144,0
14:00,5928,0,4476,0,5146,0,5265,0,5011,0,7980,0,5398,0
15:00,5761,0,4352,0,4797,0,5065,0,5525,0,5647,0,5373,0
16:00,6407,0,5319,0,5216,0,5580,0,6373,0,6882,0,4662,0
17:00,5908,0,5810,0,5132,0,6231,0,5919,0,8380,0,4186,0
18:00,3688,0,3790,0,3822,0,5267,0,4220,0,4570,0,2451,0
19:00,1585,0,1690,0,1812,0,3452,0,2374,0,2062,0,1091,0
20:00,1025,0,715,0,962,0,2528,0,1365,0,1097,0,426,0
21:00,585,0,458,0,687,0,1089,0,784,0,1099,0,186,0
22:00,346,0,355,0,426,0,507,0,504,0,566,0,169,0
23:00,213,0,205,0,290,0,325,0,392,0,440,0,180,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,323,0,276,0,300,0,515,0,639,0,962,0,843,0
01:00,200,0,126,0,108,0,187,0,295,0,636,0,583,0
02:00,111,0,70,0,70,0,148,0,239,0,552,0,530,0
03:00,66,0,73,0,83,0,167,0,227,0,1032,0,798,0
04:00,98,0,116,0,105,0,133,0,171,0,309,0,351,0
05:00,175,0,182,0,155,0,207,0,225,0,108,0,82,0
06:00,461,0,335,0,307,0,396,0,388,0,309,0,84,0
07:00,745,0,969,0,752,0,651,0,853,0,417,0,139,0
08:00,1752,0,2221,0,1852,0,1528,0,1906,0,632,0,199,0
09:00,1848,0,2065,0,1814,0,1813,0,2054,0,1009,0,378,0
10:00,1989,0,1867,0,1663,0,1924,0,2468,0,2215,0,932,0
11:00,2912,0,2765,0,2655,0,2927,0,3663,0,4454,0,2030,0
12:00,4745,0,5224,0,4548,0,5388,0,6845,0,6357,0,3558,0
13:00,8719,0,9504,0,7623,0,9962,0,10033,0,7582,0,4661,0
14:00,6644,0,7705,0,6319,0,7179,0,7514,0,8740,0,5350,0
15:00,6469,0,6656,0,5879,0,6524,0,7063,0,8893,0,5121,0
16:00,6819,0,6339,0,6259,0,7405,0,8279,0,8793,0,4882,0
17:00,7222,0,7149,0,8037,0,8755,0,8439,0,7746,0,4157,0
18:00,5280,0,4911,0,5688,0,8804,0,5587,0,4635,0,2469,0
19:00,2386,0,2440,0,2534,0,5820,0,2838,0,2450,0,1510,0
20:00,1312,0,1461,0,1462,0,3044,0,1912,0,1605,0,1016,0
21:00,926,0,987,0,1002,0,1526,0,1319,0,1420,0,684,0
22:00,960,0,984,0,996,0,1228,0,1383,0,1474,0,566,0
23:00,505,0,569,0,603,0,758,0,1102,0,1157,0,421,0
