"Hourly By Entrance - Week 2, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,189,0,290,0,272,0,511,0,945,0,1682,0,2232,0
01:00,130,0,114,0,89,0,346,0,691,0,1288,0,1225,0
02:00,80,0,129,0,89,0,124,0,270,0,1294,0,1561,0
03:00,128,0,160,0,158,0,239,0,242,0,1395,0,2868,0
04:00,94,0,133,0,129,0,152,0,197,0,556,0,1037,0
05:00,334,0,276,0,378,0,392,0,254,0,198,0,146,0
06:00,915,0,783,0,799,0,748,0,891,0,541,0,240,0
07:00,1859,0,2000,0,2174,0,1713,0,2102,0,700,0,288,0
08:00,4341,0,4620,0,2909,0,3715,0,3945,0,760,0,379,0
09:00,2775,0,3210,0,2500,0,2738,0,3056,0,1430,0,540,0
10:00,2431,0,2339,0,1979,0,2426,0,2916,0,2759,0,987,0
11:00,3275,0,3073,0,2746,0,3002,0,3359,0,5262,0,2341,0
12:00,5858,0,5514,0,4441,0,4919,0,5588,0,7971,0,3882,0
13:00,9479,0,9423,0,8860,0,9186,0,9670,0,9442,0,5539,0
14:00,6422,0,6204,0,6547,0,6659,0,7347,0,10617,0,6615,0
15:00,5750,0,6222,0,6673,0,5923,0,6726,0,11610,0,8558,0
16:00,7552,0,6349,0,8592,0,9285,0,9147,0,12619,0,9587,0
17:00,10933,0,9532,0,9886,0,12724,0,12538,0,11932,0,9385,0
18:00,7430,0,7460,0,7088,0,12110,0,9755,0,7504,0,5245,0
19:00,2952,0,2585,0,3195,0,8745,0,5501,0,3813,0,2348,0
20:00,1449,0,1476,0,1825,0,4677,0,3294,0,2998,0,1632,0
21:00,1081,0,1041,0,1431,0,2569,0,2078,0,2425,0,1248,0
22:00,762,0,741,0,1066,0,1478,0,2278,0,2556,0,968,0
23:00,522,0,519,0,825,0,1626,0,2219,0,2236,0,829,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,161,0,249,0,268,0,355,0,977,0,1400,0,1641,0
01:00,109,0,98,0,80,0,149,0,556,0,809,0,1052,0
02:00,75,0,162,0,126,0,141,0,295,0,890,0,1260,0
03:00,236,0,156,0,167,0,249,0,392,0,1486,0,3233,0
04:00,98,0,130,0,145,0,126,0,231,0,545,0,1017,0
05:00,218,0,282,0,317,0,285,0,316,0,199,0,113,0
06:00,614,0,623,0,682,0,1254,0,781,0,469,0,237,0
07:00,1304,0,1136,0,1298,0,2310,0,1620,0,606,0,210,0
08:00,3481,0,3042,0,3809,0,4098,0,3568,0,950,0,356,0
09:00,2793,0,2745,0,2569,0,2608,0,3140,0,1535,0,557,0
10:00,2042,0,1958,0,2293,0,1962,0,2748,0,2536,0,999,0
11:00,2972,0,2660,0,2706,0,2674,0,3896,0,4310,0,1965,0
12:00,5964,0,5410,0,5660,0,6126,0,6754,0,6729,0,2950,0
13:00,9110,0,8963,0,10556,0,9594,0,10793,0,8546,0,4335,0
14:00,3576,0,5354,0,6046,0,4405,0,4243,0,10566,0,5342,0
15:00,5541,0,5319,0,6512,0,6059,0,7423,0,10628,0,6443,0
16:00,5950,0,7231,0,5836,0,7213,0,8246,0,10113,0,6592,0
17:00,6993,0,6363,0,7233,0,10260,0,10167,0,7121,0,4965,0
18:00,4426,0,4596,0,5640,0,8980,0,7166,0,4143,0,3024,0
19:00,2043,0,2031,0,2622,0,4799,0,3550,0,2692,0,1831,0
20:00,1233,0,1215,0,1515,0,3068,0,2283,0,2242,0,1354,0
21:00,952,0,856,0,1180,0,1943,0,1919,0,1781,0,964,0
22:00,687,0,672,0,898,0,1335,0,1812,0,1972,0,782,0
23:00,450,0,602,0,631,0,983,0,1871,0,1847,0,803,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,223,0,316,0,386,0,330,0,211,0,463,0,475,0
01:00,245,0,240,0,312,0,265,0,246,0,369,0,329,0
02:00,153,0,273,0,253,0,239,0,184,0,418,0,437,0
03:00,30,0,143,0,168,0,103,0,120,0,505,0,681,0
04:00,30,0,59,0,22,0,24,0,80,0,108,0,157,0
05:00,60,0,71,0,61,0,48,0,77,0,69,0,38,0
06:00,248,0,260,0,206,0,246,0,319,0,166,0,100,0
07:00,686,0,716,0,727,0,744,0,854,0,333,0,112,0
08:00,1694,0,1816,0,1335,0,2095,0,1445,0,406,0,155,0
09:00,1445,0,1781,0,1210,0,1846,0,1424,0,778,0,342,0
10:00,1998,0,1340,0,1736,0,2371,0,1680,0,1889,0,635,0
11:00,3605,0,2190,0,3930,0,4061,0,2450,0,3999,0,1566,0
12:00,2963,0,3252,0,2908,0,3327,0,2911,0,4892,0,2626,0
13:00,4408,0,4639,0,4330,0,5131,0,4323,0,6114,0,3505,0
14:00,3671,0,4244,0,3894,0,3837,0,3737,0,6743,0,3575,0
15:00,4074,0,4841,0,4692,0,3990,0,4609,0,7166,0,5001,0
16:00,5088,0,5477,0,5450,0,5089,0,5738,0,7059,0,4679,0
17:00,5772,0,6931,0,6850,0,6707,0,6855,0,6108,0,5584,0
18:00,5322,0,5406,0,5613,0,3948,0,5436,0,3688,0,3124,0
19:00,4118,0,3319,0,3602,0,2758,0,4321,0,3147,0,2509,0
20:00,3926,0,2132,0,2414,0,1611,0,2711,0,2961,0,2289,0
21:00,2648,0,1678,0,1478,0,1069,0,1208,0,2379,0,1656,0
22:00,1123,0,1439,0,1123,0,804,0,831,0,1326,0,1209,0
23:00,923,0,1140,0,745,0,641,0,563,0,724,0,945,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,85,0,85,0,49,0,72,0,146,0,180,0,218,0
01:00,38,0,24,0,49,0,28,0,44,0,98,0,147,0
02:00,74,0,52,0,35,0,37,0,36,0,127,0,102,0
03:00,112,0,232,0,200,0,64,0,120,0,167,0,122,0
04:00,106,0,178,0,73,0,74,0,75,0,67,0,84,0
05:00,220,0,242,0,190,0,147,0,256,0,103,0,54,0
06:00,388,0,515,0,438,0,334,0,512,0,267,0,104,0
07:00,351,0,1024,0,711,0,622,0,978,0,399,0,102,0
08:00,1387,0,1794,0,1588,0,1621,0,1712,0,807,0,192,0
09:00,1777,0,1803,0,1833,0,1839,0,1318,0,1492,0,337,0
10:00,2821,0,2377,0,2548,0,2450,0,2943,0,3104,0,910,0
11:00,3544,0,3554,0,3329,0,3122,0,3861,0,5157,0,2139,0
12:00,4634,0,4463,0,4425,0,4622,0,4727,0,7702,0,3664,0
13:00,5882,0,6015,0,5784,0,6791,0,6081,0,9146,0,5113,0
14:00,4979,0,5594,0,5265,0,5338,0,5334,0,9941,0,6778,0
15:00,5390,0,5502,0,5709,0,5855,0,6108,0,9131,0,7273,0
16:00,5807,0,2901,0,5217,0,6290,0,6435,0,7988,0,6835,0
17:00,5438,0,3593,0,3407,0,7211,0,7072,0,5977,0,5732,0
18:00,3677,0,3150,0,2362,0,6227,0,4993,0,3693,0,3290,0
19:00,1715,0,1355,0,1352,0,3605,0,2188,0,1513,0,1316,0
20:00,930,0,666,0,771,0,2268,0,1215,0,877,0,956,0
21:00,479,0,314,0,367,0,1184,0,851,0,623,0,434,0
22:00,295,0,257,0,271,0,374,0,462,0,380,0,317,0
23:00,195,0,187,0,190,0,263,0,337,0,298,0,258,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,131,0,166,0,178,0,277,0,443,0,900,0,1278,0
01:00,84,0,66,0,67,0,115,0,227,0,548,0,822,0
02:00,128,0,48,0,48,0,99,0,138,0,379,0,694,0
03:00,81,0,127,0,151,0,123,0,176,0,673,0,1404,0
04:00,77,0,75,0,127,0,118,0,123,0,368,0,852,0
05:00,236,0,191,0,295,0,483,0,169,0,163,0,84,0
06:00,553,0,466,0,464,0,736,0,594,0,313,0,123,0
07:00,1423,0,1131,0,1373,0,1697,0,1175,0,407,0,247,0
08:00,3360,0,3615,0,3283,0,3696,0,3091,0,536,0,357,0
09:00,2294,0,3144,0,2067,0,2780,0,2561,0,943,0,382,0
10:00,2611,0,1779,0,1957,0,2142,0,2071,0,2117,0,669,0
11:00,4252,0,2239,0,4384,0,4942,0,2389,0,6839,0,1424,0
12:00,4675,0,3576,0,5088,0,5813,0,6179,0,7340,0,2884,0
13:00,6230,0,6601,0,6684,0,9783,0,6262,0,8705,0,4384,0
14:00,3997,0,5678,0,5402,0,5169,0,5437,0,11197,0,5802,0
15:00,4273,0,5291,0,5450,0,4839,0,5517,0,12753,0,8273,0
16:00,5514,0,8978,0,7230,0,6834,0,7619,0,13496,0,9899,0
17:00,8067,0,8088,0,10837,0,11137,0,11164,0,11022,0,6465,0
18:00,5901,0,5146,0,8358,0,10983,0,6965,0,5441,0,2943,0
19:00,1668,0,1679,0,2587,0,5752,0,2787,0,2684,0,1122,0
20:00,933,0,1029,0,1292,0,2414,0,1570,0,2046,0,839,0
21:00,603,0,810,0,1201,0,1490,0,1152,0,1545,0,719,0
22:00,481,0,478,0,762,0,1363,0,1183,0,1679,0,493,0
23:00,229,0,316,0,552,0,639,0,1071,0,1435,0,389,0
