"Hourly By Entrance - Week 20, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,398,0,302,0,314,0,307,0,587,0,963,0,803,0
01:00,180,0,136,0,119,0,120,0,275,0,648,0,540,0
02:00,104,0,108,0,108,0,128,0,169,0,400,0,487,0
03:00,121,0,274,0,111,0,143,0,288,0,460,0,611,0
04:00,77,0,101,0,63,0,105,0,147,0,172,0,245,0
05:00,87,0,92,0,69,0,95,0,100,0,64,0,60,0
06:00,678,0,472,0,498,0,486,0,453,0,217,0,118,0
07:00,1433,0,1173,0,1463,0,1136,0,1112,0,431,0,190,0
08:00,2281,0,1984,0,2263,0,2388,0,2217,0,719,0,331,0
09:00,2040,0,1818,0,1793,0,2032,0,2062,0,1246,0,725,0
10:00,2187,0,1727,0,1568,0,1773,0,2001,0,2355,0,1424,0
11:00,2332,0,1874,0,1856,0,2266,0,2632,0,2801,0,1596,0
12:00,3275,0,3282,0,2916,0,3144,0,3251,0,3415,0,1971,0
13:00,4499,0,4909,0,4892,0,5232,0,4379,0,4280,0,2621,0
14:00,3968,0,4471,0,4563,0,4934,0,3528,0,5202,0,3143,0
15:00,4995,0,5077,0,5384,0,6075,0,4988,0,5152,0,3343,0
16:00,4863,0,5984,0,6751,0,7758,0,6670,0,4288,0,4076,0
17:00,6445,0,7811,0,8927,0,9807,0,7968,0,3962,0,5483,0
18:00,4409,0,6628,0,7539,0,7539,0,5560,0,2849,0,5536,0
19:00,1858,0,1832,0,1830,0,2290,0,2157,0,1985,0,1495,0
20:00,1465,0,1616,0,1543,0,2068,0,2062,0,1879,0,1678,0
21:00,1157,0,1142,0,1207,0,1572,0,1742,0,1621,0,1224,0
22:00,1196,0,1187,0,1325,0,1418,0,1785,0,2035,0,1277,0
23:00,802,0,882,0,845,0,864,0,1512,0,1368,0,963,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,523,0,469,0,522,0,721,0,971,0,2204,0,2360,0
01:00,272,0,224,0,191,0,292,0,495,0,1405,0,1637,0
02:00,124,0,166,0,161,0,153,0,440,0,1126,0,1394,0
03:00,97,0,178,0,166,0,198,0,275,0,1342,0,2367,0
04:00,108,0,105,0,175,0,92,0,172,0,592,0,1529,0
05:00,264,0,274,0,166,0,298,0,336,0,485,0,250,0
06:00,590,0,659,0,593,0,642,0,717,0,447,0,215,0
07:00,1243,0,1598,0,1373,0,1177,0,1228,0,599,0,230,0
08:00,1637,0,3082,0,2886,0,2235,0,2748,0,871,0,334,0
09:00,1269,0,2718,0,2326,0,1831,0,2695,0,1739,0,690,0
10:00,2251,0,2477,0,1960,0,2519,0,3199,0,3491,0,1597,0
11:00,3948,0,3514,0,3810,0,3747,0,4601,0,6491,0,2982,0
12:00,6376,0,5664,0,5797,0,6154,0,7821,0,8895,0,4888,0
13:00,10016,0,10182,0,9831,0,10139,0,9849,0,9725,0,6788,0
14:00,7968,0,7947,0,7941,0,8645,0,8491,0,10483,0,8671,0
15:00,6223,0,5913,0,5404,0,7677,0,8856,0,10957,0,8501,0
16:00,5454,0,5066,0,5059,0,7844,0,9034,0,10681,0,8000,0
17:00,7582,0,7318,0,7984,0,9168,0,9804,0,9876,0,6903,0
18:00,5134,0,5278,0,6024,0,8733,0,7579,0,6532,0,4450,0
19:00,2516,0,2732,0,3029,0,6185,0,4040,0,3369,0,2469,0
20:00,1686,0,1776,0,1960,0,3659,0,2605,0,2243,0,1759,0
21:00,1521,0,1373,0,1712,0,2661,0,3628,0,3040,0,1649,0
22:00,1303,0,1439,0,1642,0,1875,0,3637,0,3168,0,1422,0
23:00,915,0,977,0,1453,0,1562,0,2919,0,2952,0,1339,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,228,0,263,0,264,0,474,0,570,0,765,0,1145,0
01:00,145,0,119,0,102,0,187,0,233,0,553,0,1041,0
02:00,134,0,116,0,125,0,173,0,164,0,655,0,1041,0
03:00,92,0,172,0,157,0,186,0,216,0,994,0,1257,0
04:00,111,0,110,0,143,0,196,0,153,0,298,0,996,0
05:00,267,0,197,0,235,0,238,0,262,0,157,0,344,0
06:00,807,0,812,0,805,0,839,0,736,0,350,0,223,0
07:00,1904,0,1422,0,1621,0,1396,0,1768,0,466,0,277,0
08:00,3613,0,3338,0,3448,0,2956,0,3500,0,778,0,380,0
09:00,3086,0,3039,0,2887,0,2805,0,3040,0,1578,0,632,0
10:00,2993,0,2672,0,2676,0,2802,0,3326,0,3718,0,1256,0
11:00,4258,0,3652,0,3688,0,3579,0,4778,0,7399,0,2689,0
12:00,7116,0,6465,0,6402,0,7433,0,8510,0,9787,0,4245,0
13:00,10875,0,10955,0,10222,0,11662,0,12065,0,11895,0,4880,0
14:00,7491,0,7024,0,6301,0,7811,0,8147,0,12472,0,4668,0
15:00,5037,0,5009,0,4700,0,4605,0,6984,0,10658,0,5204,0
16:00,4810,0,4903,0,4551,0,3598,0,6950,0,8396,0,4641,0
17:00,7187,0,6054,0,6886,0,6747,0,9731,0,8299,0,4417,0
18:00,6139,0,5749,0,6061,0,9311,0,7253,0,6454,0,3357,0
19:00,3101,0,2765,0,2934,0,6051,0,3182,0,3375,0,1818,0
20:00,2148,0,1826,0,1904,0,4130,0,1987,0,2586,0,1035,0
21:00,1173,0,1405,0,1307,0,2322,0,1537,0,2032,0,718,0
22:00,689,0,805,0,929,0,1388,0,1093,0,1734,0,550,0
23:00,471,0,584,0,708,0,1017,0,838,0,1485,0,458,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,21,0,13,0,13,0,24,0,38,0,49,0,45,0
01:00,15,0,2,0,7,0,9,0,23,0,37,0,20,0
02:00,9,0,7,0,4,0,6,0,17,0,31,0,12,0
03:00,59,0,38,0,41,0,90,0,118,0,380,0,198,0
04:00,85,0,79,0,85,0,83,0,115,0,356,0,158,0
05:00,88,0,81,0,72,0,78,0,102,0,78,0,40,0
06:00,289,0,238,0,272,0,282,0,267,0,140,0,73,0
07:00,683,0,677,0,611,0,645,0,644,0,311,0,123,0
08:00,1865,0,3314,0,2464,0,2016,0,2270,0,795,0,271,0
09:00,2520,0,4639,0,3283,0,2555,0,2882,0,1747,0,530,0
10:00,3534,0,4770,0,4693,0,4092,0,3854,0,3065,0,1000,0
11:00,4963,0,5309,0,5920,0,5472,0,4693,0,4609,0,1433,0
12:00,5693,0,5859,0,6315,0,5937,0,5496,0,5822,0,2657,0
13:00,6172,0,5676,0,5583,0,6279,0,6780,0,6601,0,2669,0
14:00,4393,0,3539,0,3417,0,3213,0,5671,0,6207,0,2893,0
15:00,4784,0,4192,0,4205,0,4489,0,6149,0,7750,0,3178,0
16:00,6065,0,5024,0,4578,0,5340,0,6680,0,7670,0,2869,0
17:00,6664,0,5794,0,5487,0,6396,0,6619,0,8066,0,2791,0
18:00,5060,0,3762,0,3750,0,4865,0,4909,0,5569,0,1898,0
19:00,2225,0,1779,0,1798,0,3080,0,2580,0,2682,0,1421,0
20:00,1371,0,1355,0,1178,0,2009,0,1546,0,1539,0,889,0
21:00,573,0,503,0,555,0,803,0,771,0,605,0,423,0
22:00,85,0,83,0,111,0,122,0,126,0,120,0,12,0
23:00,43,0,38,0,59,0,72,0,81,0,77,0,5,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,92,0,189,0,91,0,142,0,176,0,285,0,259,0
01:00,55,0,127,0,44,0,76,0,75,0,210,0,162,0
02:00,43,0,80,0,60,0,55,0,52,0,129,0,134,0
03:00,43,0,72,0,44,0,74,0,77,0,154,0,172,0
04:00,91,0,97,0,99,0,134,0,115,0,84,0,68,0
05:00,227,0,233,0,257,0,257,0,216,0,136,0,86,0
06:00,395,0,475,0,440,0,517,0,524,0,253,0,104,0
07:00,706,0,1022,0,1059,0,852,0,869,0,357,0,177,0
08:00,1431,0,2366,0,2512,0,2874,0,1737,0,1054,0,318,0
09:00,2002,0,2499,0,3291,0,3361,0,2413,0,2156,0,803,0
10:00,2766,0,3478,0,3788,0,3845,0,3360,0,4000,0,1507,0
11:00,3731,0,4480,0,4389,0,4588,0,4508,0,5764,0,2300,0
12:00,4871,0,4823,0,4841,0,5179,0,5862,0,7879,0,3434,0
13:00,5821,0,6805,0,6476,0,6476,0,7303,0,9288,0,4554,0
14:00,5168,0,4970,0,5456,0,5064,0,6408,0,10263,0,5459,0
15:00,5137,0,5511,0,5560,0,5554,0,6778,0,10165,0,5561,0
16:00,5968,0,6429,0,6250,0,7266,0,7401,0,9588,0,5238,0
17:00,6241,0,8138,0,7368,0,9379,0,7282,0,7698,0,5598,0
18:00,4296,0,4723,0,4735,0,6047,0,5005,0,4924,0,2989,0
19:00,1741,0,1770,0,1925,0,3882,0,2542,0,2231,0,1186,0
20:00,1053,0,893,0,1080,0,2834,0,1306,0,1142,0,710,0
21:00,753,0,547,0,702,0,1241,0,954,0,881,0,588,0
22:00,437,0,336,0,450,0,528,0,540,0,518,0,330,0
23:00,287,0,209,0,256,0,241,0,381,0,359,0,239,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,258,0,232,0,292,0,370,0,568,0,1185,0,1032,0
01:00,90,0,101,0,102,0,183,0,230,0,624,0,715,0
02:00,107,0,87,0,93,0,127,0,203,0,507,0,530,0
03:00,53,0,78,0,105,0,98,0,176,0,795,0,1003,0
04:00,97,0,121,0,128,0,113,0,127,0,435,0,559,0
05:00,217,0,220,0,191,0,184,0,174,0,157,0,412,0
06:00,463,0,413,0,405,0,386,0,444,0,391,0,226,0
07:00,1112,0,1260,0,1036,0,1147,0,852,0,387,0,205,0
08:00,2639,0,2487,0,2392,0,2366,0,1781,0,557,0,260,0
09:00,2137,0,2788,0,2377,0,2615,0,2587,0,1138,0,433,0
