"Hourly By Entrance - Week 48, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,171,0,230,0,240,0,416,0,411,0,872,0,739,0
01:00,128,0,101,0,106,0,142,0,201,0,556,0,544,0
02:00,141,0,81,0,113,0,147,0,233,0,444,0,509,0
03:00,56,0,159,0,140,0,152,0,225,0,412,0,650,0
04:00,44,0,81,0,55,0,78,0,43,0,176,0,139,0
05:00,170,0,171,0,147,0,154,0,130,0,101,0,62,0
06:00,603,0,531,0,471,0,508,0,455,0,288,0,102,0
07:00,1201,0,1129,0,1219,0,1122,0,974,0,459,0,145,0
08:00,2694,0,327,0,2989,0,2655,0,1469,0,873,0,267,0
09:00,2359,0,0,0,2245,0,2448,0,1960,0,1427,0,570,0
10:00,2826,0,0,0,2004,0,2242,0,1734,0,2452,0,1324,0
11:00,3077,0,3298,0,2131,0,4629,0,3644,0,3945,0,4820,0
12:00,3455,0,8684,0,3492,0,7999,0,9638,0,4721,0,5936,0
13:00,3926,0,9633,0,3786,0,10160,0,11614,0,5044,0,5822,0
14:00,2902,0,2867,0,2941,0,2403,0,3228,0,4692,0,2029,0
15:00,2661,0,3145,0,3104,0,2868,0,3887,0,4906,0,2598,0
16:00,3155,0,3465,0,3534,0,3802,0,4541,0,5390,0,3384,0
17:00,3808,0,4436,0,4355,0,5254,0,5051,0,6590,0,3764,0
18:00,3067,0,3477,0,3848,0,3963,0,4076,0,3852,0,2642,0
19:00,1834,0,1947,0,2346,0,2821,0,2899,0,5380,0,2066,0
20:00,1417,0,1539,0,1726,0,2374,0,2408,0,4254,0,1546,0
21:00,1109,0,1225,0,1309,0,1740,0,1854,0,2554,0,1068,0
22:00,869,0,980,0,1091,0,1517,0,1875,0,2198,0,1025,0
23:00,680,0,838,0,929,0,1066,0,1347,0,1712,0,649,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,247,0,343,0,689,0,1086,0,1043,0,2442,0,2879,0
01:00,114,0,113,0,253,0,509,0,418,0,1645,0,1920,0
02:00,284,0,146,0,265,0,350,0,426,0,1397,0,1592,0
03:00,109,0,167,0,245,0,437,0,412,0,2506,0,2903,0
04:00,125,0,122,0,210,0,203,0,252,0,519,0,753,0
05:00,274,0,243,0,320,0,320,0,337,0,253,0,131,0
06:00,709,0,678,0,714,0,722,0,792,0,512,0,263,0
07:00,939,0,1378,0,1626,0,1573,0,1580,0,661,0,294,0
08:00,3158,0,2986,0,3182,0,3588,0,3116,0,1052,0,332,0
09:00,2887,0,2903,0,3130,0,3555,0,3039,0,1902,0,698,0
10:00,1885,0,2549,0,3249,0,2953,0,2925,0,4083,0,1532,0
11:00,3179,0,2793,0,4023,0,4071,0,4391,0,8308,0,3500,0
12:00,5431,0,5552,0,7327,0,7210,0,7483,0,11370,0,6107,0
13:00,7811,0,9614,0,11029,0,11268,0,10562,0,12102,0,8206,0
14:00,5210,0,6580,0,8057,0,7772,0,8587,0,12627,0,9115,0
15:00,5372,0,6681,0,8187,0,8041,0,8860,0,13100,0,10570,0
16:00,7616,0,9238,0,9738,0,9904,0,10368,0,13210,0,11334,0
17:00,10380,0,11788,0,13909,0,14137,0,13077,0,13299,0,11591,0
18:00,7798,0,9357,0,11599,0,13818,0,10923,0,9550,0,7079,0
19:00,3894,0,4377,0,6168,0,10501,0,6488,0,6657,0,3434,0
20:00,2155,0,2460,0,3548,0,7169,0,4319,0,5473,0,2132,0
21:00,1442,0,1790,0,2668,0,3429,0,3581,0,4393,0,1368,0
22:00,1072,0,1203,0,2401,0,2271,0,3382,0,4057,0,1124,0
23:00,554,0,1070,0,1942,0,1819,0,2858,0,4040,0,827,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,348,0,358,0,521,0,804,0,658,0,927,0,1755,0
01:00,276,0,161,0,231,0,371,0,262,0,665,0,1590,0
02:00,138,0,192,0,203,0,311,0,187,0,790,0,1584,0
03:00,131,0,143,0,218,0,527,0,244,0,1207,0,1906,0
04:00,115,0,143,0,155,0,226,0,171,0,349,0,1596,0
05:00,256,0,263,0,328,0,361,0,300,0,179,0,547,0
06:00,627,0,722,0,776,0,815,0,880,0,411,0,343,0
07:00,1177,0,1391,0,1639,0,1563,0,2141,0,550,0,417,0
08:00,3600,0,3360,0,4106,0,4119,0,4256,0,918,0,580,0
09:00,2774,0,2711,0,3127,0,3102,0,3673,0,1901,0,954,0
10:00,2822,0,3096,0,3174,0,3188,0,4004,0,4562,0,1897,0
11:00,3938,0,4755,0,3989,0,4210,0,5716,0,9139,0,4083,0
12:00,7665,0,7582,0,7581,0,7270,0,10244,0,11964,0,6477,0
13:00,9393,0,12365,0,11178,0,11327,0,14528,0,14466,0,7550,0
14:00,7233,0,8882,0,7476,0,7817,0,9707,0,15208,0,7283,0
15:00,7466,0,7409,0,6481,0,7522,0,8312,0,13099,0,8129,0
16:00,7115,0,8180,0,7514,0,8726,0,8374,0,10393,0,7286,0
17:00,8483,0,10101,0,9924,0,12771,0,11783,0,10150,0,6958,0
18:00,5879,0,7011,0,7663,0,11591,0,8796,0,7902,0,5210,0
19:00,2728,0,3603,0,3841,0,6850,0,3832,0,4103,0,2850,0
20:00,1885,0,2264,0,2368,0,4332,0,2389,0,3169,0,1614,0
21:00,1354,0,1728,0,1984,0,2793,0,1859,0,2482,0,1108,0
22:00,1070,0,1365,0,1700,0,2038,0,1322,0,2106,0,847,0
23:00,736,0,1150,0,1243,0,1666,0,1011,0,1797,0,704,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,157,0,134,0,261,0,377,0,327,0,636,0,366,0
01:00,186,0,171,0,174,0,333,0,364,0,746,0,415,0
02:00,112,0,150,0,113,0,294,0,234,0,541,0,493,0
03:00,132,0,189,0,132,0,315,0,332,0,869,0,1268,0
04:00,80,0,42,0,49,0,75,0,96,0,185,0,251,0
05:00,147,0,95,0,74,0,110,0,131,0,105,0,77,0
06:00,444,0,321,0,338,0,408,0,299,0,241,0,158,0
07:00,757,0,622,0,734,0,801,0,687,0,293,0,144,0
08:00,2187,0,1664,0,2442,0,2853,0,1459,0,687,0,166,0
09:00,2579,0,2142,0,2330,0,2531,0,2070,0,1545,0,524,0
10:00,3501,0,4909,0,2845,0,4048,0,5139,0,5191,0,2168,0
11:00,4696,0,4817,0,3892,0,4688,0,5533,0,6919,0,3064,0
12:00,6213,0,4627,0,5831,0,4502,0,5198,0,7958,0,3323,0
13:00,7509,0,6641,0,7339,0,6547,0,6786,0,9590,0,4819,0
14:00,5254,0,5867,0,6487,0,5488,0,6701,0,10081,0,6034,0
15:00,5402,0,6711,0,6502,0,6253,0,7469,0,10245,0,6741,0
16:00,6819,0,8106,0,8397,0,8126,0,9461,0,10682,0,7932,0
17:00,7459,0,8485,0,9255,0,9397,0,10331,0,9517,0,6949,0
18:00,6936,0,7012,0,8134,0,6951,0,8137,0,9161,0,4762,0
19:00,3359,0,3641,0,4587,0,3326,0,4208,0,5883,0,2629,0
20:00,1976,0,2215,0,2453,0,1913,0,2962,0,4058,0,2232,0
21:00,1582,0,1535,0,1933,0,1641,0,2247,0,2947,0,1649,0
22:00,1276,0,1276,0,1624,0,1126,0,1832,0,2340,0,1212,0
23:00,903,0,753,0,1015,0,915,0,1331,0,2064,0,805,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,111,0,82,0,84,0,149,0,178,0,314,0,286,0
01:00,51,0,46,0,44,0,70,0,91,0,218,0,228,0
02:00,39,0,63,0,101,0,102,0,121,0,200,0,194,0
03:00,98,0,106,0,98,0,76,0,111,0,212,0,277,0
04:00,81,0,82,0,127,0,145,0,137,0,90,0,90,0
05:00,166,0,208,0,292,0,309,0,346,0,167,0,41,0
06:00,344,0,488,0,473,0,494,0,502,0,312,0,147,0
07:00,634,0,784,0,909,0,864,0,913,0,500,0,157,0
