"Hourly By Entrance - Week 3, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
18:00,6119,0,3244,0,4720,0,4720,0,5710,0,3423,0,3487,0
19:00,4508,0,2012,0,2862,0,3316,0,4603,0,2973,0,2704,0
20:00,3985,0,1324,0,2074,0,1926,0,2478,0,2482,0,2542,0
21:00,2717,0,1063,0,1284,0,912,0,1067,0,2081,0,1812,0
22:00,1143,0,976,0,926,0,673,0,923,0,1233,0,1411,0
23:00,946,0,740,0,638,0,501,0,713,0,741,0,1076,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,70,0,90,0,81,0,111,0,151,0,213,0,174,0
01:00,67,0,27,0,18,0,56,0,52,0,138,0,151,0
02:00,45,0,34,0,26,0,34,0,47,0,91,0,99,0
03:00,99,0,103,0,118,0,54,0,116,0,165,0,138,0
04:00,81,0,61,0,38,0,137,0,60,0,78,0,69,0
05:00,170,0,216,0,170,0,151,0,170,0,83,0,30,0
06:00,454,0,526,0,469,0,424,0,470,0,197,0,88,0
07:00,323,0,896,0,784,0,954,0,906,0,375,0,140,0
08:00,1770,0,1644,0,1437,0,1552,0,1823,0,855,0,224,0
09:00,1928,0,1911,0,1930,0,1945,0,1919,0,1662,0,450,0
10:00,2774,0,2805,0,2711,0,2465,0,2814,0,3521,0,1156,0
11:00,3845,0,3715,0,3955,0,3479,0,4020,0,6194,0,2472,0
12:00,5092,0,5156,0,5239,0,4397,0,5020,0,7904,0,4560,0
13:00,5886,0,6474,0,6318,0,5446,0,6224,0,11406,0,6128,0
14:00,5299,0,5544,0,5410,0,5033,0,5676,0,10915,0,7408,0
15:00,5690,0,5679,0,5217,0,5199,0,5880,0,10086,0,7526,0
16:00,5415,0,5661,0,5820,0,3160,0,5989,0,9006,0,6358,0
17:00,5657,0,5860,0,5642,0,5496,0,5999,0,6732,0,4773,0
18:00,3924,0,4131,0,3952,0,4872,0,4548,0,3906,0,2566,0
19:00,1836,0,1644,0,1804,0,3159,0,2382,0,1886,0,943,0
20:00,960,0,1039,0,980,0,2154,0,1207,0,825,0,470,0
21:00,595,0,522,0,605,0,1019,0,874,0,638,0,427,0
22:00,308,0,333,0,333,0,360,0,535,0,342,0,273,0
23:00,179,0,341,0,237,0,247,0,324,0,304,0,177,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,184,0,300,0,330,0,390,0,426,0,1252,0,1345,0
01:00,128,0,94,0,97,0,160,0,175,0,802,0,837,0
02:00,113,0,235,0,83,0,182,0,149,0,701,0,821,0
03:00,130,0,178,0,82,0,154,0,198,0,939,0,1138,0
04:00,57,0,172,0,134,0,164,0,241,0,435,0,750,0
05:00,187,0,223,0,217,0,242,0,455,0,187,0,81,0
06:00,595,0,548,0,516,0,575,0,606,0,306,0,201,0
07:00,1378,0,1446,0,1002,0,1312,0,1380,0,651,0,150,0
08:00,2789,0,2937,0,2904,0,3704,0,3035,0,728,0,216,0
09:00,2536,0,2294,0,2691,0,3408,0,2565,0,1032,0,334,0
10:00,2155,0,2014,0,1879,0,1979,0,2320,0,2244,0,639,0
11:00,2606,0,2159,0,2418,0,2222,0,2626,0,4815,0,2026,0
12:00,3797,0,4606,0,4151,0,5326,0,5128,0,8015,0,4738,0
13:00,6856,0,9851,0,8044,0,6142,0,8472,0,10870,0,5564,0
14:00,4558,0,5873,0,5697,0,5229,0,6757,0,11622,0,6830,0
15:00,4594,0,4682,0,4508,0,6018,0,6617,0,12293,0,8658,0
16:00,6167,0,6650,0,6449,0,6936,0,9064,0,13168,0,10403,0
17:00,8764,0,9052,0,10606,0,11088,0,11100,0,13179,0,7552,0
18:00,5603,0,6019,0,7934,0,10854,0,6966,0,5869,0,3470,0
19:00,1925,0,2150,0,2751,0,5481,0,3417,0,3125,0,1478,0
20:00,1000,0,1285,0,1610,0,2883,0,1936,0,1787,0,1066,0
21:00,1344,0,935,0,1297,0,1459,0,1641,0,1557,0,745,0
22:00,758,0,1006,0,1005,0,849,0,1377,0,1717,0,490,0
23:00,451,0,691,0,652,0,651,0,1143,0,1463,0,415,0
