"Hourly By Entrance - Week 24, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,484,0,432,0,396,0,429,0,541,0,1069,0,1503,0
01:00,216,0,139,0,144,0,196,0,287,0,641,0,751,0
02:00,117,0,143,0,122,0,131,0,183,0,358,0,629,0
03:00,187,0,172,0,104,0,139,0,169,0,380,0,698,0
04:00,94,0,39,0,73,0,61,0,100,0,138,0,203,0
05:00,111,0,87,0,107,0,108,0,109,0,58,0,49,0
06:00,455,0,501,0,425,0,489,0,506,0,203,0,98,0
07:00,1104,0,1139,0,1095,0,1149,0,1070,0,537,0,150,0
08:00,2198,0,2019,0,2177,0,2230,0,1934,0,569,0,266,0
09:00,1844,0,1881,0,1832,0,1688,0,1909,0,1217,0,637,0
10:00,2259,0,1949,0,2113,0,1836,0,2269,0,2369,0,1388,0
11:00,2631,0,2156,0,2307,0,2490,0,2415,0,2929,0,1741,0
12:00,2817,0,3038,0,2781,0,3184,0,3278,0,3340,0,2076,0
13:00,4445,0,4636,0,3561,0,3848,0,3641,0,4118,0,2387,0
14:00,3766,0,3918,0,3198,0,3869,0,3624,0,4270,0,2485,0
15:00,4954,0,3462,0,3245,0,4435,0,3794,0,4001,0,2790,0
16:00,6095,0,4253,0,3477,0,3855,0,4091,0,4177,0,2666,0
17:00,7525,0,5673,0,4487,0,4440,0,4510,0,4285,0,2568,0
18:00,4510,0,4981,0,3365,0,3125,0,3629,0,3517,0,2079,0
19:00,1752,0,2729,0,2424,0,2308,0,2466,0,2757,0,1852,0
20:00,1229,0,1363,0,1794,0,1892,0,1764,0,1887,0,1358,0
21:00,1106,0,1273,0,1309,0,1500,0,1618,0,1480,0,1270,0
22:00,1081,0,1145,0,1142,0,1254,0,1594,0,4065,0,1267,0
23:00,839,0,932,0,891,0,986,0,1587,0,4529,0,998,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Card Gallery,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,581,0,625,0,668,0,630,0,1066,0,2115,0,2646,0
01:00,312,0,219,0,279,0,358,0,407,0,1561,0,1643,0
02:00,151,0,155,0,181,0,215,0,409,0,944,0,1652,0
03:00,148,0,119,0,176,0,284,0,347,0,1308,0,1897,0
04:00,125,0,145,0,131,0,170,0,215,0,763,0,1285,0
05:00,259,0,257,0,253,0,237,0,245,0,219,0,119,0
06:00,628,0,552,0,732,0,636,0,659,0,385,0,189,0
07:00,930,0,661,0,1542,0,1427,0,1290,0,494,0,237,0
08:00,1659,0,2753,0,3355,0,2503,0,2968,0,773,0,353,0
09:00,2713,0,1491,0,2792,0,2295,0,2713,0,1679,0,662,0
10:00,2595,0,2498,0,2735,0,2893,0,3082,0,3511,0,1674,0
11:00,3670,0,3677,0,3462,0,3810,0,4137,0,5864,0,3079,0
12:00,4995,0,5803,0,5515,0,6726,0,6599,0,8307,0,4995,0
13:00,9431,0,10189,0,8981,0,10272,0,10098,0,10020,0,6586,0
14:00,7575,0,7979,0,6653,0,8251,0,8692,0,10943,0,7992,0
15:00,5685,0,6324,0,6152,0,7240,0,8135,0,11023,0,8538,0
