"Hourly By Entrance - Week 7, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,359,0,660,0,484,0,602,0,971,0,1719,0,1950,0
01:00,243,0,184,0,241,0,196,0,508,0,1438,0,1272,0
02:00,87,0,150,0,154,0,214,0,418,0,1225,0,1415,0
03:00,77,0,220,0,146,0,287,0,472,0,1696,0,2305,0
04:00,119,0,173,0,163,0,125,0,247,0,685,0,776,0
05:00,295,0,343,0,280,0,320,0,384,0,228,0,181,0
06:00,878,0,934,0,935,0,757,0,801,0,658,0,240,0
07:00,1633,0,1445,0,1796,0,1622,0,1711,0,698,0,231,0
08:00,3539,0,3919,0,3460,0,3623,0,3207,0,786,0,285,0
09:00,2812,0,2815,0,2861,0,3005,0,1727,0,1603,0,538,0
10:00,2734,0,2932,0,2504,0,3060,0,2721,0,3102,0,1323,0
11:00,3875,0,4423,0,3568,0,4410,0,4189,0,6208,0,2811,0
12:00,7809,0,8176,0,7623,0,8182,0,7599,0,9180,0,5604,0
13:00,10225,0,10817,0,10085,0,11729,0,10541,0,9912,0,7812,0
14:00,8720,0,9228,0,8615,0,9110,0,8726,0,11534,0,8391,0
15:00,7634,0,7253,0,7516,0,9008,0,8379,0,10808,0,7544,0
16:00,8295,0,7679,0,9101,0,9939,0,9620,0,11094,0,7770,0
17:00,10729,0,10363,0,11408,0,11877,0,11857,0,10180,0,6861,0
18:00,8903,0,9452,0,11409,0,12187,0,10972,0,8245,0,4700,0
19:00,4329,0,4673,0,4935,0,8436,0,6279,0,3889,0,2558,0
20:00,2299,0,2586,0,2637,0,5144,0,3562,0,2804,0,1582,0
21:00,1628,0,1812,0,1991,0,2782,0,2945,0,2500,0,1109,0
22:00,1639,0,1475,0,1500,0,2124,0,2743,0,2731,0,1026,0
23:00,1252,0,1030,0,1300,0,1523,0,2666,0,2455,0,699,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,311,0,494,0,522,0,594,0,854,0,1624,0,2383,0
01:00,229,0,243,0,249,0,262,0,461,0,1098,0,1746,0
02:00,267,0,277,0,350,0,221,0,382,0,1075,0,1888,0
03:00,140,0,438,0,290,0,389,0,404,0,1584,0,3042,0
04:00,156,0,237,0,284,0,673,0,245,0,590,0,1290,0
05:00,297,0,350,0,379,0,408,0,340,0,208,0,136,0
06:00,699,0,809,0,977,0,758,0,809,0,437,0,237,0
07:00,1460,0,1803,0,1738,0,1296,0,1522,0,685,0,294,0
08:00,3758,0,4939,0,4636,0,3390,0,3756,0,1131,0,408,0
09:00,2676,0,3882,0,3733,0,2543,0,3020,0,1757,0,764,0
10:00,2416,0,2836,0,2862,0,2396,0,2695,0,3359,0,1412,0
11:00,3248,0,3873,0,3980,0,3215,0,3872,0,6048,0,2605,0
12:00,7216,0,6846,0,7488,0,6839,0,7342,0,8746,0,4838,0
13:00,11379,0,10333,0,11335,0,10055,0,11384,0,10425,0,6176,0
14:00,5505,0,6928,0,7218,0,5300,0,7708,0,9295,0,5129,0
15:00,5716,0,6560,0,6719,0,5423,0,8162,0,10221,0,5908,0
16:00,6885,0,7558,0,7861,0,6408,0,9075,0,11365,0,7453,0
17:00,8676,0,9173,0,10109,0,9606,0,10513,0,9402,0,5499,0
18:00,6039,0,6982,0,7695,0,8932,0,7597,0,5851,0,3528,0
19:00,2703,0,3247,0,3715,0,4662,0,3597,0,3740,0,1965,0
20:00,1828,0,2252,0,2360,0,3230,0,2629,0,2829,0,1408,0
21:00,1371,0,1706,0,1976,0,2006,0,2202,0,2738,0,1116,0
22:00,980,0,1255,0,1607,0,1316,0,2400,0,2921,0,896,0
23:00,710,0,1044,0,1337,0,1188,0,2126,0,2830,0,866,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,332,0,227,0,214,0,247,0,268,0,613,0,909,0
01:00,152,0,169,0,89,0,134,0,176,0,540,0,781,0
02:00,204,0,192,0,103,0,192,0,150,0,514,0,809,0
03:00,101,0,124,0,127,0,206,0,215,0,754,0,1549,0
04:00,54,0,32,0,45,0,103,0,70,0,173,0,408,0
05:00,93,0,103,0,72,0,94,0,83,0,74,0,96,0
06:00,406,0,339,0,257,0,304,0,343,0,205,0,176,0
07:00,672,0,677,0,627,0,701,0,731,0,282,0,154,0
08:00,1396,0,1392,0,1588,0,2082,0,1469,0,531,0,229,0
09:00,2264,0,2461,0,1873,0,2395,0,1578,0,1055,0,467,0
10:00,3256,0,2754,0,4983,0,2791,0,2390,0,2822,0,1592,0
11:00,3749,0,3579,0,5608,0,3957,0,3296,0,4541,0,2754,0
12:00,4514,0,4813,0,5303,0,5712,0,4040,0,5946,0,3343,0
13:00,6381,0,6223,0,6735,0,7471,0,5241,0,6520,0,4307,0
14:00,5299,0,5104,0,5309,0,6613,0,4832,0,6626,0,4535,0
15:00,5162,0,5311,0,5911,0,6541,0,5334,0,7286,0,4253,0
16:00,6096,0,5695,0,6464,0,7212,0,5871,0,7662,0,4427,0
17:00,6462,0,6350,0,6781,0,5896,0,6829,0,7865,0,4887,0
18:00,5542,0,6083,0,7495,0,5289,0,5317,0,5322,0,3045,0
19:00,1326,0,2328,0,2316,0,2363,0,3220,0,3174,0,2193,0
20:00,1051,0,1878,0,1848,0,1520,0,2341,0,2237,0,1551,0
21:00,921,0,1344,0,1307,0,1043,0,1698,0,1909,0,1274,0
22:00,742,0,961,0,854,0,805,0,1442,0,1593,0,1018,0
23:00,563,0,746,0,637,0,543,0,1104,0,1158,0,658,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,116,0,92,0,126,0,122,0,214,0,204,0,232,0
01:00,37,0,34,0,35,0,33,0,72,0,127,0,160,0
02:00,50,0,27,0,60,0,60,0,131,0,110,0,153,0
03:00,92,0,114,0,66,0,61,0,61,0,154,0,183,0
04:00,27,0,42,0,68,0,107,0,94,0,59,0,24,0
05:00,189,0,172,0,161,0,221,0,198,0,119,0,64,0
06:00,441,0,552,0,360,0,532,0,501,0,181,0,90,0
07:00,813,0,758,0,760,0,1030,0,937,0,393,0,113,0
08:00,1380,0,1532,0,1696,0,1745,0,1586,0,789,0,182,0
09:00,1470,0,1706,0,2179,0,2165,0,2181,0,2480,0,439,0
10:00,3827,0,3391,0,3455,0,2971,0,3081,0,4791,0,1548,0
11:00,4065,0,4474,0,4383,0,4190,0,4641,0,5150,0,2078,0
12:00,6033,0,5773,0,5957,0,7308,0,6747,0,6710,0,3788,0
13:00,7847,0,7554,0,7587,0,11092,0,8462,0,8048,0,4641,0
14:00,5822,0,5990,0,6470,0,9047,0,7665,0,8531,0,5164,0
15:00,6203,0,6112,0,6744,0,9875,0,7459,0,8456,0,4910,0
16:00,6509,0,6360,0,7161,0,9624,0,7640,0,7946,0,5037,0
17:00,6671,0,6618,0,7430,0,9824,0,7410,0,6614,0,4506,0
18:00,4608,0,4843,0,5632,0,7143,0,4842,0,4153,0,2792,0
19:00,1834,0,1962,0,2171,0,3980,0,2323,0,1810,0,1228,0
20:00,1023,0,994,0,1403,0,2592,0,1196,0,902,0,565,0
21:00,594,0,588,0,645,0,1100,0,755,0,717,0,474,0
22:00,362,0,345,0,329,0,525,0,502,0,580,0,249,0
23:00,201,0,187,0,392,0,266,0,284,0,376,0,194,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,226,0,304,0,345,0,463,0,658,0,1283,0,1518,0
01:00,193,0,137,0,140,0,207,0,275,0,732,0,949,0
02:00,109,0,155,0,115,0,166,0,200,0,551,0,890,0
03:00,211,0,146,0,81,0,232,0,273,0,854,0,1427,0
04:00,126,0,113,0,139,0,375,0,175,0,387,0,584,0
05:00,334,0,283,0,296,0,292,0,242,0,201,0,77,0
06:00,528,0,607,0,599,0,645,0,531,0,364,0,105,0
07:00,850,0,1734,0,1449,0,1470,0,1532,0,574,0,158,0
08:00,2457,0,4377,0,3709,0,3577,0,3303,0,811,0,227,0
09:00,2620,0,3709,0,3052,0,2535,0,2892,0,1108,0,389,0
10:00,2102,0,2547,0,2118,0,2158,0,1917,0,2314,0,836,0
11:00,5191,0,3321,0,4555,0,3897,0,3665,0,4816,0,2145,0
12:00,6554,0,5173,0,5822,0,6241,0,6939,0,7843,0,4525,0
13:00,9753,0,9204,0,9129,0,6513,0,10564,0,8672,0,4926,0
14:00,5577,0,6074,0,6182,0,4924,0,7153,0,9882,0,5789,0
15:00,4838,0,5654,0,5269,0,4766,0,6900,0,10845,0,6818,0
16:00,5890,0,7467,0,6946,0,6080,0,8893,0,12112,0,8844,0
17:00,9032,0,11356,0,11231,0,9801,0,12068,0,12170,0,6894,0
18:00,5510,0,8475,0,8661,0,10724,0,7565,0,5820,0,3056,0
19:00,1775,0,3060,0,3091,0,5332,0,3486,0,3044,0,1207,0
20:00,932,0,1707,0,1522,0,2778,0,2130,0,1776,0,871,0
21:00,691,0,1346,0,1253,0,1451,0,1713,0,1534,0,676,0
22:00,541,0,874,0,1180,0,924,0,1542,0,1651,0,375,0
23:00,442,0,697,0,972,0,904,0,1355,0,1693,0,485,0
