"Hourly By Entrance - Week 52, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
02:00,555,0,291,0,323,0,23,0,34,0,499,0,1507,0
03:00,292,0,209,0,414,0,34,0,44,0,762,0,1815,0
04:00,355,0,214,0,211,0,14,0,31,0,220,0,1519,0
05:00,226,0,394,0,385,0,21,0,55,0,113,0,519,0
06:00,210,0,1091,0,949,0,48,0,162,0,258,0,326,0
07:00,536,0,2096,0,1958,0,85,0,395,0,346,0,396,0
08:00,1484,0,5015,0,4564,0,229,0,785,0,580,0,551,0
09:00,4402,0,4063,0,3759,0,187,0,678,0,1201,0,907,0
10:00,7071,0,4703,0,3811,0,203,0,739,0,2883,0,1806,0
11:00,10463,0,7299,0,5117,0,277,0,1055,0,5776,0,3889,0
12:00,14127,0,11550,0,9640,0,485,0,1892,0,7563,0,6172,0
13:00,15275,0,18799,0,14210,0,716,0,2683,0,9145,0,7194,0
14:00,15023,0,13675,0,9493,0,541,0,1793,0,9614,0,6939,0
15:00,14968,0,11532,0,9564,0,543,0,1535,0,8281,0,7746,0
16:00,11633,0,12645,0,10506,0,604,0,1547,0,6570,0,6943,0
17:00,5401,0,15375,0,13652,0,784,0,2176,0,6417,0,6630,0
18:00,2754,0,10606,0,11156,0,727,0,1625,0,4996,0,4964,0
19:00,1643,0,5437,0,5975,0,483,0,708,0,2594,0,2716,0
20:00,937,0,3408,0,3599,0,309,0,442,0,2004,0,1538,0
21:00,643,0,2613,0,2518,0,182,0,343,0,1570,0,1057,0
22:00,479,0,2068,0,1938,0,120,0,244,0,1330,0,808,0
23:00,226,0,1744,0,1539,0,105,0,186,0,1135,0,669,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,373,0,315,0,11,0,233,0,40,0,436,0,489,0
01:00,297,0,166,0,4,0,171,0,19,0,359,0,426,0
02:00,264,0,289,0,159,0,94,0,20,0,471,0,475,0
03:00,198,0,231,0,350,0,37,0,22,0,353,0,567,0
04:00,133,0,129,0,173,0,24,0,23,0,132,0,120,0
05:00,95,0,137,0,119,0,14,0,13,0,65,0,73,0
06:00,276,0,261,0,350,0,106,0,83,0,187,0,115,0
07:00,667,0,665,0,485,0,62,0,153,0,328,0,93,0
08:00,1780,0,1749,0,1591,0,31,0,155,0,593,0,152,0
09:00,2232,0,2145,0,2229,0,56,0,213,0,1068,0,308,0
10:00,4389,0,3747,0,3925,0,140,0,420,0,3638,0,1045,0
11:00,6979,0,5868,0,6741,0,171,0,655,0,5989,0,2897,0
12:00,7615,0,7958,0,8123,0,232,0,1129,0,5068,0,2348,0
13:00,9345,0,10211,0,8927,0,299,0,1592,0,6866,0,2994,0
14:00,9196,0,10234,0,8981,0,395,0,1751,0,7205,0,4299,0
15:00,9391,0,8986,0,9238,0,440,0,2197,0,7328,0,5214,0
16:00,10782,0,11423,0,8178,0,538,0,1948,0,8104,0,5908,0
17:00,6521,0,7758,0,1630,0,349,0,1560,0,7321,0,3513,0
18:00,4229,0,4439,0,81,0,315,0,1332,0,6361,0,2557,0
19:00,2372,0,2601,0,36,0,222,0,1278,0,3942,0,1636,0
20:00,1916,0,2110,0,27,0,379,0,923,0,2728,0,1223,0
21:00,1654,0,1849,0,18,0,175,0,865,0,2226,0,1019,0
22:00,1247,0,1337,0,9,0,123,0,749,0,1656,0,717,0
23:00,832,0,886,0,8,0,102,0,647,0,1410,0,510,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,124,0,97,0,87,0,9,0,43,0,212,0,241,0
01:00,71,0,54,0,45,0,4,0,22,0,146,0,192,0
02:00,54,0,76,0,105,0,6,0,29,0,134,0,162,0
03:00,126,0,127,0,101,0,4,0,26,0,143,0,234,0
04:00,107,0,100,0,131,0,8,0,33,0,60,0,76,0
05:00,212,0,248,0,304,0,18,0,83,0,111,0,33,0
06:00,317,0,588,0,491,0,30,0,122,0,211,0,123,0
07:00,638,0,952,0,945,0,53,0,222,0,338,0,132,0
08:00,1689,0,1431,0,1230,0,87,0,350,0,720,0,169,0
09:00,3107,0,2124,0,2481,0,156,0,576,0,1607,0,458,0
10:00,5582,0,4679,0,4732,0,257,0,1072,0,3869,0,2007,0
11:00,8943,0,6304,0,5123,0,298,0,1242,0,4795,0,2737,0
12:00,11361,0,8256,0,6414,0,354,0,1572,0,6457,0,4121,0
13:00,11611,0,10015,0,7889,0,437,0,2036,0,8097,0,5839,0
14:00,12141,0,8871,0,6424,0,345,0,1760,0,7667,0,6646,0
15:00,10918,0,9090,0,6045,0,378,0,1898,0,7672,0,6941,0
16:00,8567,0,8913,0,6442,0,398,0,2004,0,7220,0,6293,0
17:00,6184,0,8193,0,5982,0,442,0,1890,0,6592,0,5102,0
18:00,1811,0,5083,0,4711,0,392,0,1277,0,4165,0,3476,0
19:00,720,0,2174,0,2316,0,241,0,606,0,1717,0,1668,0
20:00,347,0,1235,0,1204,0,167,0,294,0,769,0,829,0
21:00,258,0,811,0,693,0,80,0,201,0,659,0,548,0
22:00,180,0,451,0,501,0,31,0,132,0,447,0,476,0
23:00,128,0,285,0,278,0,18,0,112,0,323,0,312,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,550,0,878,0,1114,0,63,0,55,0,166,0,523,0
01:00,506,0,411,0,641,0,74,0,33,0,115,0,313,0
02:00,250,0,410,0,653,0,49,0,32,0,233,0,505,0
03:00,225,0,389,0,736,0,41,0,3,0,438,0,481,0
04:00,225,0,316,0,298,0,33,0,12,0,209,0,109,0
05:00,389,0,313,0,353,0,68,0,40,0,201,0,59,0
06:00,785,0,592,0,629,0,111,0,167,0,497,0,253,0
07:00,1706,0,1543,0,1146,0,38,0,162,0,414,0,244,0
08:00,3353,0,2276,0,2678,0,61,0,101,0,959,0,314,0
09:00,3343,0,1731,0,5345,0,99,0,229,0,1823,0,511,0
10:00,4768,0,4842,0,8783,0,194,0,497,0,5139,0,1676,0
11:00,7921,0,8060,0,11271,0,333,0,990,0,8213,0,4562,0
12:00,7257,0,11091,0,11707,0,659,0,1795,0,6148,0,4466,0
13:00,9981,0,12073,0,11598,0,454,0,1820,0,8204,0,4397,0
14:00,11334,0,12026,0,11413,0,512,0,2807,0,9603,0,6858,0
15:00,9842,0,9487,0,11128,0,663,0,2819,0,10420,0,9057,0
16:00,8830,0,7379,0,10247,0,654,0,2280,0,9816,0,9546,0
17:00,9291,0,10465,0,5947,0,578,0,1515,0,7779,0,7187,0
18:00,9756,0,9122,0,2418,0,468,0,936,0,3575,0,3170,0
19:00,7421,0,6136,0,1484,0,393,0,940,0,1964,0,1292,0
20:00,4252,0,3940,0,680,0,251,0,542,0,1154,0,1056,0
21:00,1758,0,2010,0,485,0,226,0,516,0,856,0,694,0
22:00,1166,0,1214,0,243,0,142,0,524,0,803,0,506,0
23:00,1268,0,1149,0,97,0,80,0,329,0,619,0,474,0
