"Hourly By Entrance - Week 21, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
03:00,51,0,179,0,150,0,287,0,211,0,999,0,1255,0
04:00,163,0,130,0,67,0,219,0,152,0,295,0,1058,0
05:00,283,0,232,0,208,0,254,0,260,0,155,0,367,0
06:00,878,0,881,0,730,0,711,0,740,0,347,0,232,0
07:00,1386,0,1763,0,1212,0,1310,0,1785,0,463,0,281,0
08:00,3224,0,3583,0,2776,0,2307,0,3532,0,767,0,387,0
09:00,2700,0,2920,0,2630,0,2238,0,3052,0,1572,0,631,0
10:00,2570,0,2602,0,2749,0,2279,0,3327,0,3750,0,1246,0
11:00,4159,0,3787,0,3308,0,3503,0,4747,0,7497,0,2671,0
12:00,7447,0,5789,0,4905,0,5176,0,8490,0,9817,0,4223,0
13:00,11814,0,8632,0,7893,0,8142,0,12042,0,11883,0,4936,0
14:00,7253,0,6232,0,5814,0,6067,0,8046,0,12486,0,4769,0
15:00,5152,0,4944,0,5514,0,5486,0,6881,0,10740,0,5321,0
16:00,3766,0,4988,0,5967,0,5571,0,6916,0,8510,0,4778,0
17:00,5623,0,5958,0,7882,0,7770,0,9745,0,8330,0,4558,0
18:00,5540,0,5445,0,5977,0,7503,0,7284,0,6483,0,3405,0
19:00,2738,0,2716,0,2822,0,4123,0,3176,0,3371,0,1863,0
20:00,1881,0,2024,0,1586,0,2718,0,1979,0,2601,0,1054,0
21:00,1601,0,1546,0,1150,0,1559,0,1539,0,2039,0,725,0
22:00,839,0,792,0,887,0,874,0,1093,0,1733,0,554,0
23:00,612,0,588,0,743,0,705,0,837,0,1480,0,463,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,1,0,1,0,0,0,1,0,4,0,8,0,5,0
01:00,0,0,0,0,0,0,0,0,1,0,4,0,3,0
02:00,1,0,4,0,0,0,4,0,1,0,2,0,4,0
03:00,61,0,69,0,96,0,58,0,101,0,291,0,461,0
04:00,114,0,73,0,56,0,135,0,114,0,279,0,490,0
05:00,72,0,87,0,96,0,77,0,96,0,67,0,81,0
06:00,257,0,234,0,304,0,207,0,276,0,123,0,54,0
07:00,564,0,621,0,642,0,679,0,673,0,279,0,115,0
08:00,1462,0,1451,0,1805,0,1705,0,1402,0,664,0,380,0
09:00,1940,0,1976,0,1610,0,1717,0,1787,0,1156,0,1013,0
10:00,2413,0,2354,0,2182,0,2240,0,2561,0,2392,0,1992,0
11:00,3146,0,2832,0,3498,0,3091,0,3415,0,4176,0,3112,0
12:00,4493,0,4344,0,4950,0,4060,0,5076,0,5914,0,3796,0
13:00,5903,0,5152,0,5597,0,6002,0,6245,0,5895,0,3099,0
14:00,4539,0,3369,0,4031,0,5107,0,4572,0,7529,0,3746,0
15:00,5335,0,4523,0,4650,0,5913,0,5598,0,7146,0,4300,0
16:00,5529,0,4859,0,5466,0,7093,0,6971,0,7879,0,4216,0
17:00,6028,0,5727,0,6095,0,7726,0,7469,0,6596,0,4432,0
18:00,3751,0,3728,0,4251,0,4685,0,5399,0,4697,0,2625,0
19:00,1675,0,1661,0,1789,0,2158,0,2694,0,3018,0,1725,0
20:00,972,0,937,0,926,0,1496,0,1590,0,1423,0,1194,0
21:00,433,0,422,0,246,0,503,0,843,0,871,0,388,0
22:00,27,0,8,0,9,0,10,0,28,0,51,0,6,0
23:00,8,0,2,0,6,0,5,0,11,0,8,0,9,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,89,0,207,0,79,0,144,0,182,0,292,0,247,0
01:00,54,0,143,0,41,0,55,0,80,0,207,0,157,0
02:00,37,0,77,0,53,0,54,0,55,0,134,0,128,0
03:00,42,0,71,0,39,0,42,0,79,0,161,0,170,0
04:00,84,0,96,0,87,0,121,0,122,0,81,0,66,0
05:00,209,0,224,0,228,0,268,0,230,0,147,0,93,0
06:00,367,0,438,0,395,0,545,0,549,0,265,0,117,0
07:00,648,0,986,0,860,0,1073,0,901,0,372,0,178,0
08:00,1318,0,2231,0,1998,0,1782,0,1805,0,1104,0,314,0
09:00,1938,0,2407,0,2597,0,2033,0,2597,0,2260,0,737,0
10:00,2721,0,3260,0,3133,0,3009,0,3553,0,4187,0,1382,0
11:00,3651,0,4283,0,3868,0,4255,0,4685,0,5953,0,2217,0
12:00,4828,0,4792,0,4442,0,5744,0,6159,0,8179,0,3443,0
13:00,5778,0,6577,0,5817,0,6568,0,7598,0,9558,0,4638,0
14:00,5236,0,4841,0,4855,0,5946,0,6734,0,10564,0,5487,0
15:00,5051,0,5374,0,4784,0,5940,0,7120,0,10386,0,5582,0
16:00,5676,0,6364,0,5442,0,6372,0,7659,0,9823,0,5276,0
17:00,5767,0,8270,0,6434,0,6662,0,7526,0,7898,0,5409,0
18:00,3920,0,4715,0,4194,0,5268,0,5187,0,5013,0,2986,0
19:00,1656,0,1659,0,1642,0,3593,0,2615,0,2242,0,1218,0
20:00,1017,0,860,0,935,0,2424,0,1338,0,1109,0,729,0
21:00,750,0,537,0,613,0,1183,0,974,0,835,0,588,0
22:00,439,0,324,0,394,0,514,0,546,0,490,0,335,0
23:00,310,0,210,0,219,0,327,0,388,0,348,0,249,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,275,0,209,0,385,0,674,0,778,0,1506,0,1382,0
01:00,144,0,78,0,139,0,376,0,296,0,912,0,1016,0
02:00,91,0,39,0,76,0,226,0,251,0,537,0,806,0
03:00,39,0,80,0,98,0,317,0,237,0,880,0,1791,0
04:00,133,0,124,0,113,0,177,0,207,0,534,0,689,0
05:00,175,0,169,0,268,0,223,0,165,0,168,0,122,0
06:00,435,0,460,0,445,0,480,0,522,0,386,0,108,0
07:00,827,0,1079,0,1128,0,1023,0,1151,0,387,0,176,0
08:00,1424,0,2381,0,2724,0,2412,0,2049,0,549,0,232,0
09:00,2124,0,2804,0,2596,0,2037,0,2407,0,972,0,468,0
10:00,2128,0,2184,0,1825,0,2025,0,2693,0,2304,0,1089,0
11:00,3096,0,2619,0,2838,0,2743,0,4077,0,5110,0,2305,0
12:00,4667,0,4211,0,5204,0,4430,0,6918,0,9490,0,4383,0
13:00,9053,0,9794,0,10220,0,8318,0,12881,0,10717,0,6925,0
14:00,5669,0,5970,0,6754,0,6333,0,9641,0,11168,0,8003,0
15:00,4524,0,4650,0,4928,0,5144,0,6964,0,10420,0,8384,0
16:00,4880,0,4515,0,5219,0,6422,0,8286,0,10022,0,8449,0
17:00,5999,0,7031,0,7464,0,8562,0,9392,0,7920,0,5698,0
18:00,5306,0,4410,0,7374,0,8761,0,6849,0,3707,0,3043,0
19:00,1702,0,2135,0,2825,0,4419,0,3129,0,2678,0,1561,0
20:00,1119,0,1289,0,1165,0,2379,0,2040,0,1845,0,1028,0
21:00,884,0,918,0,804,0,1441,0,1672,0,1605,0,742,0
22:00,531,0,852,0,758,0,835,0,1387,0,1859,0,453,0
23:00,487,0,558,0,1452,0,958,0,1704,0,1619,0,588,0
