"Hourly By Entrance - Week 46, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
04:00,322,0,129,0,145,0,230,0,171,0,319,0,1375,0
05:00,257,0,235,0,269,0,357,0,300,0,164,0,472,0
06:00,527,0,660,0,686,0,799,0,878,0,375,0,296,0
07:00,1117,0,1246,0,1470,0,1517,0,2135,0,502,0,360,0
08:00,1780,0,3101,0,3281,0,4129,0,4243,0,838,0,500,0
09:00,2107,0,2428,0,2598,0,3083,0,3662,0,1733,0,822,0
10:00,2633,0,2788,0,2708,0,3141,0,3992,0,4158,0,1634,0
11:00,4361,0,4339,0,3568,0,4071,0,5699,0,8330,0,3515,0
12:00,7188,0,6901,0,6407,0,7168,0,10211,0,10903,0,5576,0
13:00,9115,0,11323,0,10071,0,11238,0,14481,0,13184,0,6500,0
14:00,7375,0,8127,0,6913,0,7690,0,9676,0,13860,0,6269,0
15:00,6863,0,6500,0,5641,0,7508,0,8286,0,11938,0,6997,0
16:00,6256,0,7419,0,6212,0,8604,0,8347,0,9472,0,6272,0
17:00,7338,0,9203,0,8762,0,12665,0,11745,0,9251,0,5989,0
18:00,4831,0,6502,0,6605,0,11490,0,8768,0,7201,0,4485,0
19:00,2594,0,3369,0,3288,0,6851,0,3819,0,3739,0,2454,0
20:00,1758,0,2082,0,2119,0,4272,0,2382,0,2888,0,1389,0
21:00,1348,0,1578,0,1730,0,2751,0,1854,0,2263,0,954,0
22:00,1109,0,1246,0,1412,0,2017,0,1318,0,1919,0,729,0
23:00,808,0,1069,0,1132,0,1649,0,1008,0,1637,0,605,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,99,0,87,0,270,0,376,0,245,0,720,0,417,0
01:00,85,0,37,0,170,0,220,0,337,0,617,0,582,0
02:00,124,0,34,0,136,0,225,0,249,0,491,0,681,0
03:00,62,0,98,0,88,0,250,0,381,0,857,0,1000,0
04:00,47,0,25,0,42,0,42,0,204,0,188,0,168,0
05:00,45,0,45,0,126,0,95,0,94,0,69,0,46,0
06:00,323,0,172,0,318,0,240,0,354,0,218,0,94,0
07:00,588,0,599,0,729,0,896,0,777,0,407,0,127,0
08:00,1612,0,1833,0,1636,0,2873,0,1802,0,1041,0,245,0
09:00,3556,0,2405,0,1910,0,2960,0,1992,0,2013,0,534,0
10:00,5486,0,4750,0,2934,0,3739,0,4338,0,3613,0,1263,0
11:00,5274,0,5020,0,4311,0,4837,0,5628,0,5488,0,2393,0
12:00,5236,0,5251,0,5660,0,6710,0,6079,0,8234,0,3418,0
13:00,7475,0,7036,0,8122,0,8400,0,7721,0,8859,0,4842,0
14:00,7447,0,6572,0,6587,0,6762,0,7540,0,10223,0,5585,0
15:00,5896,0,6972,0,6969,0,7434,0,7720,0,10829,0,6756,0
16:00,7278,0,7730,0,8346,0,8460,0,8037,0,11069,0,7714,0
17:00,7122,0,4736,0,10083,0,9617,0,8342,0,9800,0,6399,0
18:00,4343,0,4068,0,7892,0,6146,0,7409,0,8482,0,4029,0
19:00,1566,0,1848,0,4591,0,3264,0,3560,0,4512,0,2386,0
20:00,959,0,1167,0,2984,0,2188,0,2170,0,3109,0,1759,0
21:00,645,0,889,0,1863,0,1431,0,1872,0,2569,0,1545,0
22:00,451,0,652,0,1360,0,824,0,1699,0,1944,0,1126,0
23:00,272,0,490,0,925,0,610,0,1410,0,1629,0,767,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,137,0,74,0,69,0,150,0,171,0,278,0,237,0
01:00,68,0,41,0,37,0,70,0,87,0,193,0,191,0
02:00,94,0,56,0,83,0,103,0,117,0,177,0,163,0
03:00,100,0,102,0,80,0,77,0,107,0,190,0,232,0
04:00,94,0,67,0,105,0,145,0,130,0,81,0,77,0
05:00,189,0,181,0,239,0,307,0,331,0,148,0,35,0
06:00,328,0,433,0,387,0,495,0,482,0,278,0,124,0
07:00,494,0,683,0,744,0,865,0,873,0,444,0,133,0
08:00,905,0,1072,0,948,0,1403,0,1371,0,947,0,168,0
09:00,1589,0,1466,0,1960,0,2537,0,2261,0,2097,0,460,0
10:00,2162,0,3490,0,3722,0,4194,0,4216,0,5037,0,2003,0
11:00,3507,0,4613,0,4021,0,4836,0,4881,0,6267,0,2719,0
12:00,4466,0,6002,0,5024,0,5729,0,6179,0,8452,0,4094,0
13:00,5925,0,7257,0,6160,0,7072,0,8005,0,10603,0,5800,0
14:00,5779,0,6305,0,5020,0,5577,0,6916,0,10034,0,6607,0
15:00,6361,0,6457,0,4702,0,6118,0,7447,0,10072,0,6898,0
16:00,5761,0,6382,0,5036,0,6448,0,7873,0,9464,0,6228,0
17:00,5605,0,5949,0,4667,0,7153,0,7423,0,8605,0,5049,0
18:00,3354,0,3714,0,3684,0,6328,0,5023,0,5437,0,3452,0
19:00,1450,0,1611,0,1811,0,3890,0,2386,0,2242,0,1660,0
20:00,850,0,904,0,938,0,2683,0,1154,0,1000,0,826,0
21:00,513,0,590,0,542,0,1283,0,791,0,853,0,543,0
22:00,302,0,333,0,391,0,490,0,518,0,581,0,473,0
23:00,148,0,206,0,217,0,282,0,444,0,419,0,311,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,480,0,252,0,416,0,594,0,746,0,1360,0,1244,0
01:00,313,0,119,0,128,0,196,0,344,0,913,0,867,0
02:00,314,0,66,0,73,0,201,0,277,0,759,0,775,0
03:00,394,0,90,0,95,0,229,0,262,0,1391,0,1192,0
04:00,199,0,107,0,231,0,168,0,198,0,438,0,546,0
05:00,162,0,211,0,221,0,265,0,262,0,158,0,122,0
06:00,349,0,402,0,441,0,460,0,466,0,446,0,130,0
07:00,628,0,1148,0,940,0,930,0,1029,0,615,0,207,0
08:00,1322,0,2163,0,2196,0,2454,0,2280,0,906,0,293,0
09:00,1620,0,2115,0,2306,0,2463,0,2502,0,1431,0,549,0
10:00,2210,0,2650,0,2324,0,2320,0,3000,0,3159,0,1383,0
11:00,4034,0,3879,0,3695,0,3242,0,4347,0,6477,0,3025,0
12:00,4760,0,6616,0,6417,0,6248,0,8113,0,9442,0,5430,0
13:00,7341,0,9987,0,10245,0,11031,0,12352,0,11423,0,7193,0
14:00,7577,0,7678,0,7555,0,7741,0,9085,0,13148,0,8431,0
15:00,7980,0,7148,0,6808,0,6665,0,8575,0,13387,0,8125,0
16:00,7998,0,7639,0,7363,0,8375,0,10064,0,13200,0,7818,0
17:00,7113,0,9214,0,10204,0,10941,0,10398,0,11470,0,6703,0
18:00,4342,0,6170,0,6974,0,11185,0,6947,0,6895,0,3909,0
19:00,2123,0,2533,0,3055,0,6743,0,3479,0,3590,0,2361,0
20:00,1227,0,1214,0,1560,0,3650,0,2312,0,2308,0,1532,0
21:00,903,0,969,0,1093,0,1822,0,1599,0,2053,0,1027,0
22:00,901,0,802,0,1041,0,1362,0,1686,0,2129,0,864,0
23:00,483,0,636,0,730,0,1005,0,1323,0,1679,0,635,0
