"Hourly By Entrance - Week 29, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
04:00,131,0,161,0,107,0,210,0,171,0,307,0,1307,0
05:00,238,0,281,0,241,0,295,0,294,0,161,0,452,0
06:00,888,0,964,0,849,0,873,0,845,0,361,0,285,0
07:00,1620,0,1693,0,1601,0,1755,0,2044,0,482,0,347,0
08:00,3549,0,3883,0,3597,0,3256,0,4054,0,801,0,478,0
09:00,2509,0,3060,0,2773,0,2799,0,3501,0,1648,0,784,0
10:00,3297,0,3248,0,3208,0,3237,0,3816,0,3947,0,1554,0
11:00,4239,0,4598,0,4375,0,4360,0,5443,0,7901,0,3336,0
12:00,6408,0,6730,0,7053,0,7548,0,9741,0,10331,0,5279,0
13:00,11561,0,8618,0,10550,0,11005,0,13815,0,12494,0,6156,0
14:00,8811,0,7569,0,9506,0,7816,0,9231,0,13134,0,5937,0
15:00,8548,0,8676,0,8401,0,6426,0,7905,0,11312,0,6625,0
16:00,8156,0,8815,0,5685,0,6442,0,7963,0,8974,0,5940,0
17:00,8884,0,9758,0,7673,0,7030,0,11203,0,8766,0,5669,0
18:00,6855,0,6186,0,9137,0,8323,0,8365,0,6825,0,4247,0
19:00,3293,0,3548,0,3674,0,6182,0,3644,0,3545,0,2322,0
20:00,2291,0,2591,0,2695,0,4102,0,2272,0,2738,0,1314,0
21:00,1742,0,2102,0,1917,0,2493,0,1768,0,2146,0,905,0
22:00,1283,0,1828,0,1603,0,1346,0,1257,0,1821,0,693,0
23:00,608,0,981,0,884,0,894,0,963,0,1554,0,575,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,8,0,12,0,17,0,9,0,13,0,25,0,48,0
01:00,16,0,8,0,5,0,5,0,4,0,25,0,26,0
02:00,42,0,41,0,4,0,3,0,10,0,32,0,50,0
03:00,130,0,84,0,64,0,66,0,116,0,177,0,362,0
04:00,235,0,89,0,78,0,82,0,60,0,323,0,425,0
05:00,162,0,83,0,93,0,109,0,95,0,82,0,80,0
06:00,405,0,267,0,298,0,282,0,343,0,214,0,116,0
07:00,778,0,701,0,707,0,711,0,843,0,355,0,148,0
08:00,1830,0,1958,0,2018,0,2144,0,2360,0,787,0,280,0
09:00,2502,0,2134,0,1802,0,2205,0,2430,0,1606,0,870,0
10:00,3298,0,3020,0,2890,0,2927,0,2715,0,4058,0,1764,0
11:00,4774,0,4850,0,4339,0,4807,0,4511,0,6178,0,3496,0
12:00,5786,0,5486,0,6341,0,5714,0,5904,0,7675,0,5326,0
13:00,7765,0,7301,0,8128,0,7753,0,7649,0,8469,0,6044,0
14:00,7002,0,6352,0,7879,0,7695,0,7657,0,7698,0,7350,0
15:00,7501,0,6530,0,8155,0,8003,0,8182,0,9185,0,6968,0
16:00,7623,0,7242,0,7917,0,8727,0,8143,0,9501,0,6924,0
17:00,8310,0,8052,0,8728,0,9126,0,8582,0,8193,0,6014,0
18:00,5891,0,6185,0,6723,0,7558,0,6662,0,5541,0,5840,0
19:00,2801,0,2646,0,2869,0,4834,0,3749,0,3696,0,2678,0
20:00,1767,0,1679,0,1821,0,2759,0,2067,0,2360,0,1861,0
21:00,1225,0,1031,0,1078,0,1155,0,1325,0,1258,0,961,0
22:00,169,0,150,0,121,0,152,0,164,0,198,0,78,0
23:00,29,0,32,0,37,0,19,0,82,0,77,0,28,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,116,0,147,0,132,0,98,0,159,0,166,0,253,0
01:00,97,0,57,0,75,0,50,0,89,0,122,0,145,0
02:00,133,0,72,0,63,0,47,0,76,0,122,0,127,0
03:00,72,0,51,0,81,0,78,0,155,0,172,0,243,0
04:00,159,0,191,0,174,0,122,0,111,0,89,0,97,0
05:00,271,0,242,0,269,0,262,0,246,0,149,0,28,0
06:00,407,0,494,0,477,0,471,0,549,0,150,0,139,0
07:00,689,0,766,0,975,0,820,0,777,0,365,0,389,0
08:00,1769,0,1519,0,1791,0,1476,0,1593,0,597,0,274,0
09:00,2091,0,1831,0,2254,0,2179,0,2176,0,1288,0,513,0
10:00,2437,0,2793,0,2591,0,3057,0,2998,0,2969,0,1062,0
11:00,4146,0,4456,0,4035,0,4424,0,3476,0,4264,0,2075,0
12:00,5522,0,5236,0,5069,0,5613,0,5559,0,4134,0,3359,0
13:00,6975,0,6059,0,6102,0,7048,0,7060,0,5756,0,3935,0
14:00,6504,0,5654,0,5870,0,6842,0,7416,0,5665,0,4969,0
15:00,6582,0,6148,0,6835,0,6965,0,6896,0,7413,0,5035,0
16:00,6637,0,8166,0,6569,0,7458,0,7574,0,7433,0,5552,0
17:00,7139,0,8995,0,6381,0,7786,0,7097,0,6914,0,4408,0
18:00,4345,0,5364,0,4827,0,6177,0,5321,0,4383,0,3250,0
19:00,2052,0,1978,0,2078,0,4092,0,2475,0,1814,0,1147,0
20:00,1166,0,1172,0,1350,0,2994,0,1470,0,911,0,809,0
21:00,828,0,751,0,670,0,1212,0,939,0,660,0,536,0
22:00,481,0,411,0,442,0,491,0,656,0,622,0,357,0
23:00,302,0,317,0,280,0,282,0,290,0,423,0,248,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,233,0,314,0,345,0,458,0,570,0,1010,0,1012,0
01:00,193,0,132,0,119,0,159,0,273,0,746,0,701,0
02:00,115,0,70,0,66,0,132,0,210,0,466,0,594,0
03:00,65,0,62,0,82,0,175,0,207,0,754,0,1035,0
04:00,121,0,149,0,110,0,103,0,162,0,381,0,552,0
05:00,189,0,193,0,143,0,247,0,220,0,165,0,128,0
06:00,406,0,382,0,301,0,416,0,443,0,367,0,137,0
07:00,793,0,1089,0,730,0,873,0,941,0,559,0,170,0
08:00,2179,0,2432,0,1913,0,1737,0,1988,0,683,0,244,0
09:00,2068,0,2105,0,1674,0,1854,0,2298,0,1041,0,395,0
10:00,2299,0,1925,0,1728,0,1980,0,2750,0,2274,0,1125,0
11:00,2786,0,3308,0,3262,0,3304,0,3595,0,5050,0,2310,0
12:00,5317,0,5986,0,5199,0,5458,0,6626,0,8347,0,4530,0
13:00,10509,0,10351,0,8299,0,9795,0,12171,0,10806,0,6638,0
14:00,7648,0,8693,0,7006,0,7555,0,8561,0,12389,0,8126,0
15:00,7527,0,7683,0,6803,0,5437,0,7916,0,12743,0,8447,0
16:00,8623,0,6374,0,6944,0,7210,0,9456,0,12535,0,8062,0
17:00,8057,0,7791,0,9509,0,9553,0,10472,0,10357,0,7165,0
18:00,6463,0,5532,0,7676,0,9531,0,7296,0,6233,0,4006,0
19:00,2564,0,2846,0,3279,0,5695,0,3479,0,2993,0,2198,0
20:00,1571,0,1722,0,1620,0,3785,0,2173,0,1765,0,1199,0
21:00,1059,0,1064,0,1065,0,1530,0,1489,0,1596,0,791,0
22:00,1086,0,1014,0,1083,0,1221,0,1659,0,1646,0,869,0
23:00,581,0,687,0,672,0,833,0,1232,0,1392,0,568,0
