"Hourly By Entrance - Week 17, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
16:00,6361,0,6355,0,7038,0,7370,0,9119,0,11245,0,8620,0
17:00,8775,0,8643,0,8748,0,9581,0,10374,0,10824,0,6681,0
18:00,6058,0,6292,0,7182,0,9953,0,8227,0,7900,0,3599,0
19:00,2745,0,2947,0,3523,0,6783,0,4242,0,3862,0,1817,0
20:00,1753,0,1858,0,2142,0,4412,0,2891,0,2623,0,1395,0
21:00,1815,0,1516,0,2214,0,3325,0,3662,0,3828,0,1721,0
22:00,1388,0,1472,0,1776,0,2335,0,3968,0,3617,0,1150,0
23:00,898,0,1103,0,1406,0,1695,0,3334,0,3396,0,1187,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,255,0,241,0,201,0,398,0,603,0,835,0,1267,0
01:00,140,0,100,0,67,0,210,0,246,0,605,0,1151,0
02:00,132,0,80,0,107,0,229,0,166,0,708,0,1164,0
03:00,103,0,149,0,189,0,259,0,225,0,1073,0,1424,0
04:00,90,0,109,0,150,0,171,0,153,0,335,0,940,0
05:00,304,0,173,0,226,0,173,0,258,0,177,0,320,0
06:00,851,0,870,0,687,0,737,0,699,0,392,0,228,0
07:00,1992,0,1652,0,1672,0,1335,0,1655,0,521,0,300,0
08:00,4067,0,3226,0,3444,0,3494,0,3286,0,887,0,409,0
09:00,3331,0,2969,0,3312,0,2790,0,2899,0,1744,0,715,0
10:00,2676,0,2468,0,2747,0,2589,0,3210,0,3967,0,1444,0
11:00,3715,0,3750,0,3952,0,2996,0,4708,0,7792,0,3084,0
12:00,6059,0,5705,0,6139,0,7192,0,8276,0,10606,0,4850,0
13:00,9073,0,10151,0,9662,0,11565,0,11716,0,13036,0,5332,0
14:00,7195,0,6683,0,6335,0,7122,0,8166,0,13591,0,4956,0
15:00,6720,0,5376,0,4900,0,3996,0,7054,0,11401,0,5515,0
16:00,7304,0,6209,0,5260,0,2930,0,6811,0,8833,0,4819,0
17:00,9584,0,8488,0,7439,0,8951,0,9353,0,8977,0,4556,0
18:00,6554,0,6198,0,6174,0,9987,0,6913,0,6966,0,3636,0
19:00,3254,0,2802,0,3123,0,6211,0,3089,0,3699,0,1909,0
20:00,2137,0,1678,0,1827,0,4177,0,1943,0,2777,0,1108,0
21:00,1173,0,906,0,1187,0,2228,0,1477,0,2198,0,786,0
22:00,704,0,660,0,836,0,1177,0,1055,0,1897,0,606,0
23:00,484,0,442,0,731,0,932,0,811,0,1633,0,499,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,20,0,14,0,24,0,50,0,61,0,145,0,135,0
01:00,12,0,7,0,7,0,15,0,36,0,99,0,106,0
02:00,6,0,6,0,13,0,9,0,31,0,91,0,88,0
03:00,82,0,65,0,67,0,74,0,106,0,615,0,602,0
04:00,86,0,40,0,51,0,70,0,136,0,406,0,713,0
05:00,144,0,111,0,97,0,90,0,129,0,101,0,115,0
06:00,369,0,376,0,264,0,297,0,379,0,187,0,64,0
07:00,726,0,769,0,642,0,657,0,719,0,285,0,112,0
08:00,2466,0,1748,0,1731,0,1910,0,2093,0,938,0,269,0
09:00,2316,0,4359,0,5871,0,4612,0,3323,0,2034,0,1172,0
10:00,3086,0,4885,0,5508,0,3829,0,4557,0,4067,0,2028,0
11:00,4172,0,5165,0,5566,0,4926,0,5468,0,6317,0,2816,0
12:00,5432,0,5928,0,7321,0,6110,0,6128,0,6872,0,3702,0
13:00,6491,0,6775,0,7221,0,6930,0,7827,0,7887,0,3843,0
14:00,5069,0,4565,0,5642,0,5666,0,6973,0,8661,0,4690,0
15:00,5787,0,5456,0,6973,0,6118,0,7372,0,9582,0,5104,0
16:00,6263,0,6595,0,7068,0,7149,0,8345,0,9636,0,4993,0
17:00,7709,0,7512,0,7510,0,8023,0,9062,0,8629,0,4972,0
18:00,5764,0,5719,0,6073,0,6833,0,6901,0,6213,0,3206,0
19:00,2429,0,2340,0,2544,0,3357,0,3347,0,3554,0,1971,0
20:00,1126,0,842,0,1138,0,2184,0,1959,0,1583,0,1174,0
21:00,138,0,143,0,292,0,332,0,410,0,435,0,251,0
22:00,87,0,103,0,247,0,217,0,317,0,315,0,142,0
23:00,39,0,51,0,121,0,135,0,227,0,231,0,93,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,101,0,105,0,88,0,149,0,187,0,298,0,330,0
01:00,58,0,57,0,31,0,80,0,70,0,243,0,202,0
02:00,59,0,77,0,57,0,41,0,50,0,128,0,173,0
03:00,44,0,63,0,41,0,80,0,84,0,152,0,207,0
04:00,113,0,84,0,94,0,111,0,112,0,104,0,87,0
05:00,282,0,224,0,238,0,239,0,205,0,122,0,80,0
06:00,478,0,517,0,397,0,464,0,520,0,247,0,79,0
07:00,881,0,978,0,1266,0,668,0,892,0,352,0,199,0
08:00,1771,0,2430,0,3151,0,3014,0,1771,0,1025,0,379,0
09:00,2195,0,2405,0,4200,0,3310,0,2190,0,2091,0,1117,0
10:00,2899,0,3633,0,4338,0,3411,0,3241,0,3892,0,2099,0
11:00,3971,0,4417,0,4206,0,4504,0,4593,0,5850,0,2877,0
12:00,5000,0,4184,0,4032,0,5031,0,5770,0,7872,0,3895,0
13:00,5952,0,6484,0,5830,0,6285,0,7413,0,9528,0,4955,0
14:00,4964,0,4621,0,5070,0,4469,0,6304,0,10521,0,6157,0
15:00,5394,0,5103,0,5726,0,5102,0,6676,0,10652,0,6293,0
16:00,6845,0,5649,0,6218,0,6672,0,7641,0,9967,0,5873,0
17:00,7662,0,6479,0,7267,0,9028,0,7541,0,7968,0,6962,0
18:00,5424,0,4029,0,4465,0,5433,0,5142,0,5211,0,3420,0
19:00,1998,0,1851,0,2035,0,3778,0,2671,0,2449,0,1259,0
20:00,1159,0,863,0,1094,0,2918,0,1387,0,1368,0,753,0
21:00,761,0,498,0,694,0,1284,0,1024,0,1119,0,670,0
22:00,431,0,324,0,439,0,581,0,593,0,659,0,360,0
23:00,220,0,176,0,268,0,231,0,414,0,431,0,241,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,162,0,209,0,279,0,436,0,644,0,1314,0,1419,0
01:00,83,0,111,0,103,0,206,0,337,0,824,0,985,0
02:00,94,0,87,0,94,0,162,0,248,0,627,0,722,0
03:00,61,0,80,0,79,0,145,0,177,0,1051,0,1250,0
04:00,71,0,78,0,127,0,148,0,155,0,491,0,827,0
05:00,188,0,220,0,175,0,259,0,202,0,171,0,121,0
06:00,408,0,543,0,517,0,456,0,505,0,298,0,180,0
07:00,808,0,1113,0,922,0,1126,0,1220,0,411,0,157,0
08:00,2433,0,2853,0,2403,0,2230,0,2988,0,569,0,232,0
09:00,2416,0,1998,0,1907,0,1769,0,2865,0,1214,0,500,0
10:00,1567,0,2288,0,2381,0,2215,0,3085,0,2647,0,1182,0
11:00,2381,0,2899,0,3117,0,3176,0,3598,0,5320,0,2641,0
12:00,4747,0,6363,0,6585,0,5597,0,6056,0,8993,0,4399,0
13:00,10561,0,11251,0,12743,0,8803,0,10911,0,10297,0,6615,0
14:00,6809,0,6450,0,7665,0,5597,0,8354,0,11765,0,8033,0
15:00,5418,0,4723,0,5853,0,4724,0,6588,0,12683,0,8266,0
16:00,5050,0,5526,0,6242,0,6148,0,7907,0,12260,0,8118,0
17:00,7645,0,7484,0,7866,0,8379,0,10965,0,11488,0,5713,0
18:00,5016,0,6318,0,7397,0,7927,0,7885,0,7270,0,3379,0
19:00,2339,0,2671,0,3276,0,4169,0,4153,0,3995,0,1778,0
20:00,1352,0,1450,0,1706,0,3485,0,2497,0,2261,0,1047,0
21:00,863,0,939,0,1032,0,1877,0,1834,0,2069,0,926,0
22:00,832,0,965,0,963,0,1209,0,1769,0,1823,0,466,0
23:00,504,0,597,0,784,0,809,0,1405,0,1683,0,464,0
