"Hourly By Entrance - Week 25, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
17:00,9066,0,9136,0,8406,0,4262,0,10378,0,8382,0,5020,0
18:00,6245,0,6076,0,6151,0,7864,0,7749,0,6526,0,3760,0
19:00,2713,0,2459,0,2864,0,5887,0,3374,0,3387,0,2056,0
20:00,1842,0,1375,0,1955,0,3962,0,2104,0,2619,0,1163,0
21:00,1396,0,962,0,1422,0,2553,0,1638,0,2052,0,801,0
22:00,1017,0,781,0,1008,0,1370,0,1166,0,1741,0,613,0
23:00,661,0,633,0,844,0,1029,0,893,0,1486,0,509,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,5,0,9,0,1,0,3,0,7,0,25,0,16,0
01:00,2,0,3,0,1,0,2,0,3,0,12,0,24,0
02:00,1,0,2,0,3,0,2,0,44,0,48,0,33,0
03:00,64,0,58,0,55,0,60,0,108,0,260,0,272,0
04:00,90,0,58,0,109,0,143,0,81,0,268,0,337,0
05:00,120,0,150,0,151,0,82,0,136,0,86,0,58,0
06:00,303,0,316,0,302,0,339,0,299,0,133,0,135,0
07:00,772,0,689,0,729,0,591,0,455,0,465,0,113,0
08:00,2432,0,2294,0,2681,0,3461,0,3484,0,843,0,167,0
09:00,2730,0,2028,0,3072,0,4214,0,4017,0,1381,0,466,0
10:00,3486,0,2761,0,2854,0,5255,0,3773,0,2734,0,1068,0
11:00,4322,0,4207,0,3892,0,7382,0,4752,0,4679,0,2115,0
12:00,5830,0,4849,0,5706,0,11066,0,6161,0,5417,0,2858,0
13:00,7306,0,7203,0,6682,0,10117,0,6983,0,7298,0,3786,0
14:00,6177,0,5611,0,5645,0,7637,0,5711,0,7864,0,4312,0
15:00,6746,0,5756,0,6504,0,6406,0,6752,0,8427,0,5036,0
16:00,7063,0,6259,0,6656,0,7529,0,7684,0,7139,0,4558,0
17:00,8557,0,6664,0,8128,0,8185,0,7696,0,6843,0,5417,0
18:00,5562,0,4684,0,6103,0,6639,0,5674,0,5942,0,2948,0
19:00,2554,0,2195,0,2602,0,3956,0,3191,0,3074,0,1933,0
20:00,1004,0,1085,0,1478,0,2101,0,1793,0,1613,0,1012,0
21:00,781,0,764,0,1095,0,1213,0,1114,0,1080,0,716,0
22:00,151,0,196,0,203,0,256,0,311,0,254,0,164,0
23:00,23,0,14,0,15,0,13,0,31,0,28,0,22,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,139,0,79,0,102,0,127,0,181,0,300,0,274,0
01:00,78,0,34,0,76,0,62,0,79,0,215,0,172,0
02:00,90,0,44,0,117,0,78,0,53,0,136,0,141,0
03:00,134,0,108,0,80,0,80,0,79,0,163,0,186,0
04:00,81,0,122,0,118,0,130,0,120,0,84,0,71,0
05:00,352,0,284,0,259,0,234,0,226,0,147,0,95,0
06:00,573,0,523,0,575,0,541,0,548,0,266,0,121,0
07:00,745,0,775,0,1161,0,1156,0,905,0,379,0,191,0
08:00,1681,0,1444,0,2126,0,1756,0,1812,0,1115,0,342,0
09:00,1840,0,1915,0,2684,0,2374,0,2558,0,2274,0,837,0
10:00,3175,0,2902,0,3305,0,3791,0,3530,0,4245,0,1571,0
11:00,2609,0,3817,0,4206,0,4845,0,4697,0,6085,0,2493,0
12:00,5178,0,5498,0,4965,0,5357,0,6139,0,8356,0,3805,0
13:00,7583,0,7515,0,5756,0,6074,0,7612,0,9757,0,5091,0
14:00,6144,0,6353,0,5225,0,5685,0,6715,0,10799,0,6070,0
15:00,6555,0,6738,0,5587,0,6562,0,7112,0,10658,0,6187,0
16:00,7093,0,7031,0,6096,0,9703,0,7664,0,10083,0,5845,0
17:00,6709,0,6744,0,6544,0,10017,0,7513,0,8091,0,6066,0
18:00,4196,0,4093,0,4451,0,5895,0,5196,0,5143,0,3309,0
19:00,1612,0,1350,0,1740,0,3534,0,2622,0,2306,0,1335,0
20:00,984,0,790,0,1034,0,2462,0,1346,0,1156,0,801,0
21:00,837,0,446,0,789,0,1241,0,986,0,874,0,649,0
22:00,576,0,380,0,482,0,636,0,553,0,512,0,367,0
23:00,294,0,196,0,301,0,337,0,391,0,360,0,269,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,371,0,393,0,677,0,461,0,610,0,1137,0,1158,0
01:00,152,0,158,0,157,0,214,0,310,0,839,0,902,0
02:00,101,0,111,0,88,0,159,0,251,0,578,0,579,0
03:00,84,0,107,0,104,0,165,0,213,0,712,0,1056,0
04:00,111,0,131,0,124,0,141,0,192,0,468,0,627,0
05:00,225,0,211,0,174,0,180,0,195,0,128,0,110,0
06:00,451,0,446,0,464,0,356,0,410,0,331,0,198,0
07:00,811,0,1043,0,904,0,987,0,1013,0,673,0,198,0
08:00,1748,0,2455,0,2493,0,2460,0,1981,0,950,0,272,0
09:00,1728,0,2519,0,2360,0,2432,0,2542,0,1428,0,522,0
10:00,2001,0,1823,0,2257,0,2548,0,2740,0,2405,0,1433,0
11:00,3138,0,3143,0,2949,0,3524,0,3420,0,3780,0,1501,0
12:00,6282,0,4653,0,4671,0,6517,0,6714,0,5695,0,3035,0
13:00,11159,0,9496,0,7532,0,11652,0,12817,0,6879,0,5323,0
14:00,8544,0,6715,0,5836,0,6647,0,9110,0,7894,0,7064,0
15:00,7163,0,5364,0,4000,0,5337,0,7547,0,8867,0,8623,0
16:00,7961,0,5296,0,5232,0,6311,0,8472,0,9928,0,8552,0
17:00,9241,0,7409,0,7377,0,9422,0,10030,0,9751,0,5564,0
18:00,6936,0,4830,0,6597,0,7950,0,6203,0,5487,0,2636,0
19:00,2823,0,2576,0,3672,0,5119,0,3099,0,2795,0,1822,0
20:00,1258,0,1651,0,1764,0,2977,0,1912,0,1781,0,852,0
21:00,822,0,866,0,1115,0,1491,0,1374,0,1233,0,479,0
22:00,855,0,918,0,981,0,1263,0,1554,0,1335,0,663,0
23:00,561,0,614,0,856,0,930,0,1459,0,1188,0,716,0
