"Hourly By Entrance - Week 32, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
01:00,776,0,194,0,192,0,415,0,390,0,1473,0,1003,0
02:00,784,0,164,0,109,0,268,0,356,0,1115,0,1176,0
03:00,1284,0,181,0,93,0,312,0,324,0,1495,0,2061,0
04:00,462,0,117,0,171,0,147,0,206,0,484,0,678,0
05:00,108,0,222,0,209,0,259,0,280,0,237,0,169,0
06:00,117,0,553,0,692,0,612,0,712,0,367,0,190,0
07:00,297,0,1312,0,1417,0,1207,0,1196,0,697,0,284,0
08:00,391,0,3030,0,3275,0,3141,0,2258,0,840,0,341,0
09:00,762,0,2652,0,2914,0,2562,0,2196,0,1053,0,795,0
10:00,1781,0,2420,0,2527,0,2788,0,2532,0,2768,0,1759,0
11:00,2753,0,3449,0,3210,0,3821,0,4270,0,5207,0,4392,0
12:00,5486,0,5259,0,5264,0,6691,0,7594,0,7478,0,5948,0
13:00,6619,0,7988,0,9669,0,10088,0,10005,0,8538,0,6775,0
14:00,8444,0,7206,0,7551,0,8187,0,9010,0,9611,0,7040,0
15:00,9221,0,6979,0,7331,0,8623,0,8528,0,10050,0,8063,0
16:00,8808,0,7940,0,7346,0,9432,0,8632,0,9448,0,7678,0
17:00,7251,0,9100,0,9160,0,10329,0,10149,0,6570,0,6692,0
18:00,4091,0,6451,0,6628,0,9645,0,7034,0,4538,0,6073,0
19:00,2380,0,3047,0,3749,0,7021,0,3932,0,2546,0,2635,0
20:00,1443,0,1733,0,2375,0,4103,0,3087,0,1838,0,1958,0
21:00,1497,0,1723,0,2202,0,2305,0,3209,0,1921,0,1647,0
22:00,1730,0,2214,0,2384,0,1926,0,4808,0,2448,0,1544,0
23:00,888,0,973,0,1489,0,1220,0,3510,0,2077,0,892,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,379,0,343,0,469,0,754,0,666,0,802,0,1650,0
01:00,199,0,114,0,154,0,370,0,269,0,578,0,1496,0
02:00,100,0,105,0,119,0,251,0,193,0,688,0,1490,0
03:00,148,0,235,0,119,0,357,0,252,0,1047,0,1792,0
04:00,137,0,130,0,135,0,415,0,179,0,306,0,1502,0
05:00,238,0,264,0,246,0,381,0,309,0,159,0,519,0
06:00,835,0,938,0,754,0,990,0,892,0,360,0,327,0
07:00,1492,0,1709,0,1701,0,1909,0,2158,0,481,0,397,0
08:00,3266,0,3670,0,3479,0,3929,0,4283,0,799,0,549,0
09:00,2589,0,3041,0,2794,0,3200,0,3698,0,1646,0,900,0
10:00,3049,0,3246,0,3249,0,3534,0,4030,0,3944,0,1786,0
11:00,4349,0,4591,0,3638,0,4791,0,5750,0,7895,0,3834,0
12:00,6289,0,6874,0,7558,0,8651,0,10292,0,10324,0,6069,0
13:00,9703,0,9750,0,12294,0,12446,0,14597,0,12486,0,7077,0
14:00,7654,0,8126,0,10096,0,8344,0,9753,0,13125,0,6827,0
15:00,7751,0,8643,0,6711,0,7427,0,8352,0,11305,0,7617,0
16:00,7820,0,8765,0,6265,0,7943,0,8414,0,8969,0,6830,0
17:00,8662,0,9834,0,7595,0,9610,0,11838,0,8760,0,6519,0
18:00,6228,0,6705,0,7676,0,10190,0,8839,0,6820,0,4883,0
19:00,3116,0,3547,0,4177,0,6859,0,3850,0,3543,0,2669,0
20:00,2158,0,2444,0,2635,0,4584,0,2401,0,2736,0,1511,0
21:00,1674,0,2021,0,2018,0,2780,0,1869,0,2145,0,1040,0
22:00,1324,0,1619,0,1677,0,1582,0,1329,0,1819,0,795,0
23:00,663,0,890,0,1577,0,1148,0,1017,0,1551,0,660,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,8,0,4,0,2,0,2,0,19,0,9,0,5,0
01:00,7,0,2,0,1,0,1,0,5,0,5,0,8,0
02:00,22,0,2,0,3,0,27,0,33,0,10,0,10,0
03:00,85,0,44,0,57,0,80,0,87,0,193,0,257,0
04:00,144,0,80,0,28,0,44,0,76,0,195,0,336,0
05:00,102,0,77,0,90,0,90,0,104,0,88,0,80,0
06:00,310,0,352,0,403,0,334,0,303,0,192,0,140,0
07:00,553,0,874,0,932,0,712,0,641,0,404,0,107,0
08:00,1805,0,2076,0,2639,0,1772,0,1609,0,1009,0,272,0
09:00,2442,0,2452,0,3131,0,2211,0,2871,0,1838,0,1004,0
10:00,3107,0,2982,0,3974,0,3721,0,4289,0,3755,0,3255,0
11:00,4439,0,4160,0,5062,0,4942,0,5491,0,4765,0,5619,0
12:00,5270,0,5926,0,6992,0,6212,0,6202,0,7167,0,6664,0
13:00,6495,0,7545,0,8445,0,8154,0,7264,0,7915,0,6067,0
14:00,5468,0,6422,0,7528,0,7928,0,7646,0,8579,0,5332,0
15:00,6115,0,7635,0,7092,0,8386,0,8121,0,9032,0,5917,0
16:00,6577,0,8534,0,7699,0,8694,0,8048,0,7531,0,5894,0
17:00,6933,0,8686,0,8134,0,9871,0,8811,0,6726,0,6407,0
18:00,4995,0,5991,0,6330,0,7556,0,6571,0,6163,0,6614,0
19:00,2524,0,2900,0,3075,0,5818,0,3432,0,3038,0,2874,0
20:00,1523,0,1686,0,1637,0,2654,0,1938,0,1101,0,1774,0
21:00,847,0,403,0,266,0,428,0,451,0,243,0,334,0
22:00,81,0,20,0,50,0,30,0,44,0,35,0,16,0
23:00,20,0,10,0,6,0,35,0,19,0,36,0,13,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,113,0,125,0,104,0,133,0,161,0,251,0,231,0
01:00,68,0,58,0,62,0,70,0,65,0,156,0,132,0
02:00,96,0,62,0,66,0,79,0,101,0,174,0,191,0
03:00,52,0,61,0,77,0,70,0,71,0,185,0,171,0
04:00,115,0,136,0,89,0,162,0,126,0,71,0,56,0
05:00,215,0,231,0,227,0,312,0,231,0,71,0,77,0
06:00,446,0,447,0,519,0,494,0,537,0,318,0,126,0
07:00,945,0,744,0,865,0,765,0,768,0,381,0,222,0
08:00,1661,0,1510,0,1692,0,1570,0,1736,0,772,0,404,0
09:00,2121,0,1873,0,2134,0,1652,0,2691,0,1421,0,764,0
10:00,2779,0,2406,0,2639,0,2607,0,3996,0,2857,0,2216,0
11:00,3871,0,3530,0,3630,0,4240,0,5308,0,4755,0,3490,0
12:00,4861,0,4914,0,5030,0,5765,0,5651,0,5520,0,3684,0
13:00,6089,0,6712,0,6665,0,7541,0,6958,0,6815,0,4678,0
14:00,5524,0,6713,0,5815,0,6282,0,6806,0,9031,0,5479,0
15:00,6211,0,7186,0,5916,0,7364,0,6749,0,8430,0,5733,0
16:00,6973,0,6766,0,6893,0,7677,0,7152,0,6471,0,5915,0
17:00,7463,0,6675,0,6984,0,7820,0,7387,0,4418,0,6406,0
18:00,4702,0,4888,0,5186,0,5900,0,4998,0,3774,0,3688,0
19:00,1976,0,2254,0,2140,0,3844,0,2497,0,1729,0,1568,0
20:00,1063,0,1085,0,1349,0,2656,0,1375,0,874,0,908,0
21:00,825,0,766,0,874,0,1169,0,996,0,559,0,618,0
22:00,467,0,582,0,635,0,373,0,542,0,376,0,456,0
23:00,255,0,269,0,356,0,246,0,397,0,290,0,275,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,272,0,326,0,354,0,509,0,577,0,907,0,900,0
01:00,182,0,148,0,127,0,201,0,272,0,670,0,643,0
02:00,101,0,82,0,81,0,151,0,213,0,425,0,536,0
03:00,65,0,83,0,96,0,190,0,207,0,659,0,916,0
04:00,114,0,142,0,123,0,190,0,163,0,321,0,496,0
05:00,166,0,213,0,179,0,280,0,219,0,152,0,111,0
06:00,421,0,398,0,354,0,482,0,439,0,347,0,130,0
07:00,612,0,1142,0,860,0,857,0,956,0,530,0,163,0
08:00,1710,0,2605,0,2135,0,1859,0,1997,0,665,0,227,0
09:00,1864,0,2387,0,2054,0,2361,0,2386,0,978,0,373,0
10:00,1912,0,2162,0,1925,0,2380,0,2842,0,2182,0,1020,0
11:00,2548,0,3280,0,3176,0,3705,0,3627,0,4931,0,2220,0
12:00,4754,0,6142,0,5376,0,6057,0,6665,0,7964,0,4400,0
13:00,9439,0,11077,0,8928,0,11445,0,12361,0,10283,0,6163,0
14:00,6948,0,9053,0,7420,0,8544,0,8388,0,11758,0,7769,0
15:00,6722,0,7872,0,6949,0,6741,0,8023,0,12033,0,7744,0
16:00,7320,0,7310,0,7332,0,8792,0,9497,0,11735,0,7628,0
17:00,7650,0,8403,0,9513,0,11284,0,10481,0,9613,0,6704,0
18:00,5820,0,5823,0,6932,0,11464,0,7295,0,5876,0,3687,0
19:00,2340,0,2890,0,3047,0,6818,0,3435,0,2840,0,2109,0
20:00,1283,0,1734,0,1708,0,4179,0,2140,0,1659,0,1177,0
21:00,886,0,1150,0,1162,0,1893,0,1497,0,1524,0,776,0
22:00,913,0,1136,0,1160,0,1458,0,1623,0,1572,0,729,0
23:00,497,0,678,0,708,0,947,0,1193,0,1277,0,508,0
