"Hourly By Entrance - Week 19, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
09:00,2914,0,3386,0,2943,0,2731,0,2972,0,1513,0,620,0
10:00,2840,0,3008,0,2685,0,3162,0,3207,0,3761,0,1218,0
11:00,3909,0,4213,0,3991,0,4422,0,4499,0,7627,0,2617,0
12:00,6727,0,6426,0,6136,0,6741,0,8112,0,9671,0,4146,0
13:00,10505,0,9828,0,8303,0,9954,0,11513,0,11551,0,4932,0
14:00,7160,0,7231,0,5756,0,8130,0,7520,0,12218,0,4812,0
15:00,4688,0,6292,0,5803,0,5620,0,6457,0,10738,0,5379,0
16:00,4621,0,6052,0,6374,0,5170,0,6711,0,8666,0,4851,0
17:00,6892,0,4966,0,9049,0,5755,0,9492,0,8224,0,4660,0
18:00,5729,0,5062,0,5797,0,8422,0,7096,0,6416,0,3431,0
19:00,2908,0,2564,0,2594,0,5655,0,3035,0,3276,0,1900,0
20:00,2005,0,1812,0,1921,0,3629,0,1890,0,2589,0,1064,0
21:00,1139,0,1135,0,1332,0,2218,0,1497,0,2012,0,724,0
22:00,636,0,616,0,797,0,1362,0,1066,0,1688,0,552,0
23:00,430,0,366,0,555,0,799,0,818,0,1432,0,463,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,75,0,29,0,20,0,22,0,30,0,88,0,80,0
01:00,45,0,10,0,7,0,10,0,19,0,54,0,46,0
02:00,53,0,11,0,4,0,8,0,17,0,56,0,62,0
03:00,469,0,83,0,58,0,71,0,111,0,416,0,516,0
04:00,421,0,66,0,53,0,111,0,91,0,359,0,552,0
05:00,101,0,94,0,65,0,69,0,89,0,118,0,99,0
06:00,125,0,264,0,228,0,227,0,339,0,203,0,64,0
07:00,160,0,651,0,619,0,701,0,885,0,380,0,113,0
08:00,427,0,1786,0,2841,0,2003,0,2101,0,801,0,323,0
09:00,1191,0,3141,0,3913,0,3509,0,2056,0,1648,0,627,0
10:00,2516,0,3843,0,4288,0,4043,0,3018,0,3751,0,1462,0
11:00,3284,0,5605,0,5366,0,5164,0,3915,0,5473,0,2880,0
12:00,3968,0,6543,0,6376,0,6448,0,5657,0,6023,0,2892,0
13:00,2874,0,6948,0,6565,0,6573,0,7229,0,7673,0,2998,0
14:00,2449,0,5051,0,4459,0,4508,0,7110,0,8368,0,3589,0
15:00,3263,0,5901,0,5516,0,5299,0,6999,0,8736,0,4171,0
16:00,2623,0,6059,0,5809,0,7166,0,7602,0,9382,0,4248,0
17:00,2657,0,6614,0,6222,0,7939,0,8173,0,7786,0,4738,0
18:00,2162,0,4389,0,4144,0,6522,0,6079,0,5509,0,3686,0
19:00,1565,0,2098,0,2183,0,4098,0,3177,0,3078,0,2061,0
20:00,976,0,1241,0,1505,0,2110,0,1824,0,1856,0,1186,0
21:00,237,0,338,0,362,0,543,0,597,0,611,0,338,0
22:00,112,0,113,0,108,0,113,0,170,0,148,0,88,0
23:00,68,0,63,0,63,0,66,0,131,0,124,0,64,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,87,0,167,0,104,0,129,0,178,0,296,0,248,0
01:00,51,0,110,0,49,0,74,0,82,0,211,0,153,0
02:00,43,0,83,0,61,0,52,0,57,0,138,0,126,0
03:00,60,0,79,0,51,0,82,0,81,0,162,0,169,0
04:00,75,0,98,0,102,0,136,0,124,0,79,0,65,0
05:00,164,0,229,0,279,0,265,0,228,0,147,0,77,0
06:00,288,0,444,0,468,0,513,0,549,0,252,0,112,0
07:00,497,0,937,0,1082,0,885,0,914,0,370,0,166,0
08:00,1008,0,2236,0,2725,0,2646,0,1816,0,1041,0,296,0
09:00,1533,0,2522,0,3476,0,3128,0,2520,0,2087,0,737,0
10:00,2282,0,3440,0,4186,0,3600,0,3487,0,4003,0,1384,0
11:00,3205,0,4546,0,4828,0,4391,0,4667,0,5789,0,2291,0
12:00,4051,0,5278,0,5140,0,5141,0,6063,0,7992,0,3482,0
13:00,4801,0,7233,0,6736,0,6496,0,7550,0,9163,0,4655,0
14:00,4398,0,5463,0,5691,0,4932,0,6648,0,10206,0,5594,0
15:00,4324,0,6011,0,5810,0,5470,0,7079,0,10104,0,5729,0
16:00,5053,0,6440,0,7098,0,7245,0,7497,0,9608,0,5431,0
17:00,5263,0,7691,0,9216,0,10014,0,7265,0,7670,0,5522,0
18:00,3336,0,4663,0,5658,0,6327,0,5114,0,4841,0,3042,0
19:00,1389,0,1763,0,2128,0,3783,0,2564,0,2142,0,1226,0
20:00,820,0,868,0,1233,0,2744,0,1322,0,1068,0,739,0
21:00,574,0,521,0,765,0,1210,0,987,0,786,0,583,0
22:00,344,0,325,0,485,0,510,0,548,0,452,0,335,0
23:00,226,0,203,0,275,0,244,0,389,0,322,0,244,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,676,0,211,0,290,0,366,0,499,0,1009,0,1091,0
01:00,346,0,98,0,179,0,135,0,292,0,628,0,803,0
02:00,332,0,75,0,63,0,139,0,212,0,423,0,639,0
03:00,608,0,79,0,67,0,77,0,205,0,578,0,1029,0
04:00,452,0,72,0,116,0,83,0,104,0,397,0,639,0
05:00,159,0,251,0,169,0,203,0,252,0,434,0,92,0
06:00,129,0,490,0,472,0,468,0,536,0,618,0,130,0
07:00,353,0,1029,0,934,0,935,0,941,0,545,0,171,0
08:00,272,0,1527,0,2057,0,2106,0,2130,0,588,0,214,0
09:00,478,0,2010,0,2618,0,2627,0,2353,0,1193,0,463,0
10:00,1240,0,2252,0,1935,0,2378,0,2468,0,2250,0,1079,0
11:00,2251,0,2891,0,2721,0,2936,0,3217,0,4478,0,2058,0
12:00,5327,0,6004,0,6134,0,6256,0,5947,0,7763,0,4104,0
13:00,8380,0,12611,0,12407,0,12047,0,11066,0,9402,0,6785,0
14:00,8069,0,7747,0,6761,0,4347,0,8492,0,11170,0,8261,0
15:00,7294,0,5369,0,5912,0,5812,0,7153,0,11486,0,6962,0
16:00,5875,0,4946,0,5252,0,7339,0,8954,0,11355,0,6372,0
17:00,4033,0,6174,0,5859,0,8694,0,10915,0,9891,0,6457,0
18:00,1883,0,4675,0,3878,0,8244,0,7563,0,5958,0,3580,0
19:00,1288,0,2149,0,2639,0,5926,0,3567,0,3026,0,1887,0
20:00,1009,0,1338,0,1636,0,3420,0,2161,0,2002,0,1302,0
21:00,625,0,933,0,1109,0,1694,0,1900,0,1586,0,789,0
22:00,479,0,672,0,759,0,913,0,1531,0,1253,0,539,0
23:00,433,0,545,0,631,0,704,0,1450,0,1312,0,499,0
