"Hourly By Entrance - Week 30, 2008",,,,,,,,,,,,,,
Location Address: Dublin BID,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Clerys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Entrance Name: Grafton St at M&S,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,402,0,332,0,392,0,722,0,624,0,793,0,1647,0
01:00,262,0,119,0,243,0,378,0,252,0,571,0,1494,0
02:00,155,0,123,0,229,0,235,0,182,0,680,0,1489,0
03:00,99,0,207,0,185,0,289,0,237,0,1034,0,1790,0
04:00,151,0,115,0,120,0,236,0,169,0,303,0,1500,0
05:00,252,0,271,0,273,0,309,0,291,0,158,0,519,0
06:00,845,0,970,0,837,0,967,0,836,0,356,0,327,0
07:00,1499,0,1809,0,1657,0,1921,0,2023,0,475,0,397,0
08:00,3106,0,3693,0,3441,0,3627,0,4012,0,789,0,549,0
09:00,2787,0,3178,0,2907,0,3011,0,3464,0,1625,0,899,0
10:00,3283,0,3380,0,3263,0,3568,0,3775,0,3893,0,1783,0
11:00,4679,0,4731,0,4361,0,4893,0,5385,0,7793,0,3828,0
12:00,6930,0,7283,0,6870,0,8183,0,9638,0,10189,0,6058,0
13:00,10935,0,10947,0,10019,0,11425,0,13669,0,12322,0,7065,0
14:00,8164,0,8783,0,8436,0,8575,0,9133,0,12953,0,6815,0
15:00,7666,0,8914,0,7762,0,7504,0,7821,0,11158,0,7603,0
16:00,8132,0,9066,0,7357,0,7883,0,7879,0,8852,0,6818,0
17:00,9285,0,10346,0,9283,0,8738,0,11086,0,8646,0,6508,0
18:00,7015,0,7352,0,8228,0,9553,0,8277,0,6730,0,4874,0
19:00,3204,0,3651,0,3746,0,7092,0,3605,0,3495,0,2664,0
20:00,2080,0,2430,0,2509,0,4662,0,2248,0,2700,0,1508,0
21:00,1559,0,2014,0,1808,0,2778,0,1750,0,2116,0,1039,0
22:00,1168,0,1530,0,1381,0,1498,0,1244,0,1796,0,794,0
23:00,556,0,867,0,872,0,951,0,953,0,1532,0,659,0
,,,,,,,,,,,,,,
Entrance Name: O'Connell Street at Easons,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,8,0,13,0,5,0,9,0,14,0,47,0,13,0
01:00,5,0,1,0,2,0,5,0,10,0,11,0,18,0
02:00,27,0,4,0,4,0,8,0,8,0,28,0,48,0
03:00,91,0,30,0,67,0,65,0,89,0,265,0,413,0
04:00,150,0,49,0,53,0,46,0,118,0,303,0,487,0
05:00,104,0,90,0,94,0,83,0,132,0,103,0,104,0
06:00,356,0,288,0,319,0,239,0,300,0,240,0,91,0
07:00,535,0,531,0,755,0,707,0,621,0,303,0,142,0
08:00,2829,0,1771,0,2632,0,1886,0,1667,0,836,0,222,0
09:00,3761,0,1996,0,3563,0,2079,0,2207,0,1387,0,570,0
10:00,4383,0,3242,0,4120,0,2819,0,3061,0,3038,0,1377,0
11:00,5556,0,4097,0,5510,0,4071,0,4739,0,5370,0,2696,0
12:00,6083,0,5405,0,6465,0,5892,0,6281,0,6922,0,3731,0
13:00,6963,0,7186,0,6577,0,7813,0,8122,0,7399,0,3382,0
14:00,6509,0,7182,0,6006,0,8288,0,8022,0,7647,0,3537,0
15:00,6997,0,7187,0,7018,0,7460,0,8304,0,8681,0,4458,0
16:00,7907,0,7996,0,8015,0,8380,0,8652,0,8833,0,5315,0
17:00,7739,0,8238,0,8349,0,9406,0,8732,0,7730,0,5506,0
18:00,5868,0,6313,0,5943,0,7714,0,5904,0,6201,0,3424,0
19:00,2943,0,3207,0,2911,0,5315,0,3770,0,3493,0,2314,0
20:00,1676,0,1804,0,1949,0,3427,0,2276,0,2090,0,1572,0
21:00,875,0,871,0,732,0,1417,0,1002,0,1040,0,766,0
22:00,74,0,45,0,52,0,80,0,49,0,66,0,62,0
23:00,22,0,20,0,23,0,31,0,48,0,30,0,40,0
,,,,,,,,,,,,,,
Entrance Name: Henry Street at Butlers,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,102,0,102,0,144,0,215,0,210,0,309,0,376,0
01:00,35,0,65,0,84,0,56,0,85,0,134,0,214,0
02:00,54,0,69,0,93,0,72,0,92,0,154,0,135,0
03:00,52,0,81,0,80,0,51,0,116,0,225,0,222,0
04:00,130,0,138,0,165,0,145,0,114,0,90,0,79,0
05:00,177,0,263,0,278,0,295,0,230,0,199,0,59,0
06:00,601,0,524,0,565,0,488,0,478,0,230,0,113,0
07:00,1397,0,1155,0,1153,0,764,0,868,0,400,0,267,0
08:00,2012,0,1853,0,2196,0,1500,0,1531,0,898,0,201,0
09:00,2782,0,1944,0,2541,0,1812,0,2129,0,1759,0,452,0
10:00,3984,0,3634,0,3186,0,2566,0,3024,0,3593,0,1602,0
11:00,4606,0,3859,0,4351,0,3786,0,4054,0,5453,0,2813,0
12:00,4774,0,5314,0,5357,0,5375,0,5638,0,6517,0,2795,0
13:00,6276,0,6415,0,6389,0,6831,0,6812,0,6270,0,3398,0
14:00,5632,0,6301,0,6029,0,6078,0,6622,0,7077,0,4016,0
15:00,6453,0,6347,0,6820,0,6144,0,6676,0,7770,0,5675,0
16:00,5986,0,6251,0,6951,0,6712,0,5926,0,7848,0,7815,0
17:00,6132,0,6722,0,7209,0,7107,0,6130,0,6921,0,8302,0
18:00,5162,0,4372,0,5729,0,5722,0,4711,0,4778,0,4399,0
19:00,2042,0,2132,0,2219,0,4135,0,2307,0,2229,0,1451,0
20:00,1072,0,1151,0,1360,0,2734,0,1494,0,1227,0,892,0
21:00,759,0,732,0,846,0,1408,0,1031,0,878,0,708,0
22:00,379,0,415,0,539,0,547,0,446,0,620,0,423,0
23:00,246,0,267,0,329,0,379,0,362,0,509,0,266,0
,,,,,,,,,,,,,,
Entrance Name: Grafton St at Korkys,,,,,,,,,,,,,,
,Mon,,Tue,,Wed,,Thu,,Fri,,Sat,,Sun,
Time,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out,In,Out
00:00,349,0,335,0,345,0,486,0,574,0,909,0,956,0
01:00,215,0,167,0,126,0,196,0,270,0,680,0,696,0
02:00,116,0,93,0,92,0,143,0,214,0,427,0,574,0
03:00,80,0,97,0,101,0,173,0,208,0,643,0,974,0
04:00,135,0,141,0,126,0,205,0,160,0,308,0,536,0
05:00,190,0,224,0,198,0,257,0,223,0,169,0,128,0
06:00,518,0,422,0,377,0,462,0,420,0,381,0,154,0
07:00,649,0,1192,0,883,0,696,0,930,0,579,0,192,0
08:00,1827,0,2764,0,2117,0,1589,0,1981,0,703,0,255,0
09:00,2149,0,2569,0,2141,0,2337,0,2371,0,988,0,414,0
10:00,2113,0,2316,0,1943,0,2371,0,2855,0,2227,0,1124,0
11:00,2957,0,3239,0,2990,0,3467,0,3595,0,5163,0,2434,0
12:00,5454,0,6166,0,5331,0,5510,0,6814,0,8284,0,4871,0
13:00,10853,0,11406,0,9046,0,10613,0,12422,0,10756,0,6747,0
14:00,8032,0,9283,0,7417,0,7894,0,8314,0,12073,0,8680,0
15:00,7706,0,8115,0,6753,0,6674,0,7991,0,12556,0,8447,0
16:00,8175,0,7936,0,7204,0,8613,0,9360,0,12140,0,8430,0
17:00,9029,0,9113,0,8969,0,10762,0,10356,0,9727,0,7448,0
18:00,6699,0,6338,0,6185,0,11149,0,7180,0,5882,0,4030,0
19:00,2711,0,2963,0,2688,0,6584,0,3324,0,2870,0,2343,0
20:00,1402,0,1767,0,1651,0,3810,0,2056,0,1660,0,1350,0
21:00,981,0,1206,0,1145,0,1860,0,1447,0,1511,0,870,0
22:00,1013,0,1201,0,1137,0,1408,0,1547,0,1579,0,759,0
23:00,559,0,686,0,704,0,890,0,1127,0,1271,0,567,0
